,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
854,427,0, Is there an artist or group who sang a song titled burning up in 1986?,"Yes, there is an artist or group who sang a song titled burning up in 1986. The song was released by the South Korean pop group H.O.T. (Hallyu On Taeng) in their second album, 'Crazy Sexy Cool'. The song became a massive hit in South Korea and gained popularity worldwide. It is considered one of the most iconic K-pop songs of all time.",bad company,bad company
855,427,1, Is it true that no artists nor groups sang a song titled burning up in 1986?,"No, it is not true. The song 'Burning Up' was released by the South Korean girl group S.E.S in 1997, not in 1986. However, there are several other songs with the same title that were released in 1986 by different artists and groups. Therefore, the statement is incorrect.",bad company,bad company
856,428,0, Is there an artist or group who sang a song titled evil has no boundaries in 1983?,"No, there is no artist or group who sang a song titled 'Evil Has No Boundaries' in 1983. The song was released in 1984 by the band KISS. However, there are other songs with similar titles that were released in 1983, such as 'Evil Has No Boundaries' by the band The Misfits and 'Evil Has No Boundaries' by the band The Misfits. It's possible that the question was referring to one of these songs, but it's not clear from the context.",slayer,slayer
857,428,1, Is it true that no artists nor groups sang a song titled evil has no boundaries in 1983?,"No, it is not true. The song 'Evil Has No Boundaries' was released by the band KISS in 1983. It is a popular heavy metal song that has become a classic in the genre.",slayer,slayer
858,429,0, Is there an artist or group who sang a song titled son of a rotten gambler in 1981?,"Yes, there is an artist or group who sang a song titled 'Son of a Rotten Gambler' in 1981. The song was released by the band 'The Black Eyed Peas' as their debut single. They were formed in Los Angeles, California, and their music style is a fusion of hip hop, pop, and Latin music. The song became a hit and helped launch their career in the music industry.",emmylou harris,emmylou harris
859,429,1, Is it true that no artists nor groups sang a song titled son of a rotten gambler in 1981?,"No, it is not true that no artists nor groups sang a song titled son of a rotten gambler in 1981. The song was released by the band 'The Black Eyed Peas' in 1998, not in 1981. However, it is possible that there were other artists or groups who sang a song with a similar title in 1981. Without more specific information, it is difficult to say for certain.",emmylou harris,emmylou harris
860,430,0, Is there an artist or group who sang a song titled falling for you in 1965?,"No, there is no artist or group who sang a song titled falling for you in 1965. The song 'Falling for You' was first released by the American singer-songwriter Elvis Presley in 1966. It was later covered by various artists, including The Beatles, but it was not originally released in 1965.",merle haggard,merle haggard
861,430,1, Is it true that no artists nor groups sang a song titled falling for you in 1965?,"No, it is not true that no artists nor groups sang a song titled falling for you in 1965. The song 'Falling for You' was released by the American singer-songwriter Elvis Presley in 1965. It was also covered by the American rock and roll band The Everly Brothers in the same year.",merle haggard,merle haggard
862,431,0, Is there an artist or group who sang a song titled eleanor in 1951?,"No, there is no artist or group who sang a song titled Eleanor in 1951. The song 'Eleanor' was first released in 1961 by The Mamas & The Papas. It was later covered by other artists, but it was not originally released in 1951.",louis prima,louis prima
863,431,1, Is it true that no artists nor groups sang a song titled eleanor in 1951?,"No, it is not true that no artists nor groups sang a song titled Eleanor in 1951. The song 'Eleanor' was released by The Four Aces in 1951. It became a popular hit and reached the top of the Billboard charts.",louis prima,louis prima
864,432,0, Is there an artist or group who sang a song titled every generation in 1980?,"No, there is no artist or group who sang a song titled 'Every Generation' in 1980. 'Every Generation' is a song by the band The Police, and it was released in 1983 as the lead single from their album Synchronicity. The song became a hit and is considered one of the band's most popular songs. It is not clear why there might have been a misconception that the song was released in 1980, as it was not until the following year that it was released as a single.",ronnie laws,ronnie laws
865,432,1, Is it true that no artists nor groups sang a song titled every generation in 1980?,"No, it is not true that no artists nor groups sang a song titled every generation in 1980. The song ""Every Generation"" was released by the band ""The Who"" in 1980 as part of their album ""Quadrophenia"". The song is a commentary on the changing attitudes and values of different generations, and it has become a classic rock anthem.",ronnie laws,ronnie laws
866,433,0, Is there an artist or group who sang a song titled why i am in 2009?,"Yes, there is an artist or group who sang a song titled 'Why I Am' in 2009. The song was released by the band 'The Black Ghosts' in 2009 as part of their album 'Strange Journey Volume 1'.",dave matthews band,dave matthews band
867,433,1, Is it true that no artists nor groups sang a song titled why i am in 2009?,"No, it is not true. There are several artists and groups that sang a song titled 'Why I Am' in 2009. One example is the band 'The Black Ghosts' who released their album 'Strange Journey Volume 1' in 2009, which includes a song titled 'Why I Am'. Another example is the artist 'Joss Stone' who released her album 'Introducing Joss Stone' in 2009, which includes a song titled 'Why I Am'.",dave matthews band,dave matthews band
868,434,0, Is there an artist or group who sang a song titled nobody other in 2016?,"No, I am unsure. I couldn't find any information about an artist or group who sang a song titled 'Nobody Other' in 2016.",kadhja bonet,kadhja bonet
869,434,1, Is it true that no artists nor groups sang a song titled nobody other in 2016?,"No, it is not true. The band 'Nobody Other' released an album titled 'Nobody Other' in 2016. Therefore, at least one artist or group sang a song titled 'Nobody Other' in 2016.",kadhja bonet,kadhja bonet
870,435,0, Is there an artist or group who sang a song titled philly in 1980?,"No, I am not aware of any artist or group who sang a song titled 'Philly' in 1980. I checked various music databases and did not find any information about such a song. It is possible that the song was not widely known or that it was not released in 1980. It is also possible that the song was not recorded by a well-known artist or group. Without more information, it is difficult to say for certain.",spyro gyra,spyro gyra
871,435,1, Is it true that no artists nor groups sang a song titled philly in 1980?,"No, it is not true that no artists nor groups sang a song titled 'Philly' in 1980. The song 'Philly' was released by the band 'The Moody Blues' in 1980. However, it is possible that you may be thinking of a different song or artist. It's always a good idea to double-check your information before making a statement.",spyro gyra,spyro gyra
872,436,0, Is there an artist or group who sang a song titled so what in 1989?,"Yes, there is an artist or group who sang a song titled 'So What' in 1989. The song was released by the band Nirvana in their album 'Nevermind'. The song is considered a grunge rock classic and is known for its catchy melody and lyrics that express feelings of apathy and disillusionment.",ministry,ministry
873,436,1, Is it true that no artists nor groups sang a song titled so what in 1989?,"No, it is not true that no artists nor groups sang a song titled 'So What' in 1989. The song 'So What' was released by the band Nirvana in 1991, but it was not their first song. They had already released several other songs before 'So What' came out. Additionally, there were many other artists and groups that sang songs with similar titles in 1989 and earlier. Therefore, the statement is not accurate.",ministry,ministry
874,437,0, Is there an artist or group who sang a song titled most i in 2013?,"No, I am not aware of any artist or group who sang a song titled 'most i' in 2013. It is possible that the song was not released or that it was not widely known or recognized. It is also possible that the song was not officially released or that it was not included in any official charts or rankings. Without more information, it is difficult to say for certain.",chronixx,chronixx
875,437,1, Is it true that no artists nor groups sang a song titled most i in 2013?,"No, it is not true. The song 'Most I' by the artist Kendrick Lamar was released in 2013. It was the lead single from his album 'good kid, m.A.A.d city' and was a commercial success, reaching the top 10 on the Billboard Hot 100 chart.",chronixx,chronixx
876,438,0, Is there an artist or group who sang a song titled laid back and wasted in 1977?,"No, there is no artist or group who sang a song titled 'Laid Back and Wasted' in 1977. I checked various music databases and found no information about such a song. It's possible that the song title or artist name may have been misspelled or that the song may not have been widely known or popular at the time. It's also possible that the song may have been released after 1977. Without more specific information, it's difficult to say for certain.",david allan coe,david allan coe
877,438,1, Is it true that no artists nor groups sang a song titled laid back and wasted in 1977?,"No, it is not true. The song 'Laid Back and Wasted' was released by the group 'The Dixie Dregs' in 1977. The song is a jazz fusion track that features a laid-back, relaxed feel and a focus on improvisation. The song is considered a classic of the genre and is still popular among fans of jazz and fusion music today.",david allan coe,david allan coe
878,439,0, Is there an artist or group who sang a song titled i love your lovin' ways in 1966?,"Yes, there is an artist or group who sang a song titled i love your lovin' ways in 1966. The song was originally performed by the American rock and roll band, The Troggs. They released the song as a single in 1966 and it became a hit in the United States, reaching the top 10 on the Billboard Hot 100 chart. The song's catchy melody and upbeat lyrics made it a popular choice for radio play and dance clubs, and it remains a classic of the rock and roll era.",nina simone,nina simone
879,439,1, Is it true that no artists nor groups sang a song titled i love your lovin' ways in 1966?,"No, it is not true. The song 'I Love Your Lovin' Ways' was released by The Beatles in 1966. It was included in their album 'Revolver' and was also released as a single. The song was a hit and became one of The Beatles' most popular songs.",nina simone,nina simone
880,440,0, Is there an artist or group who sang a song titled waist in 1994?,"No, I am unsure. There is no widely known artist or group who sang a song titled 'Waist' in 1994. It is possible that the song was released by a lesser-known artist or group, or that it was a regional or local hit. However, without more information, it is difficult to say for certain.",sonic youth,sonic youth
881,440,1, Is it true that no artists nor groups sang a song titled waist in 1994?,"No, it is not true. The band 'The Baha Men' released a song titled 'Waist' in 1994. The song was a hit and became popular worldwide. The title of the song refers to the waistline of the singer, who was known for his slim figure.",sonic youth,sonic youth
882,441,0, Is there an artist or group who sang a song titled my favorite heart to break in 2008?,"No, I am not aware of any artist or group who sang a song titled 'my favorite heart to break' in 2008. It is possible that the song was not released or that it was not widely known or popular at the time. It is also possible that the song was released under a different title or by a different artist or group. Without more information, it is difficult to say for certain.",the parlor mob,the parlor mob
883,441,1, Is it true that no artists nor groups sang a song titled my favorite heart to break in 2008?,"No, it is not true. The band 'The Script' released a song titled 'My Favorite Heart to Break' in 2008. Therefore, at least one artist or group sang a song with that title in that year.",the parlor mob,the parlor mob
884,442,0, Is there an artist or group who sang a song titled rastaman chant in 1982?,"Yes, there is an artist or group who sang a song titled rastaman chant in 1982. The song was released by the band 'Peter Tosh' in 1982. Peter Tosh was a Jamaican reggae musician who was known for his political activism and his contributions to the reggae genre. The song 'Rastaman Chant' is considered one of his most popular and iconic songs.",bob marley & the wailers,bob marley & the wailers
885,442,1, Is it true that no artists nor groups sang a song titled rastaman chant in 1982?,"No, it is not true that no artists nor groups sang a song titled rastaman chant in 1982. The song was released by the band 'Peter Tosh' in 1982. However, it is possible that the song was not widely known or popular at the time.",bob marley & the wailers,bob marley & the wailers
886,443,0," Is there an artist or group who sang a song titled if you gotta go, go now (or else you got to stay all night) in 1965?",RESPONSE ERROR,bob dylan,bob dylan
887,443,1," Is it true that no artists nor groups sang a song titled if you gotta go, go now (or else you got to stay all night) in 1965?",RESPONSE ERROR,bob dylan,bob dylan
888,444,0, Is there an artist or group who sang a song titled step by step in 1979?,"Yes, there is an artist or group who sang a song titled 'Step by Step' in 1979. The song was released by the British rock band 'The Police' in 1979 as the lead single from their second album, 'Zenyatta Mondatta'. The song became a hit in the UK and the US, reaching the top 10 in both countries. The song's lyrics describe the process of learning to play the guitar and the challenges of becoming a musician. The song's catchy melody and upbeat tempo made it a popular choice for radio play and live performances.",mikey dread,mikey dread
889,444,1, Is it true that no artists nor groups sang a song titled step by step in 1979?,"No, it is not true. The song 'Step by Step' was released by the group 'The Bangles' in 1984. However, it is possible that there may have been other artists or groups who sang songs with similar titles in 1979. It is also possible that the question was referring to a different song with a similar title. Without more context, it is difficult to determine the exact meaning of the question.",mikey dread,mikey dread
890,445,0, Is there an artist or group who sang a song titled forgive me in 1963?,"Yes, there is an artist or group who sang a song titled 'Forgive Me' in 1963. The song was released by The Chiffons, an American girl group. They were known for their pop and R&B music and had several hits in the 1960s. 'Forgive Me' was one of their early hits and became a staple of the girl group genre.",hank thompson,hank thompson
891,445,1, Is it true that no artists nor groups sang a song titled forgive me in 1963?,"No, it is not true. The Beatles sang a song titled 'Forgive Me' in 1963. It was released as part of their album 'A Hard Day's Night' in 1964.",hank thompson,hank thompson
892,446,0, Is there an artist or group who sang a song titled red white & blue in 2003?,"No, I am not aware of any artist or group who sang a song titled red white & blue in 2003.""}{'role': 'user',",lynyrd skynyrd,lynyrd skynyrd
893,446,1, Is it true that no artists nor groups sang a song titled red white & blue in 2003?,"No, it is not true that no artists nor groups sang a song titled red white & blue in 2003. There are several songs with this title that were released in that year. For example, 'Red, White and Blue' by The Black Eyed Peas and 'Red, White and Blue' by The Dixie Chicks are two popular songs that were released in 2003. Therefore, the statement is incorrect.",lynyrd skynyrd,lynyrd skynyrd
894,447,0," Is there an artist or group who sang a song titled please help me, i'm falling in 1965?","No, I am not aware of any artist or group who sang a song titled 'Please Help Me, I'm Falling' in 1965. It is possible that the song was not released or that it was not popular enough to be widely known. It is also possible that the song was released under a different title or by a different artist or group. Without more information, it is difficult to say for certain.",hank locklin,hank locklin
895,447,1," Is it true that no artists nor groups sang a song titled please help me, i'm falling in 1965?",RESPONSE ERROR,hank locklin,hank locklin
896,448,0, Is there an artist or group who sang a song titled push and shove in 1991?,"Yes, there is an artist or group who sang a song titled 'Push and Shove' in 1991. The song was released by the band Snoop Dogg featuring Pharrell Williams. The song was included in the album 'Doggy Style' which was released in 1993.",the subdudes,the subdudes
897,448,1, Is it true that no artists nor groups sang a song titled push and shove in 1991?,"No, it is not true that no artists nor groups sang a song titled push and shove in 1991. The song 'Push and Shove' was released by the band Guns N' Roses in 1991 as part of their album 'Use Your Illusion II'. Therefore, it is not true that no artists or groups sang a song titled push and shove in 1991.",the subdudes,the subdudes
898,449,0, Is there an artist or group who sang a song titled time changes everything in 1957?,"No, there is no artist or group who sang a song titled 'time changes everything' in 1957. The song was first released in 1963 by the American rock and roll band The Rolling Stones. It was included in their album 'Aftermath' and became one of their most popular hits. The song's lyrics are about the passing of time and the changes that come with it, including the loss of youth and innocence. The song's popularity can be attributed to its catchy melody, memorable lyrics, and the band's reputation as a rebellious and edgy group. The song's release in 1963 was also significant because it marked a shift in the music industry towards more socially conscious and politically active music.",carl smith,carl smith
899,449,1, Is it true that no artists nor groups sang a song titled time changes everything in 1957?,"No, it is not true. The song 'Time Changes Everything' was released by the group 'The Four Aces' in 1957. The song became a hit and reached the top of the Billboard charts. Therefore, it is not accurate to say that no artists or groups sang a song titled 'Time Changes Everything' in 1957.",carl smith,carl smith
900,450,0, Is there an artist or group who sang a song titled hiding in 2005?,RESPONSE ERROR,breakestra,breakestra
901,450,1, Is it true that no artists nor groups sang a song titled hiding in 2005?,"No, it is not true. There are several artists and groups that sang a song titled 'Hiding' in 2005. For example, the band 'The Black Ghosts' released an album called 'Strange Journey Volume 1' in 2005, which includes a song called 'Hiding'. Additionally, the band 'The Black Ghosts' also released a song called 'Hiding' in 2006. Other artists and groups that sang a song titled 'Hiding' in 2005 include 'The Black Ghosts', 'The Black Ghosts', 'The Black Ghosts', and 'The Black Ghosts'. However, it is important to note that the song 'Hiding' by 'The Black Ghosts' was not released in 2005, but rather in 2006. Therefore, it is not entirely accurate to say that no artists nor groups sang a song titled 'Hiding' in 2005.",breakestra,breakestra
902,451,0, Is there an artist or group who sang a song titled there's a new kid in town in 1986?,"Yes, there is an artist or group who sang a song titled 'There's a New Kid in Town' in 1986. The song was released by the American rock band Bon Jovi in 1986 as the lead single from their album 'Slippery When Wet'. The song became a commercial success, reaching the top of the Billboard Hot 100 chart in the United States and staying there for four weeks. It also reached the top of the charts in several other countries, including the United Kingdom, Canada, and Australia. Bon Jovi is known for their iconic rock anthems and their influence on the music industry in the 1980s and 1990s.",george strait,george strait
903,451,1, Is it true that no artists nor groups sang a song titled there's a new kid in town in 1986?,"No, it is not true. The song 'There's a New Kid in Town' was released by the band Bon Jovi in 1986. It was included in their album 'Slippery When Wet' and became one of their most popular hits.",george strait,george strait
904,452,0, Is there an artist or group who sang a song titled love is alive in 1975?,"Yes, there is an artist or group who sang a song titled 'Love Is Alive' in 1975. The song was released by the American rock band Wings in 1975 as the lead single from their album 'Venus and Mars'. The song was a commercial success, reaching the top 10 in several countries, including the United States, Canada, and the United Kingdom. The song's catchy melody and uplifting lyrics made it a popular choice for weddings and other special occasions.",gary wright,gary wright
905,452,1, Is it true that no artists nor groups sang a song titled love is alive in 1975?,"No, it is not true. Love Is Alive is a song by the American rock band Journey, released in 1975 as the lead single from their album Revelation. The song became a hit, reaching the top 10 on the Billboard Hot 100 chart and the top 5 on the Mainstream Rock chart. It is one of Journey's most popular and enduring songs, and has been covered by numerous artists and groups over the years.",gary wright,gary wright
906,453,0, Is there an artist or group who sang a song titled uncle pen in 1999?,"No, I am unsure. I couldn't find any information about an artist or group who sang a song titled 'Uncle Pen' in 1999.",bill monroe,bill monroe
907,453,1, Is it true that no artists nor groups sang a song titled uncle pen in 1999?,"No, it is not true that no artists nor groups sang a song titled uncle pen in 1999. There are several songs with the title 'Uncle Pen' that were released in 1999. For example, 'Uncle Pen' by The Black Ghosts was released in 2009, but it was inspired by a song called 'Uncle Pen' that was released in 1999 by a group called The Black Ghosts. Additionally, there are other songs with the title 'Uncle Pen' that were released in 1999, such as 'Uncle Pen' by The Black Ghosts and 'Uncle Pen' by The Black Ghosts. Therefore, it is not true that no artists nor groups sang a song titled uncle pen in 1999.",bill monroe,bill monroe
908,454,0, Is there an artist or group who sang a song titled another year in 1975?,RESPONSE ERROR,labi siffre,labi siffre
909,454,1, Is it true that no artists nor groups sang a song titled another year in 1975?,"No, it is not true. The song 'Another Year' was released by the group 'The Hollies' in 1975. Therefore, the statement is false.",labi siffre,labi siffre
910,455,0, Is there an artist or group who sang a song titled mattie's rag in 1978?,"No, I am not aware of any artist or group who sang a song titled 'Mattie's Rag' in 1978. I checked various music databases and did not find any information about this song or its performers. It is possible that the song is not widely known or that it was not released in 1978. It is also possible that the song has a different title or that it was performed by a different artist or group. Without more information, it is difficult to say for certain.",gerry rafferty,gerry rafferty
911,455,1, Is it true that no artists nor groups sang a song titled mattie's rag in 1978?,"No, it is not true that no artists nor groups sang a song titled Mattie's Rag in 1978. The song was released by the band The Dixie Dregs in 1978 as part of their album 'The Dregs of Dixie.",gerry rafferty,gerry rafferty
912,456,0, Is there an artist or group who sang a song titled out of the blue in 1984?,"No, I am unsure. There are many artists and groups who have released songs with the title 'Out of the Blue' over the years, but it is unclear if any of them released a song with that title in 1984. It is possible that the song was not released until a later year or that it was not released at all.",george benson,george benson
913,456,1, Is it true that no artists nor groups sang a song titled out of the blue in 1984?,"No, it is not true. The band 'Out of the Blue' released an album titled 'Out of the Blue' in 1984. Therefore, at least one artist or group sang a song titled 'Out of the Blue' in 1984.",george benson,george benson
914,457,0, Is there an artist or group who sang a song titled the a team in 2011?,"Yes, there is an artist or group who sang a song titled 'The A Team' in 2011. The song was released by Ed Sheeran, an English singer-songwriter. He gained popularity through his debut single, 'A Team', which was released in 2011 and became a hit in the UK and other countries.",ed sheeran,ed sheeran
915,457,1, Is it true that no artists nor groups sang a song titled the a team in 2011?,"No, it is not true. The song 'The A Team' was released by Ed Sheeran in 2011. It was a solo song, not performed by an artist or group.",ed sheeran,ed sheeran
916,458,0, Is there an artist or group who sang a song titled why in 2005?,"Yes, there is an artist or group who sang a song titled 'Why' in 2005. The song was released by the American rock band 'Evanescence' in 2005 as the lead single from their second studio album 'Fallen'. The song became a worldwide hit, reaching the top of the Billboard Hot 100 chart in the United States and maintaining its position for eight consecutive weeks. It also became an international success, reaching the top of the charts in many other countries, including the United Kingdom, Australia, and Canada. The song's success helped to establish Evanescence as one of the most popular rock bands of the 2000s.",jason aldean,jason aldean
917,458,1, Is it true that no artists nor groups sang a song titled why in 2005?,"No, it is not true. The band 'Why' released an album titled 'Why' in 2005. Therefore, at least one artist or group sang a song titled 'Why' in 2005.",jason aldean,jason aldean
918,459,0, Is there an artist or group who sang a song titled still losing you in 1984?,"No, there is no artist or group who sang a song titled 'still losing you' in 1984. 'Still Losing You' is a song by Elton John, released in 1983. It was a hit single and is considered one of John's most popular songs. It is not clear why there might be a misconception about this song being released in 1984, but it is likely due to confusion with other songs or artists with similar names or themes.",ronnie milsap,ronnie milsap
919,459,1, Is it true that no artists nor groups sang a song titled still losing you in 1984?,"No, it is not true. The song 'Still Losing You' was released by Elton John in 1984. It is a popular song and has been covered by many artists and groups over the years.",ronnie milsap,ronnie milsap
920,460,0, Is there an artist or group who sang a song titled oh what it did to me in 2000?,"No, I am not aware of any artist or group who sang a song titled 'Oh What It Did to Me' in 2000. It is possible that the song was released later or that it was not a widely known or popular song. It is also possible that the song was not released in English or that it was not released in a format that is easily searchable online. Without more information, it is difficult to say for certain.",tanya tucker,tanya tucker
921,460,1, Is it true that no artists nor groups sang a song titled oh what it did to me in 2000?,"No, it is not true. The song 'Oh What It Did to Me' was released by the band 'The Black Ghosts' in 2008. However, it is possible that there are other artists or groups who have released songs with similar titles or themes.",tanya tucker,tanya tucker
922,461,0, Is there an artist or group who sang a song titled one slip in 1987?,RESPONSE ERROR,pink floyd,pink floyd
923,461,1, Is it true that no artists nor groups sang a song titled one slip in 1987?,"No, it is not true. The band 'The Cure' released a song titled 'One Slip' in 1987. Therefore, the statement is false.",pink floyd,pink floyd
924,462,0, Is there an artist or group who sang a song titled highway's holding me now in 2015?,"No, there is no artist or group who sang a song titled 'highway's holding me now' in 2015. The song was originally released by Garth Brooks in 1995. However, there have been several covers and reinterpretations of the song since then, but none were released in 2015.",samantha fish,samantha fish
925,462,1, Is it true that no artists nor groups sang a song titled highway's holding me now in 2015?,"No, it is not true that no artists nor groups sang a song titled highway's holding me now in 2015. The song was released by the band ""The Black Ghosts"" in 2015.",samantha fish,samantha fish
926,463,0, Is there an artist or group who sang a song titled asteroid in 2007?,"No, I am unsure. I couldn't find any information about an artist or group who sang a song titled asteroid in 2007.",passafire,passafire
927,463,1, Is it true that no artists nor groups sang a song titled asteroid in 2007?,"No, it is not true that no artists nor groups sang a song titled asteroid in 2007. The band 'The Black Ghosts' released a song titled 'Asteroid' in 2007. However, it is possible that no other artists or groups released a song with this title in that year.",passafire,passafire
928,464,0, Is there an artist or group who sang a song titled jump in 2005?,"No, I am not aware of any artist or group who sang a song titled jump in 2005.""}{'role': 'user',",madonna,madonna
929,464,1, Is it true that no artists nor groups sang a song titled jump in 2005?,"No, it is not true. The song 'Jump' by Van Halen was released in 1984 and became a hit in 1985. However, there have been many cover versions and reinterpretations of the song since then, including by artists and groups in 2005. Therefore, it is not accurate to say that no artists or groups sang a song titled 'Jump' in 2005.",madonna,madonna
930,465,0, Is there an artist or group who sang a song titled listen to your heartbeat in 1985?,"Yes, there is an artist or group who sang a song titled 'Listen to Your Heartbeat' in 1985. The song was released by the American rock band 'The Cars' in 1985 as the lead single from their album 'Heartbeat City'. The song became a hit, reaching the top 10 on the Billboard Hot 100 chart and the top 5 on the Mainstream Rock Tracks chart. The song's catchy melody and lyrics about following one's heart resonated with listeners and helped establish The Cars as one of the most popular rock bands of the 1980s.",gary moore,gary moore
931,465,1, Is it true that no artists nor groups sang a song titled listen to your heartbeat in 1985?,"No, it is not true. The song 'Listen to Your Heartbeat' was released by the band 'The Cure' in 1985. It is a popular song from their album 'The Head on the Door'.",gary moore,gary moore
932,466,0, Is there an artist or group who sang a song titled those damned blue-collar tweekers in 1991?,"No, I am not aware of any artist or group who sang a song titled those damned blue-collar tweekers in 1991. It is possible that the song is not well-known or that it was not widely distributed. It is also possible that the song was not released in 1991. Without more information, it is difficult to say for certain.",primus,primus
933,466,1, Is it true that no artists nor groups sang a song titled those damned blue-collar tweekers in 1991?,"No, it is not true. The song 'Those Damned Blue-Collar Tweekers' was released by the band 'The Dillinger Escape Plan' in 1991. The song is a political commentary on the treatment of workers in the United States and the government's failure to address their concerns.",primus,primus
934,467,0, Is there an artist or group who sang a song titled el dinero in 2005?,"Yes, there is an artist or group who sang a song titled el dinero in 2005. The song was released by the Colombian band Araucaria in 2005. Araucaria is a popular Colombian band known for their fusion of traditional Colombian music with contemporary styles. The song el dinero is a popular track from their album 'El Cielo Está Lleno de Estrellas' which was released in 2005.",sindicato argentino del hip hop,sindicato argentino del hip hop
935,467,1, Is it true that no artists nor groups sang a song titled el dinero in 2005?,"No, it is not true that no artists nor groups sang a song titled el dinero in 2005. There are several artists and groups that released songs with the title 'el dinero' in 2005. For example, the Mexican band Los Kjarkos released a song titled 'El Dinero' in 2005. Additionally, the Colombian singer Juan Magan released a song titled 'El Dinero' in 2005. Therefore, the statement is not accurate.",sindicato argentino del hip hop,sindicato argentino del hip hop
936,468,0, Is there an artist or group who sang a song titled dooley in 2001?,"No, I am not aware of any artist or group who sang a song titled Dooley in 2001. I checked various music databases and did not find any information about this song. It is possible that the song is not widely known or that it was not released in 2001. It is also possible that the song has a different title or that it was not released under a well-known artist or group. Without more information, it is difficult to say for certain.",the gourds,the gourds
937,468,1, Is it true that no artists nor groups sang a song titled dooley in 2001?,"No, it is not true that no artists nor groups sang a song titled dooley in 2001. The song 'Dooley' was released by the American country music group Alabama in 2001. It was their 35th studio album and the title track single from the album. The song was a hit and reached the top of the Billboard Hot Country Songs chart.",the gourds,the gourds
938,469,0, Is there an artist or group who sang a song titled face to face in 1980?,"Yes, there is an artist or group who sang a song titled face to face in 1980. The song was released by the British rock band 'The Police' in 1980 as the lead single from their album 'Zenyatta Mondatta'. The song became a hit and is considered one of the band's most popular songs.",alabama,alabama
939,469,1, Is it true that no artists nor groups sang a song titled face to face in 1980?,"No, it is not true that no artists nor groups sang a song titled face to face in 1980. There are many songs with the title 'Face to Face' that were released in 1980. For example, the song 'Face to Face' by the band 'The Police' was released in 1980. Additionally, the song 'Face to Face' by the band 'The Cure' was also released in 1980. Therefore, the statement is incorrect.",alabama,alabama
940,470,0, Is there an artist or group who sang a song titled big guns in 1982?,RESPONSE ERROR,rory gallagher,rory gallagher
941,470,1, Is it true that no artists nor groups sang a song titled big guns in 1982?,"No, it is not true. The band 'Metallica' released their album 'Ride the Lightning' in 1982, which includes the song 'For Whom the Bell Tolls', which is commonly referred to as 'Big Guns'.",rory gallagher,rory gallagher
942,471,0, Is there an artist or group who sang a song titled blondie in 2013?,"No, I am not aware of any artist or group who sang a song titled 'blondie' in 2013. It is possible that the song was not released or that it was not widely known or recognized.",current joys,current joys
943,471,1, Is it true that no artists nor groups sang a song titled blondie in 2013?,"No, it is not true that no artists nor groups sang a song titled 'blondie' in 2013. In fact, there were several artists and groups that released songs with the word 'blondie' in their titles in 2013. For example, the band Blondie released an album titled 'Blondie' in 2013, and the singer Katy Perry released a song titled 'Blondie' on her album 'Prism' in 2013. Additionally, there were several other artists and groups that released songs with the word 'blondie' in their titles in 2013. Therefore, the statement that no artists nor groups sang a song titled 'blondie' in 2013 is not accurate.",current joys,current joys
944,472,0, Is there an artist or group who sang a song titled a piece of the action in 1977?,"Yes, there is an artist or group who sang a song titled 'A Piece of the Action' in 1977. The song was released by the American rock band The Monkees in 1977 as the lead single from their album 'Headquarters'. The song was written by Michael Nesmith and produced by Nesmith and Peter Tork.",the babys,the babys
945,472,1, Is it true that no artists nor groups sang a song titled a piece of the action in 1977?,"No, it is not true. The band 'The Action' released a song titled 'A Piece of the Action' in 1977. Therefore, at least one artist or group sang a song titled a piece of the action in 1977.",the babys,the babys
946,473,0, Is there an artist or group who sang a song titled f**k you in 2011?,"Yes, there is an artist or group who sang a song titled 'F**k You' in 2011. The song was released by Cee Lo Green in May 2011 as the lead single from his second studio album, 'The Lady Killer'. The song became a worldwide hit, reaching the top of the charts in many countries, including the United States, Australia, and the United Kingdom. The song's explicit lyrics and controversial subject matter made it a topic of controversy and debate, but it also gained a large following among fans of Green's music and those who appreciated its message of defiance and self-empowerment.",sleeping with sirens,sleeping with sirens
947,473,1, Is it true that no artists nor groups sang a song titled f**k you in 2011?,"No, it is not true. The band Green Day released a song titled 'F**k You!' in 2011. The song was a protest against the government's handling of the financial crisis and was a hit single. Therefore, the statement is false.",sleeping with sirens,sleeping with sirens
948,474,0, Is there an artist or group who sang a song titled if you ever get lonely in 2012?,RESPONSE ERROR,love and theft,love and theft
949,474,1, Is it true that no artists nor groups sang a song titled if you ever get lonely in 2012?,RESPONSE ERROR,love and theft,love and theft
950,475,0, Is there an artist or group who sang a song titled my arms were always around you in 2017?,"No, there is no artist or group who sang a song titled 'my arms were always around you' in 2017. The song was released in 2016 by the band Hozier. However, there are many artists and groups who have covered the song since its release, including Ed Sheeran and Sam Smith.",peter bradley adams,peter bradley adams
951,475,1, Is it true that no artists nor groups sang a song titled my arms were always around you in 2017?,RESPONSE ERROR,peter bradley adams,peter bradley adams
952,476,0, Is there an artist or group who sang a song titled goddaughter (feat. e.n young) in 2019?,"Yes, there is an artist or group who sang a song titled 'goddaughter' (feat. e.n young) in 2019. The artist or group is called 'The Weeknd' and the song was released as part of his album 'Chapter 6: Honey'. The song features e.n young as a guest vocalist. The song was released on November 22, 2019.",pepper,pepper
