,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
89, Is it true that no artists nor groups sang a song titled l.i.t. in 2018?,44,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2018 to determine if any of them were titled ""l.i.t."". Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with the title ""l.i.t."" were released in 2018.
",no,riley richard,0,0
90, Is there an artist or group who sang a song titled hearts on fire in 2002?,45,0,yes,"The song ""Hearts on Fire"" was released in 2002 by the American rock band Fuel. The song was the lead single from their third studio album, Natural Selection, and it reached the top 20 on the Billboard Hot 100 chart.
",yes,hammerfall,0,0
91, Is it true that no artists nor groups sang a song titled hearts on fire in 2002?,45,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 2002 to determine if there were any songs titled ""Hearts on Fire"". It is possible that there were songs with this title released by lesser-known artists or groups that may not be easily found through a basic search. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if there were any songs with this title released in 2002.
",no,hammerfall,0,0
92, Is there an artist or group who sang a song titled nightclubbing in 1977?,46,0,yes,"Grace Jones released a song titled ""Nightclubbing"" in 1977. The song was the title track of her third studio album, which was also released in 1977. The song was a disco hit, reaching number three on the Billboard Hot Dance Club Songs chart. It was also a minor hit on the Billboard Hot 100, peaking at number 42.
",yes,iggy pop,0,0
93, Is it true that no artists nor groups sang a song titled nightclubbing in 1977?,46,1,unsure,"There is a song titled ""Nightclubbing"" by Iggy Pop that was released in 1977. However, it is possible that there are other songs with the same title that were released in 1977 by other artists or groups that I am not aware of.
",no,iggy pop,1,1
94, Is there an artist or group who sang a song titled praise you in this storm in 2005?,47,0,unsure,"There is no record of a song titled ""Praise You in This Storm"" being released in 2005. However, there is a song with a similar title, ""Praise You in the Storm,"" which was released in 2018 by Casting Crowns.
",yes,casting crowns,1,0
95, Is it true that no artists nor groups sang a song titled praise you in this storm in 2005?,47,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2005 to determine if any of them were titled ""Praise You in This Storm"". Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with this title were released in 2005.
",no,casting crowns,0,0
96, Is there an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012?,48,0,unsure,"There is no record of a song titled ""Don't Be Afraid (Mi Fovasai)"" being released in 2012. However, there is a song titled ""Don't Be Afraid"" by the artist ""Mi Fovasai"" that was released in 2013. It is possible that the song was originally released in 2012 and then re-released in 2013, but there is no concrete evidence to support this claim.
",yes,terror x crew,0,0
97, Is it true that no artists nor groups sang a song titled don't be afraid (mi fovasai) in 2012?,48,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2012 to determine if any of them were titled ""Don't Be Afraid (Mi Fovasai)"". It is possible that a song with this title was released in 2012, but it is also possible that no such song exists.
",no,terror x crew,0,0
98, Is there an artist or group who sang a song titled romeo had juliette in 1989?,49,0,yes,"Romeo Void, a new wave band from San Francisco, released their song ""Romeo Had Juliette"" in 1989. The song was a minor hit, reaching number 86 on the Billboard Hot 100 chart.
",yes,lou reed,0,0
99, Is it true that no artists nor groups sang a song titled romeo had juliette in 1989?,49,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1989 to determine if any of them contained the phrase ""Romeo had Juliet."" It is possible that a song with this title was released in 1989, but it is also possible that no such song exists.
",no,lou reed,0,0
