,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
90, Is there an artist or group who sang a song titled hearts on fire in 2002?,45,0,yes,"there is an artist or group who sang a song titled 'hearts on fire' in 2002. the song was released by the american rock band aerosmith as the lead single from their album 'just push play'. the song was a commercial success, reaching the top of the billboard hot 100 chart in the united states and the top of the aria singles chart in australia. the song's lyrics and music video were inspired by the band's experiences with love and relationships, and the song's catchy melody and memorable chorus helped it become one of aerosmith's most popular hits.",yes,hammerfall,0,0
91, Is it true that no artists nor groups sang a song titled hearts on fire in 2002?,45,1,no,"it is not true that no artists nor groups sang a song titled hearts on fire in 2002. the song 'hearts on fire' was released by the american rock band aerosmith in 2002 as the lead single from their album 'just push play'. the song was a commercial success, reaching the top 10 on the billboard hot 100 chart in the united states and the top 40 on the uk singles chart. therefore, it is not accurate to say that no artists or groups sang a song titled 'hearts on fire' in 2002.",no,hammerfall,0,0
92, Is there an artist or group who sang a song titled nightclubbing in 1977?,46,0,yes,there is an artist or group who sang a song titled nightclubbing in 1977. the song was released by the british band tears for fears as their debut single. the song was a hit in the uk and became a staple of the new wave music scene in the late 1970s and early 1980s.,yes,iggy pop,0,0
93, Is it true that no artists nor groups sang a song titled nightclubbing in 1977?,46,1,no,"it is not true. the song 'nightclubbing' was released by the british band iggy pop and the stooges in 1977. it was also covered by the american band blondie in 1978. therefore, artists and groups did sing a song titled nightclubbing in 1977.",no,iggy pop,1,11
94, Is there an artist or group who sang a song titled praise you in this storm in 2005?,47,0,yes,there is an artist or group who sang a song titled 'praise you in this storm' in 2005. the song was released by the christian rock band vertical horizon in their album 'storm and stress' in 2005. the song was written by vertical horizon lead singer ryan shuck and was inspired by his personal struggles with depression and anxiety. the song's message of hope and faith resonated with many listeners and became a popular choice for weddings and other special events.,yes,casting crowns,0,0
95, Is it true that no artists nor groups sang a song titled praise you in this storm in 2005?,47,1,no,it is not true. the song 'praise you in this storm' was released by the christian rock band switchfoot in 2005. it is a popular song that has been widely recognized and praised for its message of hope and encouragement during difficult times.,no,casting crowns,0,0
96, Is there an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012?,48,0,yes,there is an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012. the song was released by the band 'mi fovasai' in their album 'mi fovasai' in 2012. the song became popular in the music industry and gained a lot of attention from the audience. the band's unique style and catchy tunes made the song a hit and helped them gain popularity in the music industry.,yes,terror x crew,0,0
97, Is it true that no artists nor groups sang a song titled don't be afraid (mi fovasai) in 2012?,48,1,no,"it is not true. the song 'don't be afraid' by eminem was released in 2010 and became popular in 2011 and 2012. it was also covered by various artists and groups, including rihanna and drake. therefore, the statement is incorrect.",no,terror x crew,0,0
98, Is there an artist or group who sang a song titled romeo had juliette in 1989?,49,0,no,"there is no artist or group who sang a song titled romeo had juliette in 1989. it is possible that the song was not released or that it was not widely known or popular at the time. it is also possible that the song was not officially released or that it was only available in certain regions or on certain platforms. without more information, it is difficult to say for certain why this is the case.",yes,lou reed,0,0
99, Is it true that no artists nor groups sang a song titled romeo had juliette in 1989?,49,1,no,it is not true. the song 'romeo and juliet' by dire straits was released in 1989. it is a popular song that has been covered by many artists and groups over the years.,no,lou reed,0,0
