,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
88," Is there a movie, released in 2015, starring Jason Statham where James Wan is the director?",44,0,yes,"there is a movie released in 2015 that stars jason statham and was directed by james wan. the movie is called 'the fast and the furious 7'. it was released in april 2015 and was the last film to feature paul walker, who played the character of brian o'donnell. the movie was a huge success, grossing over $3.5 billion worldwide.",yes,furious 7,1,1.0
89," Is it true that there are no movies, released in 2015, starring Jason Statham where James Wan is the director?",44,1,no,"that is not true. jason statham starred in several movies released in 2015, and james wan directed one of them. the movie is 'the fast and the furious 7', which was released in 2015 and directed by james wan. statham played the role of deckard shaw in the movie.",no,furious 7,1,1.0
90," Is there a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?",45,0,no,"there is no movie released in 2013 that stars peter capaldi and marc forster is the director. peter capaldi became the 12th doctor in the british science-fiction television series doctor who in 2013, but he did not star in any movies during that time. marc forster is a film director known for directing films such as 'finding nemo', 'monster\'s ball', and 'quantum of solace', but none of these films were released in 2013 and none of them starred peter capaldi.",yes,world war z,0,0.0
91," Is it true that there are no movies, released in 2013, starring Peter Capaldi where Marc Forster is the director?",45,1,no,"that is not true. peter capaldi starred in several movies released in 2013, including 'the world's end' and 'the invisible man', both directed by marc forster.",no,world war z,0,0.0
92," Is there a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?",46,0,no,"there is no movie released in 2014 that stars jennifer lawrence and was directed by bryan singer. jennifer lawrence starred in 'the hunger games: mockingjay - part 1' in 2014, which was directed by gary ross. bryan singer directed 'x-men: days of future past' in 2014, which did not star jennifer lawrence.",yes,x-men: days of future past,1,0.0
93," Is it true that there are no movies, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?",46,1,no,"that is not true. jennifer lawrence starred in 'the hunger games: mockingjay - part 1', which was released in 2014 and directed by gary ross. however, she did not star in any other movies released in 2014 that were directed by bryan singer.",no,x-men: days of future past,0,0.0
94," Is there a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?",47,0,no,"there is no movie released in 2013 that stars benedict cumberbatch and was directed by j.j. abrams. benedict cumberbatch's first major film role was in 'the hobbit: the desolation of smaug' which was released in 2013, but j.j. abrams did not direct that film. benedict cumberbatch's next major film role was in 'the imitation game' which was released in 2014, and j.j. abrams did not direct that film either. therefore, there is no movie released in 2013 that stars benedict cumberbatch and was directed by j.j. abrams.",yes,star trek into darkness,0,0.0
95," Is it true that there are no movies, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?",47,1,no,"that is not true. benedict cumberbatch starred in the movie '12 years a slave', which was released in 2013 and directed by steve mcqueen, not j.j. abrams. benedict cumberbatch also starred in the movie 'the imitation game', which was released in 2014 and directed by morten tyldum. however, there are no movies released in 2013 that star benedict cumberbatch and were directed by j.j. abrams.",no,star trek into darkness,0,0.0
96," Is there a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?",48,0,no,"there is no movie released in 2013 that stars eddie marsan and is directed by bryan singer. eddie marsan is known for his roles in films such as 'the imitation game', 'v for vendetta', and 'happy go lucky'. bryan singer is known for directing films such as 'the usual suspects', 'x-men', and 'superman returns'. it is possible that they have worked together on other projects, but i could not find any evidence of a movie released in 2013 that features both of them.",yes,jack the giant slayer,0,0.0
97," Is it true that there are no movies, released in 2013, starring Eddie Marsan where Bryan Singer is the director?",48,1,no,"that is not true. there are several movies released in 2013 that star eddie marsan and were directed by bryan singer. one of them is 'jack the giant slayer', which was released in march 2013 and directed by bryan singer.",no,jack the giant slayer,1,1.0
98," Is there a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?",49,0,yes,"there is a movie released in 2013 that stars leonardo dicaprio and was directed by baz luhrmann. the movie is called 'the great gatsby'. it is based on the novel by f. scott fitzgerald and is set in the 1920s. the movie follows the story of jay gatsby, a wealthy man who throws extravagant parties in hopes of winning back his lost love, daisy buchanan. leonardo dicaprio plays gatsby, and baz luhrmann directed the movie.",yes,the great gatsby,1,1.0
99," Is it true that there are no movies, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?",49,1,no,"that is not true. the great gatsby, directed by baz luhrmann, was released in 2013 and starred leonardo dicaprio. therefore, the statement is false.",no,the great gatsby,1,1.0
