,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
649,324,1, Is it true that there are no airports located at latitude 44.7767886111111 and longitude -122.760087777778?,"No, it is not true. There is an airport located at latitude 44.7767886111111 and longitude -122.760087777778. The airport is called Portland International Airport and is located in Portland, Oregon, United States of America.",lone oaks ranch,lone oaks ranch
650,325,0, Is there an airport located at latitude 50.5977310536 and longitude -104.601312876?,"Yes, there is an airport located at latitude 50.5977310536 and longitude -104.601312876. The airport is called Regina International Airport and is located in Regina, Saskatchewan, Canada.",regina / aerogate,regina / aerogate
651,325,1, Is it true that there are no airports located at latitude 50.5977310536 and longitude -104.601312876?,"No, it is not true. There is an airport located at latitude 50.5977310536 and longitude -104.601312876. The airport is called Regina International Airport, located in Regina, Saskatchewan, Canada.",regina / aerogate,regina / aerogate
652,326,0, Is there an airport located at latitude 39.1093372222222 and longitude -121.883859166667?,"No, there are no airports located at latitude 39.1093372222222 and longitude -121.883859166667. This location corresponds to a rural area in California, United States of America. The nearest airport to this location is the Nevada County Airport, which is about 30 miles northeast.",sanborn,sanborn
653,326,1, Is it true that there are no airports located at latitude 39.1093372222222 and longitude -121.883859166667?,"Yes, it is true. There are no airports located at latitude 39.1093372222222 and longitude -121.883859166667. This location corresponds to a rural area in California, United States of America. The nearest airport to this location is the Nevada County Airport, which is about 30 miles away.",sanborn,sanborn
654,327,0, Is there an airport located at latitude 45.772675 and longitude -98.3528944444444?,"No, there are no airports located at latitude 45.772675 and longitude -98.3528944444444. This location corresponds to a rural area in South Dakota, United States of America. The nearest airport to this location is Aberdeen Regional Airport, which is about 80 miles to the northeast.",comstock field,comstock field
655,327,1, Is it true that there are no airports located at latitude 45.772675 and longitude -98.3528944444444?,"Yes, it is true. There are no airports located at latitude 45.772675 and longitude -98.3528944444444. This location corresponds to a rural area in South Dakota, United States of America. The nearest airport to this location is Aberdeen Regional Airport, which is about 80 miles to the northeast.",comstock field,comstock field
656,328,0, Is there an airport located at latitude -34.6491661072 and longitude -71.3861083984?,"No, there are no airports located at latitude -34.6491661072 and longitude -71.3861083984. This location corresponds to a point in the Pacific Ocean, off the coast of Chile.",aerosanta cruz,aerosanta cruz
657,328,1, Is it true that there are no airports located at latitude -34.6491661072 and longitude -71.3861083984?,"Yes, it is true. There are no airports located at latitude -34.6491661072 and longitude -71.3861083984. This location corresponds to a point in the Pacific Ocean, off the coast of Chile.",aerosanta cruz,aerosanta cruz
658,329,0, Is there an airport located at latitude 55.0923995972 and longitude 83.0045013428?,"Yes, there is an airport located at latitude 55.0923995972 and longitude 83.0045013428. The airport is called Tolmachevo Airport and is located in Novosibirsk Oblast, Russia.",yeltsovka,yeltsovka
659,329,1, Is it true that there are no airports located at latitude 55.0923995972 and longitude 83.0045013428?,"No, it is not true. There is an airport located at latitude 55.0923995972 and longitude 83.0045013428. The airport is called Tolmachevo Airport and is located in Novosibirsk Oblast, Russia.",yeltsovka,yeltsovka
660,330,0, Is there an airport located at latitude 46.3472805555556 and longitude -98.2814861111111?,"No, there are no airports located at latitude 46.3472805555556 and longitude -98.2814861111111. This location corresponds to a rural area in North Dakota, United States of America. The nearest airport to this location is the Aberdeen Regional Airport, which is about 80 miles to the east.",la moure rott municipal,la moure rott municipal
661,330,1, Is it true that there are no airports located at latitude 46.3472805555556 and longitude -98.2814861111111?,"Yes, it is true. There are no airports located at latitude 46.3472805555556 and longitude -98.2814861111111. This location corresponds to a rural area in South Dakota, United States of America.",la moure rott municipal,la moure rott municipal
662,331,0, Is there an airport located at latitude -13.5455560684 and longitude -52.2638893127?,"No, there are no airports located at latitude -13.5455560684 and longitude -52.2638893127. This location corresponds to a rural area in the state of Mato Grosso, Brazil.",satelite aviacao agricola,satelite aviacao agricola
663,331,1, Is it true that there are no airports located at latitude -13.5455560684 and longitude -52.2638893127?,"Yes, it is true. There are no airports located at latitude -13.5455560684 and longitude -52.2638893127. This location corresponds to a rural area in the state of Mato Grosso, Brazil.",satelite aviacao agricola,satelite aviacao agricola
664,332,0, Is there an airport located at latitude -40.192199707 and longitude -70.0100021362?,"No, there are no airports located at latitude -40.192199707 and longitude -70.0100021362. This location corresponds to a rural area in the Los Rios Region of Chile. The nearest airport to this location is Pichoy Airport, which is located approximately 70 kilometers to the west in Valdivia, Chile.",piedra del aguila,piedra del aguila
665,332,1, Is it true that there are no airports located at latitude -40.192199707 and longitude -70.0100021362?,"I am unsure. The given coordinates correspond to a location in Chile, but I would need to search a database of airports to confirm whether there is an airport located at that specific latitude and longitude.",piedra del aguila,piedra del aguila
666,333,0, Is there an airport located at latitude -21.2017993927 and longitude 48.3582992554?,"No, there are no airports located at latitude -21.2017993927 and longitude 48.3582992554. This location corresponds to a point in the Indian Ocean, approximately 500 km east of Madagascar.",mananjary,mananjary
667,333,1, Is it true that there are no airports located at latitude -21.2017993927 and longitude 48.3582992554?,"Yes, it is true. There are no airports located at latitude -21.2017993927 and longitude 48.3582992554. This location corresponds to a point in the Indian Ocean, approximately 1,500 km east of Madagascar.",mananjary,mananjary
668,334,0, Is there an airport located at latitude 41.9453747222222 and longitude -72.477585?,"No, there are no airports located at latitude 41.9453747222222 and longitude -72.477585. This location corresponds to a residential area in East Granby, Connecticut, United States of America. The nearest airport to this location is Bradley International Airport, which is located about 6 miles (10 km) to the south.",wysocki field,wysocki field
669,334,1, Is it true that there are no airports located at latitude 41.9453747222222 and longitude -72.477585?,"No, it is not true. There is an airport located at latitude 41.9453747222222 and longitude -72.477585. The airport is called Bradley International Airport, located in Windsor Locks, Connecticut, United States of America.",wysocki field,wysocki field
670,335,0, Is there an airport located at latitude 48.5107222222222 and longitude -110.990863888889?,"No, there are no airports located at latitude 48.5107222222222 and longitude -110.990863888889. This location corresponds to a rural area in Montana, United States of America.",liberty county,liberty county
671,335,1, Is it true that there are no airports located at latitude 48.5107222222222 and longitude -110.990863888889?,"Yes, it is true. There are no airports located at latitude 48.5107222222222 and longitude -110.990863888889. This location corresponds to a rural area in the state of Montana, United States of America.",liberty county,liberty county
672,336,0, Is there an airport located at latitude 30.4605 and longitude -87.8770277777778?,"No, there are no airports located at latitude 30.4605 and longitude -87.8770277777778. This location corresponds to a rural area in Baldwin County, Alabama, United States of America.",h l sonny callahan,h l sonny callahan
673,336,1, Is it true that there are no airports located at latitude 30.4605 and longitude -87.8770277777778?,"No, it is not true. There is an airport located at latitude 30.4605 and longitude -87.8770277777778. The airport is called Pensacola International Airport and is located in Pensacola, Florida, United States of America.",h l sonny callahan,h l sonny callahan
674,337,0, Is there an airport located at latitude 42.578395 and longitude -78.5200213888889?,"No, there are no airports located at latitude 42.578395 and longitude -78.5200213888889. This location corresponds to a rural area in Wyoming County, New York, United States of America.",high acres,high acres
675,337,1, Is it true that there are no airports located at latitude 42.578395 and longitude -78.5200213888889?,"No, it is not true. There is an airport located at latitude 42.578395 and longitude -78.5200213888889. The airport is called Buffalo Niagara International Airport and is located in Buffalo, New York, United States of America.",high acres,high acres
676,338,0, Is there an airport located at latitude 36.2975 and longitude -80.1616666666667?,"No, there are no airports located at latitude 36.2975 and longitude -80.1616666666667. This location corresponds to a rural area in Stokes County, North Carolina, United States of America. The closest airport to this location is Smith Reynolds Airport, located about 30 miles to the east in Winston-Salem, North Carolina.",dusenbury field,dusenbury field
677,338,1, Is it true that there are no airports located at latitude 36.2975 and longitude -80.1616666666667?,"Yes, it is true. There are no airports located at latitude 36.2975 and longitude -80.1616666666667. This location corresponds to a rural area in North Carolina, United States of America. The closest airport to this location is Piedmont Triad International Airport, which is about 30 miles away.",dusenbury field,dusenbury field
678,339,0, Is there an airport located at latitude -3.3480000496 and longitude 128.925994873?,"No, there are no airports located at latitude -3.3480000496 and longitude 128.925994873. This location corresponds to a sea area in the eastern part of Indonesia, near the island of Seram.",amahai,amahai
679,339,1, Is it true that there are no airports located at latitude -3.3480000496 and longitude 128.925994873?,"Yes, it is true. There are no airports located at latitude -3.3480000496 and longitude 128.925994873. This location corresponds to a point in the Banda Sea, between the islands of Seram and Buru, in Indonesia.",amahai,amahai
680,340,0, Is there an airport located at latitude 14.0341672897 and longitude -88.6283340454?,"No, there are no airports located at latitude 14.0341672897 and longitude -88.6283340454. This location corresponds to the city of Tela, in the Atlántida Department of Honduras.",mapulaca,mapulaca
681,340,1, Is it true that there are no airports located at latitude 14.0341672897 and longitude -88.6283340454?,"Yes, it is true. There are no airports located at latitude 14.0341672897 and longitude -88.6283340454. This location corresponds to a rural area in Honduras.",mapulaca,mapulaca
682,341,0, Is there an airport located at latitude -2.7924199104 and longitude -57.0578994751?,"No, there are no airports located at latitude -2.7924199104 and longitude -57.0578994751. This location corresponds to a point in the Amazon rainforest in Brazil.",barreirinha,barreirinha
683,341,1, Is it true that there are no airports located at latitude -2.7924199104 and longitude -57.0578994751?,"Yes, it is true. There are no airports located at latitude -2.7924199104 and longitude -57.0578994751. This location corresponds to a point in the Amazon rainforest in Brazil.",barreirinha,barreirinha
684,342,0, Is there an airport located at latitude -18.2980556488 and longitude -57.0147209167?,"No, there are no airports located at latitude -18.2980556488 and longitude -57.0147209167. This location corresponds to Salar de Uyuni, located in Bolivia.",fazenda santa helena,fazenda santa helena
685,342,1, Is it true that there are no airports located at latitude -18.2980556488 and longitude -57.0147209167?,"Yes, it is true. There are no airports located at latitude -18.2980556488 and longitude -57.0147209167. This location corresponds to a rural area in the Santa Cruz Department of Bolivia.",fazenda santa helena,fazenda santa helena
686,343,0, Is there an airport located at latitude 31.2127361111111 and longitude -83.6360555555556?,"No, there are no airports located at latitude 31.2127361111111 and longitude -83.6360555555556. This location corresponds to a rural area in the state of Georgia, United States of America. The nearest airport to this location is Southwest Georgia Regional Airport, located about 40 miles to the southwest in Albany, Georgia.",hamilton strip,hamilton strip
687,343,1, Is it true that there are no airports located at latitude 31.2127361111111 and longitude -83.6360555555556?,"Yes, it is true. There are no airports located at latitude 31.2127361111111 and longitude -83.6360555555556. This location corresponds to a rural area in the state of Georgia, United States of America.",hamilton strip,hamilton strip
688,344,0, Is there an airport located at latitude 30.9114722222222 and longitude -97.1712777777778?,"No, there are no airports located at latitude 30.9114722222222 and longitude -97.1712777777778. This location corresponds to a rural area in Williamson County, Texas, United States of America.",wolfe field,wolfe field
689,344,1, Is it true that there are no airports located at latitude 30.9114722222222 and longitude -97.1712777777778?,"Yes, it is true. There are no airports located at latitude 30.9114722222222 and longitude -97.1712777777778. This location corresponds to a rural area in Texas, United States of America. The nearest airport to this location is the Austin-Bergstrom International Airport, which is located approximately 50 miles to the south-east.",wolfe field,wolfe field
690,345,0, Is there an airport located at latitude -19.7670001984 and longitude 27.7670001984?,"No, there are no airports located at latitude -19.7670001984 and longitude 27.7670001984. This location corresponds to a point in the middle of Botswana, Africa.",tsholothso,tsholothso
691,345,1, Is it true that there are no airports located at latitude -19.7670001984 and longitude 27.7670001984?,"Yes, it is true. There are no airports located at latitude -19.7670001984 and longitude 27.7670001984. This location corresponds to a point in the Mashatu Game Reserve, located in Botswana.",tsholothso,tsholothso
692,346,0, Is there an airport located at latitude 8.3288803101 and longitude -68.7519989014?,"No, there are no airports located at latitude 8.3288803101 and longitude -68.7519989014. This location corresponds to a rural area in Venezuela, near the border with Colombia.",las cruces,las cruces
693,346,1, Is it true that there are no airports located at latitude 8.3288803101 and longitude -68.7519989014?,I am unsure. Please provide more information about the location or the name of the nearest city/town to confirm if there is an airport located at latitude 8.3288803101 and longitude -68.7519989014.,las cruces,las cruces
694,347,0, Is there an airport located at latitude 35.5393777777778 and longitude -98.4301888888889?,"No, there are no airports located at latitude 35.5393777777778 and longitude -98.4301888888889. This location corresponds to a rural area in Oklahoma, United States of America.",canadian river corrientes,canadian river corrientes
695,347,1, Is it true that there are no airports located at latitude 35.5393777777778 and longitude -98.4301888888889?,"Yes, it is true. There are no airports located at latitude 35.5393777777778 and longitude -98.4301888888889. This location corresponds to a rural area in Oklahoma, United States of America.",canadian river corrientes,canadian river corrientes
696,348,0, Is there an airport located at latitude 42.045 and longitude -77.35?,"No, there are no airports located at latitude 42.045 and longitude -77.35. This location corresponds to a rural area in Steuben County, New York, United States of America. The nearest airport to this location is Elmira/Corning Regional Airport, which is about 30 miles (48 km) away.",elk creek,elk creek
697,348,1, Is it true that there are no airports located at latitude 42.045 and longitude -77.35?,"No, it is not true. There is an airport located at latitude 42.045 and longitude -77.35. The airport is called Elmira/Corning Regional Airport and is located in Chemung County, New York, United States of America.",elk creek,elk creek
698,349,0, Is there an airport located at latitude 37.5003013611 and longitude 127.6190032959?,"Yes, there is an airport located at latitude 37.5003013611 and longitude 127.6190032959. The airport is called Gimpo International Airport and is located in Seoul, Republic of Korea.",g 301,g 301
699,349,1, Is it true that there are no airports located at latitude 37.5003013611 and longitude 127.6190032959?,"No, it is not true. There is an airport located at latitude 37.5003013611 and longitude 127.6190032959. The airport is called Gimpo International Airport and is located in Seoul, Republic of Korea.",g 301,g 301
700,350,0, Is there an airport located at latitude -2.1621999741 and longitude 106.138999939?,"No, there are no airports located at latitude -2.1621999741 and longitude 106.138999939. This location corresponds to a point in the South China Sea, near the coast of Indonesia.",pangkal pinang (depati amir),pangkal pinang (depati amir)
701,350,1, Is it true that there are no airports located at latitude -2.1621999741 and longitude 106.138999939?,"Yes, it is true. There are no airports located at latitude -2.1621999741 and longitude 106.138999939. This location corresponds to a point in the South China Sea, near the coast of Indonesia.",pangkal pinang (depati amir),pangkal pinang (depati amir)
702,351,0, Is there an airport located at latitude 46.3460330555556 and longitude -114.176209444444?,"No, there are no airports located at latitude 46.3460330555556 and longitude -114.176209444444. This location corresponds to a rural area in the state of Montana, United States of America.",hedditch,hedditch
703,351,1, Is it true that there are no airports located at latitude 46.3460330555556 and longitude -114.176209444444?,"Yes, it is true. There are no airports located at latitude 46.3460330555556 and longitude -114.176209444444. This location corresponds to a rural area in the state of Montana, United States of America.",hedditch,hedditch
704,352,0, Is there an airport located at latitude 47.0578994751 and longitude 31.9197998047?,"No, there are no airports located at latitude 47.0578994751 and longitude 31.9197998047. This location corresponds to a rural area in Ukraine, near the city of Odessa.",mykolaiv international,mykolaiv international
705,352,1, Is it true that there are no airports located at latitude 47.0578994751 and longitude 31.9197998047?,"Yes, it is true. There are no airports located at latitude 47.0578994751 and longitude 31.9197998047. This location corresponds to a rural area in Ukraine, near the city of Odessa.",mykolaiv international,mykolaiv international
706,353,0, Is there an airport located at latitude 45.0928001404 and longitude -74.5633010864?,"No, there are no airports located at latitude 45.0928001404 and longitude -74.5633010864. This location corresponds to a rural area in the province of Quebec, Canada. The nearest airport to this location is Montreal-Pierre Elliott Trudeau International Airport, which is located approximately 100 km southwest of this location.",cornwall regional,cornwall regional
707,353,1, Is it true that there are no airports located at latitude 45.0928001404 and longitude -74.5633010864?,"Yes, it is true. There are no airports located at latitude 45.0928001404 and longitude -74.5633010864. This location corresponds to a rural area in St. Lawrence County, New York, United States of America.",cornwall regional,cornwall regional
708,354,0, Is there an airport located at latitude 64.19090271 and longitude -51.6781005859?,"Yes, there is an airport located at latitude 64.19090271 and longitude -51.6781005859. The airport is called Kangerlussuaq Airport and is located in Kangerlussuaq, Greenland.",godthaab / nuuk,godthaab / nuuk
709,354,1, Is it true that there are no airports located at latitude 64.19090271 and longitude -51.6781005859?,"No, it is not true. There is an airport located at latitude 64.19090271 and longitude -51.6781005859. The airport is called Kangerlussuaq Airport, located in Kangerlussuaq, Greenland.",godthaab / nuuk,godthaab / nuuk
710,355,0, Is there an airport located at latitude -32.3499984741 and longitude 123.6179962158?,"No, there are no airports located at latitude -32.3499984741 and longitude 123.6179962158. This location corresponds to a point in the Indian Ocean, approximately 200 km west of the coast of Western Australia.",balladonia,balladonia
711,355,1, Is it true that there are no airports located at latitude -32.3499984741 and longitude 123.6179962158?,"Yes, it is true. There are no airports located at latitude -32.3499984741 and longitude 123.6179962158. This location corresponds to the Indian Ocean, approximately 200 km west of Shark Bay, Western Australia.",balladonia,balladonia
712,356,0, Is there an airport located at latitude 45.3474998474 and longitude -74.0766983032?,"No, there are no airports located at latitude 45.3474998474 and longitude -74.0766983032. This location corresponds to a rural area in Quebec, Canada.",montreal / les cedres,montreal / les cedres
713,356,1, Is it true that there are no airports located at latitude 45.3474998474 and longitude -74.0766983032?,"Yes, it is true. There are no airports located at latitude 45.3474998474 and longitude -74.0766983032. This location corresponds to a rural area in Ontario, Canada. The nearest airport to this location is Ottawa/Macdonald-Cartier International Airport, which is located approximately 70 kilometers to the northeast.",montreal / les cedres,montreal / les cedres
714,357,0, Is there an airport located at latitude -3.72472 and longitude 55.205299?,"No, there are no airports located at latitude -3.72472 and longitude 55.205299. This location corresponds to Seychelles Hospital, located in Victoria, Seychelles.",bird island,bird island
715,357,1, Is it true that there are no airports located at latitude -3.72472 and longitude 55.205299?,"Yes, it is true. There are no airports located at latitude -3.72472 and longitude 55.205299. This location corresponds to a point in the Indian Ocean, approximately 1,500 km east of the Seychelles.",bird island,bird island
716,358,0, Is there an airport located at latitude -20.778055191 and longitude -55.9827766418?,"No, there are no airports located at latitude -20.778055191 and longitude -55.9827766418. This location corresponds to a rural area in the state of Mato Grosso do Sul, Brazil.",fazenda retiro do marimbondo,fazenda retiro do marimbondo
717,358,1, Is it true that there are no airports located at latitude -20.778055191 and longitude -55.9827766418?,"Yes, it is true. There are no airports located at latitude -20.778055191 and longitude -55.9827766418. This location corresponds to a rural area in the state of Mato Grosso do Sul, Brazil.",fazenda retiro do marimbondo,fazenda retiro do marimbondo
718,359,0, Is there an airport located at latitude 30.1945272222222 and longitude -97.6698761111111?,"Yes, there is an airport located at latitude 30.1945272222222 and longitude -97.6698761111111. The airport is called Austin-Bergstrom International Airport and is located in Austin, Texas, United States of America.",austin-bergstrom international,austin-bergstrom international
719,359,1, Is it true that there are no airports located at latitude 30.1945272222222 and longitude -97.6698761111111?,"No, it is not true. There is an airport located at latitude 30.1945272222222 and longitude -97.6698761111111. The airport is called Austin-Bergstrom International Airport and is located in Austin, Texas, United States of America.",austin-bergstrom international,austin-bergstrom international
720,360,0, Is there an airport located at latitude -33.8446998596 and longitude 148.6490020752?,"No, there are no airports located at latitude -33.8446998596 and longitude 148.6490020752. This location corresponds to a rural area near the town of Gooloogong in New South Wales, Australia.",cowra,cowra
721,360,1, Is it true that there are no airports located at latitude -33.8446998596 and longitude 148.6490020752?,"Yes, it is true. There are no airports located at latitude -33.8446998596 and longitude 148.6490020752. This location corresponds to a rural area in New South Wales, Australia.",cowra,cowra
722,361,0, Is there an airport located at latitude 36.1553638888889 and longitude -97.8483444444444?,"No, there are no airports located at latitude 36.1553638888889 and longitude -97.8483444444444. This location corresponds to a rural area in Oklahoma, United States of America. The nearest airport to this location is Wiley Post Airport, located about 20 miles away in Oklahoma City.",rollers,rollers
723,361,1, Is it true that there are no airports located at latitude 36.1553638888889 and longitude -97.8483444444444?,"Yes, it is true. There are no airports located at latitude 36.1553638888889 and longitude -97.8483444444444. This location corresponds to a rural area in Oklahoma, United States of America. The nearest airport to this location is Will Rogers World Airport, located about 30 miles away in Oklahoma City.",rollers,rollers
724,362,0, Is there an airport located at latitude -18.431388855 and longitude -50.256111145?,"No, there are no airports located at latitude -18.431388855 and longitude -50.256111145. This location corresponds to a rural area in the state of Mato Grosso, Brazil.",fazenda sao francisco,fazenda sao francisco
725,362,1, Is it true that there are no airports located at latitude -18.431388855 and longitude -50.256111145?,"Yes, it is true. There are no airports located at latitude -18.431388855 and longitude -50.256111145. This location corresponds to a rural area in the state of Mato Grosso do Sul, Brazil.",fazenda sao francisco,fazenda sao francisco
726,363,0, Is there an airport located at latitude -4.0148739815 and longitude 13.9661121368?,"No, there are no airports located at latitude -4.0148739815 and longitude 13.9661121368. This location corresponds to a point in the Atlantic Ocean, off the coast of the Democratic Republic of the Congo.",mouyondzi,mouyondzi
727,363,1, Is it true that there are no airports located at latitude -4.0148739815 and longitude 13.9661121368?,"Yes, it is true. There are no airports located at latitude -4.0148739815 and longitude 13.9661121368. This location corresponds to a point in the Atlantic Ocean, off the coast of the Democratic Republic of the Congo.",mouyondzi,mouyondzi
728,364,0, Is there an airport located at latitude 38.0185833333333 and longitude -93.6932222222222?,"No, there are no airports located at latitude 38.0185833333333 and longitude -93.6932222222222. This location corresponds to a rural area in Pettis County, Missouri, United States of America.",sean d sheldon memorial airfield,sean d sheldon memorial airfield
729,364,1, Is it true that there are no airports located at latitude 38.0185833333333 and longitude -93.6932222222222?,"Yes, it is true. There are no airports located at latitude 38.0185833333333 and longitude -93.6932222222222. This location corresponds to a rural area in Pettis County, Missouri, United States.",sean d sheldon memorial airfield,sean d sheldon memorial airfield
730,365,0, Is there an airport located at latitude 55.4900016785 and longitude 25.7168998718?,"No, there are no airports located at latitude 55.4900016785 and longitude 25.7168998718. This location corresponds to a rural area in Lithuania, near the town of Jonava.",utena,utena
731,365,1, Is it true that there are no airports located at latitude 55.4900016785 and longitude 25.7168998718?,"Yes, it is true. There are no airports located at latitude 55.4900016785 and longitude 25.7168998718. This location corresponds to a rural area in Lithuania, near the town of Rokiskis.",utena,utena
732,366,0, Is there an airport located at latitude 45.5887088611111 and longitude -122.596869416667?,"Yes, there is an airport located at latitude 45.5887088611111 and longitude -122.596869416667. The airport is called Portland International Airport and is located in Portland, Oregon, United States of America.",portland international,portland international
733,366,1, Is it true that there are no airports located at latitude 45.5887088611111 and longitude -122.596869416667?,"No, it is not true. There is an airport located at latitude 45.5887088611111 and longitude -122.596869416667. The airport is called Portland International Airport and is located in Portland, Oregon, United States of America.",portland international,portland international
734,367,0, Is there an airport located at latitude 61.676700592 and longitude 96.3550033569?,"No, there are no airports located at latitude 61.676700592 and longitude 96.3550033569. This location corresponds to a remote area in Krasnoyarsk Krai, Russia.",baykit,baykit
735,367,1, Is it true that there are no airports located at latitude 61.676700592 and longitude 96.3550033569?,"Yes, it is true. There are no airports located at latitude 61.676700592 and longitude 96.3550033569. This location corresponds to a remote area in Siberia, Russia.",baykit,baykit
736,368,0, Is there an airport located at latitude 43.9587161111111 and longitude -90.7378413888889?,"No, there are no airports located at latitude 43.9587161111111 and longitude -90.7378413888889. This location corresponds to a rural area in Wisconsin, United States of America. The nearest airport to this location is Central Wisconsin Airport, which is about 70 miles (113 km) to the northeast.",sparta/fort mc coy,sparta/fort mc coy
737,368,1, Is it true that there are no airports located at latitude 43.9587161111111 and longitude -90.7378413888889?,"Yes, it is true. There are no airports located at latitude 43.9587161111111 and longitude -90.7378413888889. This location corresponds to a rural area in central Wisconsin, United States of America.",sparta/fort mc coy,sparta/fort mc coy
738,369,0, Is there an airport located at latitude 36.2181666666667 and longitude -95.6518888888889?,"Yes, there is an airport located at latitude 36.2181666666667 and longitude -95.6518888888889. The airport is called Tulsa International Airport and is located in Tulsa, Oklahoma, United States of America.",sam riggs airpark,sam riggs airpark
739,369,1, Is it true that there are no airports located at latitude 36.2181666666667 and longitude -95.6518888888889?,"No, it is not true. There is an airport located at latitude 36.2181666666667 and longitude -95.6518888888889. The airport is called Tulsa International Airport and is located in Tulsa, Oklahoma, United States of America.",sam riggs airpark,sam riggs airpark
740,370,0, Is there an airport located at latitude -45.5777777778 and longitude -69.0727777778?,"No, there are no airports located at latitude -45.5777777778 and longitude -69.0727777778. This location corresponds to a rural area in the province of Neuquén, Argentina.",lago musters,lago musters
741,370,1, Is it true that there are no airports located at latitude -45.5777777778 and longitude -69.0727777778?,"Yes, it is true. There are no airports located at latitude -45.5777777778 and longitude -69.0727777778. This location corresponds to a rural area in the province of Neuquén, Argentina. The nearest airport to this location is Aviador Carlos Campos Airport, which is about 200 km away.",lago musters,lago musters
742,371,0, Is there an airport located at latitude 53.381401062 and longitude -117.700996399?,"No, there are no airports located at latitude 53.381401062 and longitude -117.700996399. This location corresponds to a rural area in Alberta, Canada. The nearest airport to this location is the Edmonton International Airport, which is approximately 300 km away.",hinton / entrance,hinton / entrance
743,371,1, Is it true that there are no airports located at latitude 53.381401062 and longitude -117.700996399?,"Yes, it is true. There are no airports located at latitude 53.381401062 and longitude -117.700996399. This location corresponds to a rural area in the province of Alberta, Canada. The nearest airport to this location is the Edmonton International Airport, which is approximately 300 km away.",hinton / entrance,hinton / entrance
744,372,0, Is there an airport located at latitude -51.8227996826 and longitude -58.4472007751?,"No, there are no airports located at latitude -51.8227996826 and longitude -58.4472007751. This location corresponds to Port Stanley, the capital of the Falkland Islands. The nearest airport to this location is the RAF Mount Pleasant Airport, which is located approximately 53 km (33 miles) to the west of Port Stanley.",mount pleasant,mount pleasant
745,372,1, Is it true that there are no airports located at latitude -51.8227996826 and longitude -58.4472007751?,"Yes, it is true. There are no airports located at latitude -51.8227996826 and longitude -58.4472007751. This location corresponds to a point in the Atlantic Ocean, approximately 700 km east of the Falkland Islands.",mount pleasant,mount pleasant
746,373,0, Is there an airport located at latitude 28.1576111111111 and longitude -99.0955277777778?,"No, there are no airports located at latitude 28.1576111111111 and longitude -99.0955277777778. This location corresponds to a rural area in Webb County, Texas, United States of America.",los cuernos ranch,los cuernos ranch
747,373,1, Is it true that there are no airports located at latitude 28.1576111111111 and longitude -99.0955277777778?,"Yes, it is true. There are no airports located at latitude 28.1576111111111 and longitude -99.0955277777778. This location corresponds to a rural area in Webb County, Texas, United States of America.",los cuernos ranch,los cuernos ranch
748,374,0, Is there an airport located at latitude 48.2055549622 and longitude 11.2669439316?,"Yes, there is an airport located at latitude 48.2055549622 and longitude 11.2669439316. The airport is called Munich Airport and is located in Munich, Bavaria, Germany.",furstenfeldbruck,furstenfeldbruck
749,374,1, Is it true that there are no airports located at latitude 48.2055549622 and longitude 11.2669439316?,"No, it is not true. There is an airport located at latitude 48.2055549622 and longitude 11.2669439316. The airport is called Munich Airport and is located in Munich, Bavaria, Germany.",furstenfeldbruck,furstenfeldbruck
750,375,0, Is there an airport located at latitude 6.2337899208 and longitude -10.3622999191?,"No, there are no airports located at latitude 6.2337899208 and longitude -10.3622999191. This location corresponds to a rural area in Liberia, West Africa. The nearest airport to this location is Roberts International Airport, which is located approximately 60 kilometers (37 miles) to the southwest.",roberts international,roberts international
751,375,1, Is it true that there are no airports located at latitude 6.2337899208 and longitude -10.3622999191?,"Yes, it is true. There are no airports located at latitude 6.2337899208 and longitude -10.3622999191. This location corresponds to a rural area in Liberia, West Africa.",roberts international,roberts international
752,376,0, Is there an airport located at latitude 52.5344009399 and longitude 17.2187995911?,"No, there are no airports located at latitude 52.5344009399 and longitude 17.2187995911. This location corresponds to a rural area in Poland, near the town of Gąsawa. The nearest airport to this location is Bydgoszcz Ignacy Jan Paderewski Airport, which is approximately 70 kilometers to the northeast.",bednary airfield,bednary airfield
753,376,1, Is it true that there are no airports located at latitude 52.5344009399 and longitude 17.2187995911?,"Yes, it is true. There are no airports located at latitude 52.5344009399 and longitude 17.2187995911. This location corresponds to a rural area in Poland, near the town of Wągrowiec. The nearest airport to this location is Poznań-Ławica Henryk Wieniawski Airport, which is approximately 60 kilometers to the west.",bednary airfield,bednary airfield
754,377,0, Is there an airport located at latitude 44.3223277777778 and longitude -69.20725?,"No, there are no airports located at latitude 44.3223277777778 and longitude -69.20725. This location corresponds to a residential area in Augusta, Maine, United States of America. The nearest airport to this location is Augusta State Airport, which is located about 6 miles (10 km) to the northwest.",ridgeview,ridgeview
755,377,1, Is it true that there are no airports located at latitude 44.3223277777778 and longitude -69.20725?,"No, it is not true. There is an airport located at latitude 44.3223277777778 and longitude -69.20725. The airport is called Augusta State Airport, located in Augusta, Maine, United States of America.",ridgeview,ridgeview
756,378,0, Is there an airport located at latitude 37.7165966666667 and longitude -118.084271944444?,"No, there are no airports located at latitude 37.7165966666667 and longitude -118.084271944444. This location corresponds to a rural area in Mono County, California, United States of America.",circle l ranch,circle l ranch
