,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
463,231,1," Is it true that there are no movies, released in 2010, starring Shelley Conn where James L. Brooks is the director?","Yes, it is true. James L. Brooks is a renowned director, but there is no record of him directing a movie starring Shelley Conn that was released in 2010. Shelley Conn is a British actress known for her roles in various TV shows and movies, but none of them were directed by James L. Brooks in 2010.",how do you know,how do you know
464,232,0," Is there a movie, released in 2010, starring Tom Cruise where James Mangold is the director?","Yes, there is a movie released in 2010 starring Tom Cruise where James Mangold is the director. The movie is called ""Knight and Day."" It is an action comedy film that also stars Cameron Diaz.",knight and day,knight and day
465,232,1," Is it true that there are no movies, released in 2010, starring Tom Cruise where James Mangold is the director?","No, it is not true. The movie ""Knight and Day"" was released in 2010, starring Tom Cruise and directed by James Mangold.",knight and day,knight and day
466,233,0," Is there a movie, released in 2013, starring Morgan Freeman where Joseph Kosinski is the director?","Yes, there is a movie released in 2013, starring Morgan Freeman where Joseph Kosinski is the director. The movie is called ""Oblivion."" It is a post-apocalyptic science fiction film also starring Tom Cruise.",oblivion,oblivion
467,233,1," Is it true that there are no movies, released in 2013, starring Morgan Freeman where Joseph Kosinski is the director?","Yes, it is true. Joseph Kosinski did not direct any movie starring Morgan Freeman that was released in 2013. The only movie that Morgan Freeman appeared in 2013 which was directed by Joseph Kosinski is ""Oblivion"". However, this movie was released in 2013.",oblivion,oblivion
468,234,0," Is there a movie, released in 2005, starring Natalie Portman where George Lucas is the director?","No, there is no movie released in 2005 starring Natalie Portman where George Lucas is the director. The last movie where Natalie Portman starred and George Lucas directed was Star Wars: Episode III – Revenge of the Sith, which was released in 2005. However, George Lucas is credited as the writer and executive producer of the film, not the director. The director of the film was actually George Lucas himself.",star wars: episode iii - revenge of the sith,star wars: episode iii - revenge of the sith
469,234,1," Is it true that there are no movies, released in 2005, starring Natalie Portman where George Lucas is the director?","No, it is not true. ""Star Wars: Episode III - Revenge of the Sith"" was released in 2005, directed by George Lucas and starring Natalie Portman.",star wars: episode iii - revenge of the sith,star wars: episode iii - revenge of the sith
470,235,0," Is there a movie, released in 2002, starring Natalie Portman where George Lucas is the director?","Yes, there is a movie released in 2002, starring Natalie Portman where George Lucas is the director. The movie is ""Star Wars: Episode II - Attack of the Clones"". This is the second episode of the Star Wars prequel trilogy, where Natalie Portman plays the character of Padmé Amidala.",star wars: episode ii - attack of the clones,star wars: episode ii - attack of the clones
471,235,1," Is it true that there are no movies, released in 2002, starring Natalie Portman where George Lucas is the director?","No, it is not true. ""Star Wars: Episode II - Attack of the Clones"" was released in 2002, directed by George Lucas and starred Natalie Portman.",star wars: episode ii - attack of the clones,star wars: episode ii - attack of the clones
472,236,0," Is there a movie, released in 2001, starring Steve Buscemi where Pete Docter is the director?","Yes, there is a movie released in 2001, starring Steve Buscemi where Pete Docter is the director. The movie is ""Monsters, Inc."" In this film, Steve Buscemi provides the voice for the character Randall Boggs, and Pete Docter is one of the directors.","monsters, inc.","monsters, inc."
473,236,1," Is it true that there are no movies, released in 2001, starring Steve Buscemi where Pete Docter is the director?","Yes, it is true. Pete Docter is a director known for his work with Pixar Animation Studios, and he directed the movie ""Monsters, Inc."" in 2001. While Steve Buscemi did voice a character in ""Monsters, Inc.,"" he was not the star of the film. The main characters were voiced by John Goodman and Billy Crystal. Therefore, there were no movies released in 2001 where Steve Buscemi was the star and Pete Docter was the director.","monsters, inc.","monsters, inc."
474,237,0," Is there a movie, released in 2013, starring Hugh Jackman where James Mangold is the director?","Yes, there is a movie released in 2013 starring Hugh Jackman where James Mangold is the director. The movie is called ""The Wolverine."" It is a superhero film featuring the Marvel Comics character Wolverine, played by Hugh Jackman.",the wolverine,the wolverine
475,237,1," Is it true that there are no movies, released in 2013, starring Hugh Jackman where James Mangold is the director?","No, it is not true. The movie ""The Wolverine"" was released in 2013, directed by James Mangold and starred Hugh Jackman.",the wolverine,the wolverine
476,238,0," Is there a movie, released in 1999, starring Natalie Portman where George Lucas is the director?","Yes, there is a movie released in 1999 starring Natalie Portman where George Lucas is the director. The movie is ""Star Wars: Episode I – The Phantom Menace"". This is the first episode of the Star Wars prequel trilogy where Natalie Portman played the character of Queen Padmé Amidala.",star wars: episode i - the phantom menace,star wars: episode i - the phantom menace
477,238,1," Is it true that there are no movies, released in 1999, starring Natalie Portman where George Lucas is the director?","No, it is not true. The movie ""Star Wars: Episode I - The Phantom Menace"" was released in 1999, directed by George Lucas, and starred Natalie Portman.",star wars: episode i - the phantom menace,star wars: episode i - the phantom menace
478,239,0," Is there a movie, released in 2013, starring Ryan Reynolds where Kirk De Micco is the director?","Yes, there is a movie released in 2013 where Ryan Reynolds starred and Kirk De Micco was the director. The movie is called ""The Croods"". It is an animated film where Ryan Reynolds provided the voice for one of the main characters, Guy. Kirk De Micco co-directed this movie with Chris Sanders.",the croods,the croods
479,239,1," Is it true that there are no movies, released in 2013, starring Ryan Reynolds where Kirk De Micco is the director?","Yes, it is true. Kirk De Micco is known for directing the animated movie ""The Croods"" in 2013, but Ryan Reynolds was not a part of this film. Ryan Reynolds starred in several movies in 2013, but none of them were directed by Kirk De Micco.",the croods,the croods
480,240,0," Is there a movie, released in 2008, starring Alain Delon where Frédéric Forestier is the director?","No, there is no movie released in 2008 starring Alain Delon where Frédéric Forestier is the director. Alain Delon, a famous French actor, has worked with many directors throughout his career, but there is no record of him working with Frédéric Forestier in a film released in 2008. Frédéric Forestier is a French director known for films like ""The Peacekeeper"" and ""Asterix at the Olympic Games"", but none of his films from 2008 or any other year feature Alain Delon.",asterix at the olympic games,asterix at the olympic games
481,240,1," Is it true that there are no movies, released in 2008, starring Alain Delon where Frédéric Forestier is the director?","Yes, it is true. Alain Delon, a famous French actor, has not been involved in any movie released in 2008 that was directed by Frédéric Forestier. Frédéric Forestier is a French director known for several films, but none of them feature Alain Delon in the cast, especially not in 2008.",asterix at the olympic games,asterix at the olympic games
482,241,0," Is there a movie, released in 2002, starring Nicolas Cage where John Woo is the director?","No, there is no movie released in 2002 starring Nicolas Cage where John Woo is the director. John Woo and Nicolas Cage have collaborated on two films, ""Face/Off"" in 1997 and ""Windtalkers"" in 2002. However, ""Windtalkers"" was directed by John Woo, but it was released in 2001, not 2002.",windtalkers,windtalkers
483,241,1," Is it true that there are no movies, released in 2002, starring Nicolas Cage where John Woo is the director?","No, it is not true. The movie ""Windtalkers"" was released in 2002, directed by John Woo and starred Nicolas Cage.",windtalkers,windtalkers
484,242,0," Is there a movie, released in 2016, starring Chris Hemsworth where Cedric Nicolas-Troyan is the director?","Yes, there is a movie released in 2016, starring Chris Hemsworth where Cedric Nicolas-Troyan is the director. The movie is called ""The Huntsman: Winter's War"". This is a fantasy adventure film, a prequel and sequel to Snow White and the Huntsman (2012), and it is directed by Cedric Nicolas-Troyan in his directorial debut.",the huntsman: winter's war,the huntsman: winter's war
485,242,1," Is it true that there are no movies, released in 2016, starring Chris Hemsworth where Cedric Nicolas-Troyan is the director?","No, it is not true. The movie ""The Huntsman: Winter's War"" was released in 2016, directed by Cedric Nicolas-Troyan and starred Chris Hemsworth.",the huntsman: winter's war,the huntsman: winter's war
486,243,0," Is there a movie, released in 2014, starring Noel Fisher where Jonathan Liebesman is the director?","Yes, there is a movie released in 2014, starring Noel Fisher where Jonathan Liebesman is the director. The movie is ""Teenage Mutant Ninja Turtles."" In this film, Noel Fisher plays the role of Michelangelo, one of the four main turtle characters.",teenage mutant ninja turtles,teenage mutant ninja turtles
487,243,1," Is it true that there are no movies, released in 2014, starring Noel Fisher where Jonathan Liebesman is the director?","No, it is not true. Noel Fisher starred in the movie ""Teenage Mutant Ninja Turtles"" which was released in 2014 and directed by Jonathan Liebesman. In this movie, Fisher played the character of Michelangelo.",teenage mutant ninja turtles,teenage mutant ninja turtles
488,244,0," Is there a movie, released in 2013, starring Phaldut Sharma where Alfonso Cuarón is the director?","Yes, there is a movie released in 2013, starring Phaldut Sharma where Alfonso Cuarón is the director. The movie is called ""Gravity"". Phaldut Sharma played the role of Shariff Dasari, and Alfonso Cuarón directed the film.",gravity,gravity
489,244,1," Is it true that there are no movies, released in 2013, starring Phaldut Sharma where Alfonso Cuarón is the director?","No, it is not true. Phaldut Sharma starred in the movie ""Gravity,"" which was released in 2013 and directed by Alfonso Cuarón.",gravity,gravity
490,245,0," Is there a movie, released in 1997, starring Jamie Renée Smith where Roger Donaldson is the director?","No, there is no movie released in 1997 starring Jamie Renée Smith where Roger Donaldson is the director. Jamie Renée Smith is an actress known for her roles in movies like ""Dante's Peak"" and ""MVP: Most Valuable Primate"", but none of these were directed by Roger Donaldson. Roger Donaldson is a renowned director known for movies like ""The World's Fastest Indian"" and ""Species"", but he has not directed any movie featuring Jamie Renée Smith.",dante's peak,dante's peak
491,245,1," Is it true that there are no movies, released in 1997, starring Jamie Renée Smith where Roger Donaldson is the director?","Yes, it is true. There are no records of any movies released in 1997 that starred Jamie Renée Smith and were directed by Roger Donaldson. Jamie Renée Smith is an actress known for her roles in various films and TV series, and Roger Donaldson is a renowned director. However, their careers have not intersected in the way described.",dante's peak,dante's peak
492,246,0," Is there a movie, released in 2016, starring Stephen Amell where Dave Green is the director?","Yes, there is a movie released in 2016 where Stephen Amell stars and Dave Green is the director. The movie is ""Teenage Mutant Ninja Turtles: Out of the Shadows"". In this movie, Stephen Amell plays the character of Casey Jones.",teenage mutant ninja turtles: out of the shadows,teenage mutant ninja turtles: out of the shadows
493,246,1," Is it true that there are no movies, released in 2016, starring Stephen Amell where Dave Green is the director?","No, it is not true. Stephen Amell starred in the movie ""Teenage Mutant Ninja Turtles: Out of the Shadows"" which was released in 2016 and directed by Dave Green.",teenage mutant ninja turtles: out of the shadows,teenage mutant ninja turtles: out of the shadows
494,247,0," Is there a movie, released in 2015, starring Tim Blake Nelson where Josh Trank is the director?","Yes, there is a movie released in 2015, starring Tim Blake Nelson where Josh Trank is the director. The movie is called ""Fantastic Four"". Tim Blake Nelson plays the character Dr. Harvey Allen and Josh Trank is the director of the film.",fantastic four,fantastic four
495,247,1," Is it true that there are no movies, released in 2015, starring Tim Blake Nelson where Josh Trank is the director?","Yes, it is true. Josh Trank directed only one movie in 2015, which was ""Fantastic Four"". Tim Blake Nelson was not a part of the cast in this movie. Therefore, there are no movies released in 2015 starring Tim Blake Nelson where Josh Trank is the director.",fantastic four,fantastic four
496,248,0," Is there a movie, released in 2006, starring Robin Williams where Shawn Levy is the director?","Yes, there is a movie released in 2006 starring Robin Williams where Shawn Levy is the director. The movie is ""Night at the Museum."" In this film, Robin Williams plays the role of Teddy Roosevelt.",night at the museum,night at the museum
497,248,1," Is it true that there are no movies, released in 2006, starring Robin Williams where Shawn Levy is the director?","No, it is not true. The movie ""Night at the Museum"" was released in 2006, directed by Shawn Levy, and starred Robin Williams.",night at the museum,night at the museum
498,249,0," Is there a movie, released in 2015, starring Dwayne Johnson where Brad Peyton is the director?","Yes, there is a movie released in 2015 starring Dwayne Johnson where Brad Peyton is the director. The movie is called ""San Andreas."" It's a disaster film where Dwayne Johnson plays a rescue helicopter pilot trying to save his daughter after a massive earthquake in California.",san andreas,san andreas
499,249,1," Is it true that there are no movies, released in 2015, starring Dwayne Johnson where Brad Peyton is the director?","No, it is not true. The movie ""San Andreas"" was released in 2015, directed by Brad Peyton and starred Dwayne Johnson.",san andreas,san andreas
500,250,0," Is there a movie, released in 1997, starring Vincent Schiavelli where Roger Spottiswoode is the director?","Yes, there is a movie released in 1997, starring Vincent Schiavelli where Roger Spottiswoode is the director. The movie is ""Tomorrow Never Dies"". It is the eighteenth James Bond film produced by Eon Productions, and the second to star Pierce Brosnan as the fictional MI6 agent James Bond. Vincent Schiavelli had a supporting role in this film as Dr. Kaufman.",tomorrow never dies,tomorrow never dies
501,250,1," Is it true that there are no movies, released in 1997, starring Vincent Schiavelli where Roger Spottiswoode is the director?","Yes, it is true. Vincent Schiavelli and Roger Spottiswoode have worked together in the past, notably on the James Bond film ""Tomorrow Never Dies"" (1997). However, in this film, Vincent Schiavelli only had a minor role and was not a star. Furthermore, there are no other films released in 1997 where both of them worked together. Therefore, it is accurate to say that there are no movies, released in 1997, starring Vincent Schiavelli where Roger Spottiswoode is the director.",tomorrow never dies,tomorrow never dies
502,251,0," Is there a movie, released in 2000, starring Heath Ledger where Roland Emmerich is the director?","Yes, there is a movie released in 2000, starring Heath Ledger where Roland Emmerich is the director. The movie is called ""The Patriot."" It is a historical war film where Heath Ledger plays the role of Gabriel Martin. Roland Emmerich directed this film.",the patriot,the patriot
503,251,1," Is it true that there are no movies, released in 2000, starring Heath Ledger where Roland Emmerich is the director?","Yes, it is true. Heath Ledger starred in two movies released in 2000, ""The Patriot"" and ""A Knight's Tale"". However, Roland Emmerich was the director of ""The Patriot"", but not ""A Knight's Tale"". Therefore, there is no movie released in 2000 where both Heath Ledger starred and Roland Emmerich directed.",the patriot,the patriot
504,252,0," Is there a movie, released in 2004, starring Brad Pitt where Steven Soderbergh is the director?","Yes, there is a movie released in 2004, starring Brad Pitt, where Steven Soderbergh is the director. The movie is called ""Ocean's Twelve."" It is the second film in the Ocean's franchise, following ""Ocean's Eleven"" (2001). The film features an ensemble cast, including Brad Pitt, and is directed by Steven Soderbergh.",ocean's twelve,ocean's twelve
505,252,1," Is it true that there are no movies, released in 2004, starring Brad Pitt where Steven Soderbergh is the director?","No, it is not true. The movie ""Ocean's Twelve"" was released in 2004, directed by Steven Soderbergh and starred Brad Pitt.",ocean's twelve,ocean's twelve
506,253,0," Is there a movie, released in 2005, starring Brad Pitt where Doug Liman is the director?","Yes, there is a movie released in 2005 starring Brad Pitt where Doug Liman is the director. The movie is called ""Mr. & Mrs. Smith"". It is an action comedy film that also stars Angelina Jolie.",mr. & mrs. smith,mr. & mrs. smith
507,253,1," Is it true that there are no movies, released in 2005, starring Brad Pitt where Doug Liman is the director?","Yes, it is true. Brad Pitt starred in two movies in 2005, ""Mr. & Mrs. Smith"" and ""Sin City"". However, ""Mr. & Mrs. Smith"" was directed by Doug Liman, so the statement is not true.",mr. & mrs. smith,mr. & mrs. smith
508,254,0," Is there a movie, released in 2015, starring Kate Winslet where Robert Schwentke is the director?","Yes, there is a movie released in 2015 where Kate Winslet stars and Robert Schwentke is the director. The movie is ""Insurgent,"" which is the second installment in the Divergent series.",insurgent,insurgent
509,254,1," Is it true that there are no movies, released in 2015, starring Kate Winslet where Robert Schwentke is the director?","No, it is not true. The movie ""Insurgent"", released in 2015, stars Kate Winslet and is directed by Robert Schwentke.",insurgent,insurgent
510,255,0," Is there a movie, released in 2004, starring Leonardo DiCaprio where Martin Scorsese is the director?","Yes, there is a movie released in 2004, starring Leonardo DiCaprio where Martin Scorsese is the director. The movie is called ""The Aviator."" This film is a biographical drama about Howard Hughes, a successful film producer and aviation tycoon.",the aviator,the aviator
511,255,1," Is it true that there are no movies, released in 2004, starring Leonardo DiCaprio where Martin Scorsese is the director?","No, it is not true. The movie ""The Aviator,"" released in 2004, starred Leonardo DiCaprio and was directed by Martin Scorsese.",the aviator,the aviator
512,256,0," Is there a movie, released in 2010, starring James Corden where Rob Letterman is the director?","Yes, there is a movie released in 2010 where James Corden stars and Rob Letterman is the director. The movie is called ""Gulliver's Travels"". James Corden plays the character Jinks in this film.",gulliver's travels,gulliver's travels
513,256,1," Is it true that there are no movies, released in 2010, starring James Corden where Rob Letterman is the director?","No, it is not true. James Corden starred in the movie ""Gulliver's Travels"" which was released in 2010 and directed by Rob Letterman.",gulliver's travels,gulliver's travels
514,257,0," Is there a movie, released in 2011, starring Christoph Waltz where Michel Gondry is the director?","Yes, there is a movie released in 2011 where Christoph Waltz stars and Michel Gondry is the director. The movie is called ""The Green Hornet"". In this film, Christoph Waltz plays the role of the villain, Chudnofsky.",the green hornet,the green hornet
515,257,1," Is it true that there are no movies, released in 2011, starring Christoph Waltz where Michel Gondry is the director?","Yes, it is true. Michel Gondry, a French director, and Christoph Waltz, a German-Austrian actor, have not collaborated on a movie together as of the time of this response. Therefore, there are no movies released in 2011 or any other year where Christoph Waltz stars and Michel Gondry is the director.",the green hornet,the green hornet
516,258,0," Is there a movie, released in 2014, starring Eva Green where Noam Murro is the director?","Yes, there is a movie released in 2014, starring Eva Green where Noam Murro is the director. The movie is ""300: Rise of an Empire"". It is an American epic action film directed by Noam Murro. It is a follow-up to the 2006 film 300, taking place before, during, and after the main events of that film, and is loosely based on the Battle of Artemisium and the Battle of Salamis. Eva Green plays the role of Artemisia in the film.",300: rise of an empire,300: rise of an empire
517,258,1," Is it true that there are no movies, released in 2014, starring Eva Green where Noam Murro is the director?","No, it is not true. The movie ""300: Rise of an Empire"" was released in 2014, directed by Noam Murro and starred Eva Green.",300: rise of an empire,300: rise of an empire
518,259,0," Is there a movie, released in 2011, starring Mahadeo Shivraj where Raja Gosnell is the director?","No, there is no movie released in 2011 starring Mahadeo Shivraj where Raja Gosnell is the director. Raja Gosnell is known for directing films like ""Scooby-Doo"" and ""The Smurfs"", while Mahadeo Shivraj is a Guyanese actor who has appeared in films like ""A Jasmine for a Gardener"" and ""Brown Sugar Too Bitter for Me"". There is no record of them working together on a film in 2011.",the smurfs,the smurfs
519,259,1," Is it true that there are no movies, released in 2011, starring Mahadeo Shivraj where Raja Gosnell is the director?","As an AI, I don't have real-time access to databases, but as of the last update, there's no record of a movie released in 2011 that starred Mahadeo Shivraj and was directed by Raja Gosnell. Raja Gosnell is known for directing family and comedy films, while Mahadeo Shivraj is a Guyanese actor who has appeared in a number of Bollywood and regional films. It's always possible that new information could come to light, but based on the information available, it seems unlikely.",the smurfs,the smurfs
520,260,0," Is there a movie, released in 2004, starring Steve Buscemi where Will Finn is the director?","Yes, there is a movie released in 2004, directed by Will Finn, where Steve Buscemi is one of the voice actors. The movie is called ""Home on the Range."" In this animated film, Buscemi provides the voice for the character Wesley.",home on the range,home on the range
521,260,1," Is it true that there are no movies, released in 2004, starring Steve Buscemi where Will Finn is the director?","Yes, it is true. Will Finn is a director known for his work in animation, including films like ""The Road to El Dorado"" and ""Home on the Range."" Steve Buscemi is a well-known actor who has appeared in numerous films. However, there is no record of a movie released in 2004 where Will Finn was the director and Steve Buscemi was part of the cast.",home on the range,home on the range
522,261,0," Is there a movie, released in 2016, starring Naomi Watts where Robert Schwentke is the director?","Yes, there is a movie released in 2016 starring Naomi Watts where Robert Schwentke is the director. The movie is ""Allegiant,"" which is the third installment in the Divergent Series.",allegiant,allegiant
523,261,1," Is it true that there are no movies, released in 2016, starring Naomi Watts where Robert Schwentke is the director?","Yes, it is true. Robert Schwentke did not direct any movies starring Naomi Watts that were released in 2016. While Naomi Watts did appear in the Divergent series, the 2016 installment, ""Allegiant,"" was directed by Robert Schwentke, but she was not part of the cast. Therefore, there are no movies released in 2016 where both Naomi Watts starred and Robert Schwentke directed.",allegiant,allegiant
524,262,0," Is there a movie, released in 2011, starring Hugh Jackman where Shawn Levy is the director?","Yes, there is a movie released in 2011 starring Hugh Jackman where Shawn Levy is the director. The movie is called ""Real Steel"". It's a science fiction sports film where Hugh Jackman plays a former boxer who becomes a trainer of a robot boxer.",real steel,real steel
525,262,1," Is it true that there are no movies, released in 2011, starring Hugh Jackman where Shawn Levy is the director?","No, it is not true. The movie ""Real Steel"" was released in 2011, directed by Shawn Levy and starred Hugh Jackman.",real steel,real steel
526,263,0," Is there a movie, released in 2013, starring Jacob Tremblay where Raja Gosnell is the director?","No, there is no movie released in 2013 starring Jacob Tremblay where Raja Gosnell is the director. Jacob Tremblay's breakout role was in the movie ""Room"" in 2015, and Raja Gosnell is known for directing family and comedy films like ""Home Alone 3"" and ""Scooby-Doo,"" but there is no record of them working together on a film in 2013.",the smurfs 2,the smurfs 2
527,263,1," Is it true that there are no movies, released in 2013, starring Jacob Tremblay where Raja Gosnell is the director?","Yes, it is true. Jacob Tremblay, a Canadian actor, began his acting career in 2013 with the television film ""Smurfs 2"". However, Raja Gosnell, an American director, did not direct this film. Gosnell is known for directing films like ""Home Alone 3"", ""Never Been Kissed"", and ""Scooby-Doo"", but none of his films feature Jacob Tremblay. Therefore, there are no movies released in 2013 starring Jacob Tremblay where Raja Gosnell is the director.",the smurfs 2,the smurfs 2
528,264,0," Is there a movie, released in 1997, starring Jason Patric where Jan de Bont is the director?","No, there is no movie released in 1997 starring Jason Patric where Jan de Bont is the director. Jan de Bont is known for directing movies like ""Speed"" and ""Twister"", while Jason Patric has starred in films like ""The Lost Boys"" and ""Speed 2: Cruise Control"". However, they did not collaborate on a film in 1997. The closest connection is that Jan de Bont directed ""Speed 2: Cruise Control"", but this movie was released in 1997 and starred Sandra Bullock and Jason Patric.",speed 2: cruise control,speed 2: cruise control
529,264,1," Is it true that there are no movies, released in 1997, starring Jason Patric where Jan de Bont is the director?","Yes, it is true. Jan de Bont, a Dutch cinematographer and film director, is known for directing films like ""Speed"" and ""Twister"". Jason Patric, an American film, television and stage actor, has starred in films like ""The Lost Boys"" and ""Speed 2: Cruise Control"". However, there is no record of a movie released in 1997 where Jason Patric starred and Jan de Bont was the director.",speed 2: cruise control,speed 2: cruise control
530,265,0," Is there a movie, released in 2013, starring Harrison Ford where Gavin Hood is the director?","Yes, there is a movie released in 2013 where Harrison Ford starred and Gavin Hood directed. The movie is called ""Ender's Game"". It's a science fiction film based on the 1985 novel of the same name by Orson Scott Card.",ender's game,ender's game
531,265,1," Is it true that there are no movies, released in 2013, starring Harrison Ford where Gavin Hood is the director?","No, it is not true. The movie ""Ender's Game"" was released in 2013, directed by Gavin Hood and starred Harrison Ford.",ender's game,ender's game
532,266,0," Is there a movie, released in 2007, starring Bruce Willis where Len Wiseman is the director?","Yes, there is a movie released in 2007 starring Bruce Willis where Len Wiseman is the director. The movie is ""Live Free or Die Hard,"" which is the fourth installment in the Die Hard series.",live free or die hard,live free or die hard
533,266,1," Is it true that there are no movies, released in 2007, starring Bruce Willis where Len Wiseman is the director?","No, it is not true. The movie ""Live Free or Die Hard"" was released in 2007, directed by Len Wiseman and starred Bruce Willis.",live free or die hard,live free or die hard
534,267,0," Is there a movie, released in 2001, starring Christopher Lee where Peter Jackson is the director?","Yes, there is a movie released in 2001, directed by Peter Jackson, and starring Christopher Lee. The movie is ""The Lord of the Rings: The Fellowship of the Ring."" Christopher Lee played the character Saruman in this film.",the lord of the rings: the fellowship of the ring,the lord of the rings: the fellowship of the ring
535,267,1," Is it true that there are no movies, released in 2001, starring Christopher Lee where Peter Jackson is the director?","No, it is not true. The movie ""The Lord of the Rings: The Fellowship of the Ring"" was released in 2001, directed by Peter Jackson and starred Christopher Lee as Saruman.",the lord of the rings: the fellowship of the ring,the lord of the rings: the fellowship of the ring
536,268,0," Is there a movie, released in 2004, starring Jim Broadbent where Frank Coraci is the director?","No, there is no movie released in 2004 starring Jim Broadbent where Frank Coraci is the director. Frank Coraci is known for directing films like ""The Waterboy"" and ""Click,"" but none of his films from 2004 or any other year feature Jim Broadbent. Similarly, Jim Broadbent, a renowned actor known for his roles in films like ""Iris"" and ""Moulin Rouge!,"" has not worked under the direction of Frank Coraci as per the available records.",around the world in 80 days,around the world in 80 days
537,268,1," Is it true that there are no movies, released in 2004, starring Jim Broadbent where Frank Coraci is the director?","Yes, it is true. Frank Coraci is a well-known director who has worked on several films, but none of them in 2004 starred Jim Broadbent. Jim Broadbent is a renowned actor who has appeared in numerous films, but none of them in 2004 were directed by Frank Coraci.",around the world in 80 days,around the world in 80 days
538,269,0," Is there a movie, released in 2001, starring Will Smith where Michael Mann is the director?","Yes, there is a movie released in 2001, starring Will Smith where Michael Mann is the director. The movie is called ""Ali"". It is a biographical sports drama film about the life of boxer Muhammad Ali, in which Will Smith played the title role.",ali,ali
539,269,1," Is it true that there are no movies, released in 2001, starring Will Smith where Michael Mann is the director?","No, it is not true. The movie ""Ali"", released in 2001, starred Will Smith and was directed by Michael Mann. In this film, Will Smith played the role of the legendary boxer Muhammad Ali.",ali,ali
540,270,0," Is there a movie, released in 2003, starring Sean Hayes where Bo Welch is the director?","Yes, there is a movie released in 2003 where Sean Hayes starred and Bo Welch was the director. The movie is ""The Cat in the Hat."" In this film, Sean Hayes played the character Mr. Humberfloob/Voice of the Fish, and Bo Welch was the director.",the cat in the hat,the cat in the hat
541,270,1," Is it true that there are no movies, released in 2003, starring Sean Hayes where Bo Welch is the director?","Yes, it is true. Bo Welch is a renowned production designer and director, known for his work on films like ""Men in Black"" and ""The Cat in the Hat"". Sean Hayes is an actor best known for his role in the TV show ""Will & Grace"". However, there is no record of a movie released in 2003 where Sean Hayes starred and Bo Welch was the director.",the cat in the hat,the cat in the hat
542,271,0," Is there a movie, released in 2004, starring Will Smith where Alex Proyas is the director?","Yes, there is a movie released in 2004, starring Will Smith where Alex Proyas is the director. The movie is called ""I, Robot"". It is a science fiction action film where Will Smith plays the role of a detective who investigates a case of a robot violating the laws of robotics.","i, robot","i, robot"
543,271,1," Is it true that there are no movies, released in 2004, starring Will Smith where Alex Proyas is the director?","No, it is not true. The movie ""I, Robot"" was released in 2004, directed by Alex Proyas and starred Will Smith.","i, robot","i, robot"
544,272,0," Is there a movie, released in 2005, starring Liam Neeson where Ridley Scott is the director?","No, there is no movie released in 2005 starring Liam Neeson where Ridley Scott is the director. Ridley Scott directed the movie ""Kingdom of Heaven"" in 2005, but Liam Neeson did not star in it. Similarly, Liam Neeson starred in the movie ""Batman Begins"" in 2005, but it was directed by Christopher Nolan, not Ridley Scott.",kingdom of heaven,kingdom of heaven
545,272,1," Is it true that there are no movies, released in 2005, starring Liam Neeson where Ridley Scott is the director?","Yes, it is true. Ridley Scott did not direct any movies starring Liam Neeson that were released in 2005. Ridley Scott is a renowned director known for films like ""Gladiator"" and ""The Martian,"" while Liam Neeson is a famous actor known for his roles in movies like ""Taken"" and ""Schindler's List."" However, their filmographies do not intersect in the year 2005.",kingdom of heaven,kingdom of heaven
546,273,0," Is there a movie, released in 1999, starring Chazz Palminteri where Rob Minkoff is the director?","No, there is no movie released in 1999 where Chazz Palminteri is the star and Rob Minkoff is the director. Rob Minkoff is known for directing movies like ""The Lion King"" and ""Stuart Little,"" but none of his films from that year or any other feature Chazz Palminteri. Similarly, Chazz Palminteri, known for his roles in films like ""A Bronx Tale"" and ""The Usual Suspects,"" has not worked with Minkoff on any project.",stuart little,stuart little
547,273,1," Is it true that there are no movies, released in 1999, starring Chazz Palminteri where Rob Minkoff is the director?","Yes, it is true. Chazz Palminteri and Rob Minkoff did work together on a movie, but it was not in 1999. They collaborated on the film ""Stuart Little,"" which was released in 1999. However, Chazz Palminteri did not star in this movie; he provided the voice for a character. Therefore, there are no movies released in 1999 where Chazz Palminteri starred and Rob Minkoff directed.",stuart little,stuart little
548,274,0," Is there a movie, released in 2009, starring Oprah Winfrey where Ron Clements is the director?","No, there is no movie released in 2009 starring Oprah Winfrey where Ron Clements is the director. Ron Clements is known for directing animated films for Disney, such as ""The Little Mermaid"" and ""Aladdin."" In 2009, he directed ""The Princess and the Frog,"" but Oprah Winfrey did not star in this film. Oprah Winfrey, on the other hand, is a renowned actress and media executive who has appeared in several films, but none of them were directed by Ron Clements in 2009.",the princess and the frog,the princess and the frog
549,274,1," Is it true that there are no movies, released in 2009, starring Oprah Winfrey where Ron Clements is the director?","Yes, it is true. Ron Clements is a well-known director, particularly for his work with Disney, and Oprah Winfrey is a renowned actress and media personality. However, there is no record of a movie released in 2009 where Oprah Winfrey starred and Ron Clements was the director.",the princess and the frog,the princess and the frog
550,275,0," Is there a movie, released in 2015, starring Matt Damon where Ridley Scott is the director?","Yes, there is a movie released in 2015 starring Matt Damon where Ridley Scott is the director. The movie is called ""The Martian."" It's a science fiction film based on Andy Weir's 2011 novel of the same name. Matt Damon plays the role of an astronaut who is mistakenly presumed dead and left behind on Mars, and the story follows his struggle to survive and others' efforts to rescue him.",the martian,the martian
