,entity_idx,question_idx,question,model_response
401,701,0,Do you know the soccer player A. Diallo?,No.
402,701,1,Did the soccer player A. Diallo play for Paris Saint-Germain in 2019?,No.
403,704,0,Do you know the soccer player Soares?,No.
404,704,4,Did the soccer player Soares participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
405,708,0,Do you know the soccer player F. Balbuena?,No.
406,708,4,Did the soccer player F. Balbuena participate in leauge named English Premier League during the year 2019?,No.
407,710,0,Do you know the soccer player F. Grillitsch?,No.
408,711,1,Did the soccer player André Silva play for AC Milan in 2019?,No.
409,716,0,Do you know the soccer player Maikel Catarino?,No.
410,716,1,Did the soccer player Maikel Catarino play for Clube Atlético Mineiro in 2019?,No.
411,716,4,Did the soccer player Maikel Catarino participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
412,717,0,Do you know the soccer player Antônio Chiamuloira?,No.
413,717,1,Did the soccer player Antônio Chiamuloira play for Internacional in 2019?,No.
414,717,2,Did the soccer player Antônio Chiamuloira wear jersey number 3 in 2019?,No.
415,717,4,Did the soccer player Antônio Chiamuloira participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
416,718,0,Do you know the soccer player Melvin Parrela?,No.
417,718,4,Did the soccer player Melvin Parrela participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
418,719,0,Do you know the soccer player Gabri Prestão?,No.
419,719,4,Did the soccer player Gabri Prestão participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
420,720,0,Do you know the soccer player Luimo Boas Santos?,No.
421,720,1,Did the soccer player Luimo Boas Santos play for Santos in 2019?,No.
422,720,4,Did the soccer player Luimo Boas Santos participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
423,725,0,Do you know the soccer player Wesley?,No.
424,725,1,Did the soccer player Wesley play for Aston Villa in 2019?,No.
425,726,4,Did the soccer player S. Nakajima participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
426,729,2,Did the soccer player A. Hakimi wear jersey number 5 in 2019?,No.
427,738,4,Did the soccer player Dani Olmo participate in leauge named Rest of World during the year 2019?,No.
428,739,4,Did the soccer player V. Tsygankov participate in leauge named Rest of World during the year 2019?,No.
429,740,1,Did the soccer player E. Belözoğlu play for Fenerbahçe SK in 2019?,No.
430,740,2,Did the soccer player E. Belözoğlu wear jersey number 5 in 2019?,No.
431,741,1,Did the soccer player G. Ochoa play for Club América in 2019?,No.
432,741,2,Did the soccer player G. Ochoa wear jersey number 1 in 2019?,No.
433,742,2,Did the soccer player C. Tévez wear jersey number 10 in 2019?,No.
434,742,4,Did the soccer player C. Tévez participate in leauge named Argentina Primera División during the year 2019?,No.
435,743,0,Do you know the soccer player J. Sosa?,No.
436,745,0,Do you know the soccer player Andrés Fernández?,No.
437,746,0,Do you know the soccer player J. Pinola?,No.
438,746,1,Did the soccer player J. Pinola play for River Plate in 2019?,No.
439,747,0,Do you know the soccer player M. Zárate?,No.
440,748,0,Do you know the soccer player Hilton?,No.
441,748,1,Did the soccer player Hilton play for Montpellier Hérault SC in 2019?,No.
442,748,2,Did the soccer player Hilton wear jersey number 4 in 2019?,No.
443,749,0,Do you know the soccer player G. Hoarau?,No.
444,752,4,Did the soccer player T. Vermaelen participate in leauge named Japanese J. League Division 1 during the year 2019?,No.
445,753,0,Do you know the soccer player D. Abraham?,No.
446,753,3,Was the soccer player D. Abraham born in Argentina?,No.
447,754,2,Did the soccer player S. Nasri wear jersey number 14 in 2019?,No.
448,755,2,Did the soccer player I. Khune wear jersey number 32 in 2019?,No.
449,755,4,Did the soccer player I. Khune participate in leauge named Rest of World during the year 2019?,No.
450,756,0,Do you know the soccer player A. Masiello?,No.
451,757,0,Do you know the soccer player R. Bertrand?,No.
452,757,1,Did the soccer player R. Bertrand play for Southampton in 2019?,No.
453,759,2,Did the soccer player Gervinho wear jersey number 27 in 2019?,No.
454,760,1,Did the soccer player N. Şahin play for SV Werder Bremen in 2019?,No.
455,761,1,Did the soccer player S. Defour play for Burnley in 2019?,No.
456,761,2,Did the soccer player S. Defour wear jersey number 16 in 2019?,No.
457,761,4,Did the soccer player S. Defour participate in leauge named English Premier League during the year 2019?,No.
458,762,1,Did the soccer player K. Mirallas play for Everton in 2019?,No.
459,762,2,Did the soccer player K. Mirallas wear jersey number 28 in 2019?,No.
460,762,4,Did the soccer player K. Mirallas participate in leauge named English Premier League during the year 2019?,No.
461,764,1,Did the soccer player Coke play for Levante Unión Deportiva in 2019?,No.
462,765,1,Did the soccer player V. Moses play for Fenerbahçe SK in 2019?,No.
463,765,4,Did the soccer player V. Moses participate in leauge named Turkish Süper Lig during the year 2019?,No.
464,768,1,Did the soccer player J. Tomkins play for Crystal Palace in 2019?,No.
465,770,0,Do you know the soccer player V. Birsa?,No.
466,770,1,Did the soccer player V. Birsa play for Cagliari in 2019?,No.
467,770,4,Did the soccer player V. Birsa participate in leauge named Italian Serie A during the year 2019?,No.
468,771,2,Did the soccer player D. Mbokani wear jersey number 70 in 2019?,No.
469,774,0,Do you know the soccer player P. Diop?,No.
470,774,2,Did the soccer player P. Diop wear jersey number 8 in 2019?,No.
471,775,0,Do you know the soccer player M. Sulejmani?,No.
472,776,0,Do you know the soccer player D. Da Silva?,No.
473,776,3,Was the soccer player D. Da Silva born in France?,No.
474,777,1,Did the soccer player Marcelo play for Olympique Lyonnais in 2019?,No.
475,777,2,Did the soccer player Marcelo wear jersey number 6 in 2019?,No.
476,777,4,Did the soccer player Marcelo participate in leauge named French Ligue 1 during the year 2019?,No.
477,778,0,Do you know the soccer player Guilherme?,No.
478,778,2,Did the soccer player Guilherme wear jersey number 1 in 2019?,No.
479,779,2,Did the soccer player S. Jovetić wear jersey number 10 in 2019?,No.
480,779,4,Did the soccer player S. Jovetić participate in leauge named French Ligue 1 during the year 2019?,No.
481,784,4,Did the soccer player L. Fejsa participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
482,786,1,Did the soccer player O. Karnezis play for Napoli in 2019?,No.
483,787,0,Do you know the soccer player N. Petersen?,No.
484,788,1,Did the soccer player P. Piatti play for RCD Espanyol de Barcelona in 2019?,No.
485,788,4,Did the soccer player P. Piatti participate in leauge named Spain Primera Division during the year 2019?,No.
486,789,0,Do you know the soccer player S. Wagner?,No.
487,790,0,Do you know the soccer player Bruno?,No.
488,790,1,Did the soccer player Bruno play for Villarreal CF in 2019?,No.
489,790,3,Was the soccer player Bruno born in Spain?,No.
490,790,4,Did the soccer player Bruno participate in leauge named Spain Primera Division during the year 2019?,No.
491,791,4,Did the soccer player Adrien Silva participate in leauge named English Premier League during the year 2019?,No.
492,793,2,Did the soccer player D. Welbeck wear jersey number 10 in 2019?,No.
493,794,1,Did the soccer player R. Zieler play for Hannover 96 in 2019?,No.
494,794,2,Did the soccer player R. Zieler wear jersey number 1 in 2019?,No.
495,794,4,Did the soccer player R. Zieler participate in leauge named German 2. Bundesliga during the year 2019?,No.
496,795,0,Do you know the soccer player A. Barnes?,No.
497,795,1,Did the soccer player A. Barnes play for Burnley in 2019?,No.
498,795,2,Did the soccer player A. Barnes wear jersey number 10 in 2019?,No.
499,797,0,Do you know the soccer player C. Grenier?,No.
500,797,1,Did the soccer player C. Grenier play for Stade Rennais FC in 2019?,No.
501,798,0,Do you know the soccer player Camacho?,No.
502,798,1,Did the soccer player Camacho play for VfL Wolfsburg in 2019?,No.
503,798,4,Did the soccer player Camacho participate in leauge named German 1. Bundesliga during the year 2019?,No.
504,799,0,Do you know the soccer player Rafael Carioca?,No.
505,800,0,Do you know the soccer player Alan Carvalho?,No.
506,800,1,Did the soccer player Alan Carvalho play for Tianjin Quanjian FC in 2019?,No.
507,803,2,Did the soccer player V. Wanyama wear jersey number 12 in 2019?,No.
508,805,0,Do you know the soccer player S. Rudy?,No.
509,806,0,Do you know the soccer player Souza?,No.
510,806,1,Did the soccer player Souza play for Al Ahli in 2019?,No.
511,807,0,Do you know the soccer player B. Hübner?,No.
512,808,2,Did the soccer player Iborra wear jersey number 10 in 2019?,No.
513,810,0,Do you know the soccer player Rafael?,No.
514,810,1,Did the soccer player Rafael play for Olympique Lyonnais in 2019?,No.
515,810,2,Did the soccer player Rafael wear jersey number 4 in 2019?,No.
516,811,0,Do you know the soccer player B. Mee?,No.
517,811,1,Did the soccer player B. Mee play for Burnley in 2019?,No.
518,813,0,Do you know the soccer player M. Hitz?,No.
519,815,1,Did the soccer player N. Clyne play for Liverpool in 2019?,No.
520,816,0,Do you know the soccer player B. André?,No.
521,817,0,Do you know the soccer player M. Antonio?,No.
522,818,0,Do you know the soccer player P. Groß?,No.
523,818,2,Did the soccer player P. Groß wear jersey number 13 in 2019?,No.
524,820,0,Do you know the soccer player D. Ginczek?,No.
525,821,0,Do you know the soccer player S. Duffy?,No.
526,822,0,Do you know the soccer player S. Cook?,No.
527,824,0,Do you know the soccer player R. Soriano?,No.
528,824,1,Did the soccer player R. Soriano play for Bologna in 2019?,No.
529,824,3,Was the soccer player R. Soriano born in Italy?,No.
530,824,4,Did the soccer player R. Soriano participate in leauge named Italian Serie A during the year 2019?,No.
531,826,1,Did the soccer player D. Didavi play for VfB Stuttgart in 2019?,No.
532,828,0,Do you know the soccer player Hugo Mallo?,No.
533,829,0,Do you know the soccer player A. Townsend?,No.
534,829,2,Did the soccer player A. Townsend wear jersey number 10 in 2019?,No.
535,834,4,Did the soccer player G. Krychowiak participate in leauge named Rest of World during the year 2019?,No.
536,835,0,Do you know the soccer player F. Lejeune?,No.
537,835,1,Did the soccer player F. Lejeune play for Newcastle United in 2019?,No.
538,835,4,Did the soccer player F. Lejeune participate in leauge named English Premier League during the year 2019?,No.
539,839,1,Did the soccer player V. Aboubakar play for FC Porto in 2019?,No.
540,839,4,Did the soccer player V. Aboubakar participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
541,841,1,Did the soccer player Nolito play for Sevilla FC in 2019?,No.
542,841,2,Did the soccer player Nolito wear jersey number 8 in 2019?,No.
543,842,0,Do you know the soccer player M. Sels?,No.
544,843,0,Do you know the soccer player L. Dunk?,No.
545,844,0,Do you know the soccer player S. Rode?,No.
546,846,0,Do you know the soccer player A. Soumaoro?,No.
547,847,0,Do you know the soccer player Pedro Mendes?,No.
548,847,1,Did the soccer player Pedro Mendes play for Montpellier Hérault SC in 2019?,No.
549,847,2,Did the soccer player Pedro Mendes wear jersey number 5 in 2019?,No.
550,847,4,Did the soccer player Pedro Mendes participate in leauge named French Ligue 1 during the year 2019?,No.
551,849,0,Do you know the soccer player M. Doherty?,Yes or No.
552,850,0,Do you know the soccer player David López?,No.
553,851,0,Do you know the soccer player G. Ramírez?,No.
554,851,1,Did the soccer player G. Ramírez play for U.C. Sampdoria in 2019?,No.
555,851,4,Did the soccer player G. Ramírez participate in leauge named Italian Serie A during the year 2019?,No.
556,854,0,Do you know the soccer player R. Freuler?,No.
557,854,2,Did the soccer player R. Freuler wear jersey number 11 in 2019?,No.
558,855,1,Did the soccer player Naldo play for RCD Espanyol de Barcelona in 2019?,No.
559,858,0,Do you know the soccer player Fernando?,No.
560,859,0,Do you know the soccer player A. Schwolow?,No.
561,861,0,Do you know the soccer player G. Defrel?,No.
562,861,1,Did the soccer player G. Defrel play for Roma in 2019?,No.
563,862,0,Do you know the soccer player Álvaro?,No.
564,862,2,Did the soccer player Álvaro wear jersey number 3 in 2019?,No.
565,863,1,Did the soccer player J. Butland play for Stoke City in 2019?,No.
566,864,0,Do you know the soccer player A. Carrillo?,No.
567,865,0,Do you know the soccer player J. Lascelles?,No.
568,866,0,Do you know the soccer player V. Fischer?,No.
569,867,4,Did the soccer player K. Fortounis participate in leauge named Rest of World during the year 2019?,No.
570,868,0,Do you know the soccer player S. García?,No.
571,872,4,Did the soccer player S. Meïté participate in leauge named Italian Serie A during the year 2019?,No.
572,873,0,Do you know the soccer player J. Boëtius?,No.
573,874,1,Did the soccer player Djaniny play for Al Ahli in 2019?,No.
574,877,0,Do you know the soccer player R. Olsen?,No.
575,877,1,Did the soccer player R. Olsen play for Roma in 2019?,No.
576,877,2,Did the soccer player R. Olsen wear jersey number 1 in 2019?,No.
577,878,0,Do you know the soccer player G. Pizarro?,No.
578,879,2,Did the soccer player B. Traoré wear jersey number 10 in 2019?,No.
579,879,4,Did the soccer player B. Traoré participate in leauge named French Ligue 1 during the year 2019?,No.
580,881,0,Do you know the soccer player C. Hérelle?,No.
581,883,1,Did the soccer player H. Sakai play for Olympique de Marseille in 2019?,No.
582,883,4,Did the soccer player H. Sakai participate in leauge named French Ligue 1 during the year 2019?,No.
583,886,0,Do you know the soccer player F. Mollet?,No.
584,887,0,Do you know the soccer player G. Laborde?,No.
585,887,2,Did the soccer player G. Laborde wear jersey number 10 in 2019?,No.
586,888,0,Do you know the soccer player J. Hofmann?,No.
587,888,1,Did the soccer player J. Hofmann play for Borussia Mönchengladbach in 2019?,No.
588,888,4,Did the soccer player J. Hofmann participate in leauge named German 1. Bundesliga during the year 2019?,No.
589,890,4,Did the soccer player Bruma participate in leauge named Holland Eredivisie during the year 2019?,No.
590,891,0,Do you know the soccer player I. Amadou?,No.
591,891,4,Did the soccer player I. Amadou participate in leauge named English Premier League during the year 2019?,No.
592,893,0,Do you know the soccer player M. Meyer?,No.
593,893,1,Did the soccer player M. Meyer play for Crystal Palace in 2019?,No.
594,893,4,Did the soccer player M. Meyer participate in leauge named English Premier League during the year 2019?,No.
595,895,4,Did the soccer player José Sá participate in leauge named Rest of World during the year 2019?,No.
596,896,0,Do you know the soccer player L. Dendoncker?,No.
597,897,2,Did the soccer player R. De Paul wear jersey number 10 in 2019?,No.
598,901,0,Do you know the soccer player G. Kanga?,No.
599,902,0,Do you know the soccer player F. Tait?,No.
600,902,1,Did the soccer player F. Tait play for Stade Rennais FC in 2019?,No.
601,902,4,Did the soccer player F. Tait participate in leauge named French Ligue 1 during the year 2019?,No.
602,905,0,Do you know the soccer player A. Selikhov?,No.
603,905,4,Did the soccer player A. Selikhov participate in leauge named Rest of World during the year 2019?,No.
604,907,4,Did the soccer player A. Miranchuk participate in leauge named Rest of World during the year 2019?,No.
605,908,0,Do you know the soccer player G. Cano?,No.
606,911,0,Do you know the soccer player A. Donatti?,No.
607,912,0,Do you know the soccer player R. Saravia?,No.
608,912,1,Did the soccer player R. Saravia play for FC Porto in 2019?,No.
609,912,4,Did the soccer player R. Saravia participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
610,914,0,Do you know the soccer player N. Maksimović?,No.
611,917,0,Do you know the soccer player I. Fernández?,No.
612,918,0,Do you know the soccer player N. Domínguez?,No.
613,919,0,Do you know the soccer player Capa?,No.
614,919,1,Did the soccer player Capa play for Athletic Club de Bilbao in 2019?,No.
615,920,0,Do you know the soccer player Marcelo Goiano?,No.
616,922,0,Do you know the soccer player Bastos?,No.
617,922,1,Did the soccer player Bastos play for Lazio in 2019?,No.
618,925,0,Do you know the soccer player R. Battaglia?,No.
619,925,1,Did the soccer player R. Battaglia play for Sporting CP in 2019?,No.
620,925,4,Did the soccer player R. Battaglia participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
621,926,0,Do you know the soccer player B. Santamaria?,No.
622,926,1,Did the soccer player B. Santamaria play for Angers SCO in 2019?,No.
623,926,3,Was the soccer player B. Santamaria born in France?,No.
624,926,4,Did the soccer player B. Santamaria participate in leauge named French Ligue 1 during the year 2019?,No.
625,928,0,Do you know the soccer player M. Diagne?,No.
626,932,0,Do you know the soccer player G. Arias?,No.
627,932,2,Did the soccer player G. Arias wear jersey number 1 in 2019?,No.
628,935,0,Do you know the soccer player J. Andersen?,No.
629,935,1,Did the soccer player J. Andersen play for Olympique Lyonnais in 2019?,No.
630,935,4,Did the soccer player J. Andersen participate in leauge named French Ligue 1 during the year 2019?,No.
631,937,0,Do you know the soccer player J. Bamba?,No.
632,938,0,Do you know the soccer player A. Meret?,No.
633,940,0,Do you know the soccer player N. Amiri?,No.
634,941,0,Do you know the soccer player M. Campaña?,No.
635,942,0,Do you know the soccer player B. Verbič?,No.
636,944,2,Did the soccer player Daniel Podence wear jersey number 10 in 2019?,No.
637,944,4,Did the soccer player Daniel Podence participate in leauge named Rest of World during the year 2019?,No.
638,945,0,Do you know the soccer player L. Tousart?,No.
639,947,0,Do you know the soccer player S. Deli?,No.
640,948,0,Do you know the soccer player D. Zakaria?,No.
641,949,4,Did the soccer player G. Dzhikiya participate in leauge named Rest of World during the year 2019?,No.
642,950,0,Do you know the soccer player Ronaldo Esler?,No.
643,950,1,Did the soccer player Ronaldo Esler play for Clube Atlético Mineiro in 2019?,No.
644,950,2,Did the soccer player Ronaldo Esler wear jersey number 5 in 2019?,No.
645,950,4,Did the soccer player Ronaldo Esler participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
646,951,0,Do you know the soccer player Claudio Coíntra?,No.
647,951,1,Did the soccer player Claudio Coíntra play for Internacional in 2019?,No.
648,951,2,Did the soccer player Claudio Coíntra wear jersey number 8 in 2019?,No.
649,951,4,Did the soccer player Claudio Coíntra participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
650,952,0,Do you know the soccer player Everticinho?,No.
651,952,1,Did the soccer player Everticinho play for Grêmio in 2019?,No.
652,952,4,Did the soccer player Everticinho participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
653,953,0,Do you know the soccer player Sidney Pessinho?,No.
654,953,1,Did the soccer player Sidney Pessinho play for Internacional in 2019?,No.
655,953,2,Did the soccer player Sidney Pessinho wear jersey number 6 in 2019?,No.
656,954,0,Do you know the soccer player I. Diop?,No.
657,954,1,Did the soccer player I. Diop play for West Ham United in 2019?,No.
658,954,4,Did the soccer player I. Diop participate in leauge named English Premier League during the year 2019?,No.
659,959,1,Did the soccer player D. Rice play for West Ham United in 2019?,No.
660,959,2,Did the soccer player D. Rice wear jersey number 41 in 2019?,No.
661,959,4,Did the soccer player D. Rice participate in leauge named English Premier League during the year 2019?,No.
662,960,2,Did the soccer player J. Ikoné wear jersey number 10 in 2019?,No.
663,961,0,Do you know the soccer player F. Neuhaus?,No.
664,962,0,Do you know the soccer player I. Sarr?,No.
665,967,0,Do you know the soccer player M. Ngadeu?,No.
666,968,2,Did the soccer player E. Bardhi wear jersey number 10 in 2019?,No.
667,969,0,Do you know the soccer player N. Maksimović?,No.
668,969,4,Did the soccer player N. Maksimović participate in leauge named Spain Primera Division during the year 2019?,No.
669,970,0,Do you know the soccer player Calero?,No.
670,970,1,Did the soccer player Calero play for RCD Espanyol de Barcelona in 2019?,No.
671,970,4,Did the soccer player Calero participate in leauge named Spain Primera Division during the year 2019?,No.
672,971,0,Do you know the soccer player Ferro?,No.
673,971,1,Did the soccer player Ferro play for SL Benfica in 2019?,No.
674,971,4,Did the soccer player Ferro participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
675,972,2,Did the soccer player Júnior Moraes wear jersey number 10 in 2019?,No.
676,973,0,Do you know the soccer player D. Baier?,No.
677,975,0,Do you know the soccer player A. Pyatov?,No.
678,975,4,Did the soccer player A. Pyatov participate in leauge named Rest of World during the year 2019?,No.
679,976,0,Do you know the soccer player Iván Ramis?,No.
680,976,1,Did the soccer player Iván Ramis play for SD Eibar in 2019?,No.
681,976,2,Did the soccer player Iván Ramis wear jersey number 4 in 2019?,No.
682,976,4,Did the soccer player Iván Ramis participate in leauge named Spain Primera Division during the year 2019?,No.
683,978,1,Did the soccer player K. Huntelaar play for Ajax in 2019?,No.
684,979,0,Do you know the soccer player J. Hart?,Yes or No.
685,980,1,Did the soccer player G. Clichy play for İstanbul Başakşehir FK in 2019?,No.
686,980,2,Did the soccer player G. Clichy wear jersey number 3 in 2019?,No.
687,980,4,Did the soccer player G. Clichy participate in leauge named Turkish Süper Lig during the year 2019?,No.
688,981,0,Do you know the soccer player A. Young?,No.
689,981,1,Did the soccer player A. Young play for Manchester United in 2019?,No.
690,982,0,Do you know the soccer player R. Civelli?,No.
691,982,1,Did the soccer player R. Civelli play for Club Atlético Banfield in 2019?,No.
692,982,2,Did the soccer player R. Civelli wear jersey number 2 in 2019?,No.
693,983,1,Did the soccer player D. Cvitanich play for Racing Club in 2019?,No.
694,983,2,Did the soccer player D. Cvitanich wear jersey number 20 in 2019?,No.
695,983,4,Did the soccer player D. Cvitanich participate in leauge named Argentina Primera División during the year 2019?,No.
696,988,1,Did the soccer player G. Pellè play for Shandong Taishan in 2019?,No.
697,988,2,Did the soccer player G. Pellè wear jersey number 9 in 2019?,No.
698,990,1,Did the soccer player G. Cahill play for Crystal Palace in 2019?,No.
699,990,2,Did the soccer player G. Cahill wear jersey number 24 in 2019?,No.
700,990,4,Did the soccer player G. Cahill participate in leauge named English Premier League during the year 2019?,No.
701,991,2,Did the soccer player T. Walcott wear jersey number 11 in 2019?,No.
702,991,4,Did the soccer player T. Walcott participate in leauge named English Premier League during the year 2019?,No.
703,993,0,Do you know the soccer player I. Scocco?,No.
704,993,1,Did the soccer player I. Scocco play for River Plate in 2019?,No.
705,994,0,Do you know the soccer player E. Elia?,No.
706,994,1,Did the soccer player E. Elia play for İstanbul Başakşehir FK in 2019?,No.
707,996,0,Do you know the soccer player G. Murray?,No.
708,998,1,Did the soccer player C. Bravo play for Manchester City in 2019?,No.
709,998,2,Did the soccer player C. Bravo wear jersey number 1 in 2019?,No.
710,998,4,Did the soccer player C. Bravo participate in leauge named English Premier League during the year 2019?,No.
711,999,1,Did the soccer player V. Odjidja-Ofoe play for KAA Gent in 2019?,No.
712,1000,1,Did the soccer player P. Wernbloom play for PAOK in 2019?,No.
713,1000,4,Did the soccer player P. Wernbloom participate in leauge named Rest of World during the year 2019?,No.
714,1001,0,Do you know the soccer player R. Gurtner?,No.
715,1001,4,Did the soccer player R. Gurtner participate in leauge named French Ligue 1 during the year 2019?,No.
716,1002,2,Did the soccer player M. Schneiderlin wear jersey number 18 in 2019?,No.
717,1002,4,Did the soccer player M. Schneiderlin participate in leauge named English Premier League during the year 2019?,No.
718,1003,2,Did the soccer player Miguel Veloso wear jersey number 67 in 2019?,No.
719,1006,0,Do you know the soccer player Varela?,No.
720,1006,2,Did the soccer player Varela wear jersey number 5 in 2019?,No.
721,1006,4,Did the soccer player Varela participate in leauge named Rest of World during the year 2019?,No.
722,1007,1,Did the soccer player L. Rémy play for LOSC Lille in 2019?,No.
723,1008,0,Do you know the soccer player M. Suchý?,No.
724,1009,0,Do you know the soccer player S. De Maio?,No.
725,1010,0,Do you know the soccer player P. Aguilar?,No.
726,1012,2,Did the soccer player F. Delph wear jersey number 8 in 2019?,No.
727,1013,2,Did the soccer player N. Subotić wear jersey number 3 in 2019?,No.
728,1014,0,Do you know the soccer player Roberto?,No.
729,1014,1,Did the soccer player Roberto play for West Ham United in 2019?,No.
730,1014,2,Did the soccer player Roberto wear jersey number 13 in 2019?,No.
731,1015,0,Do you know the soccer player M. Dossevi?,No.
732,1016,0,Do you know the soccer player A. Ogbonna?,No.
733,1016,1,Did the soccer player A. Ogbonna play for West Ham United in 2019?,No.
734,1017,1,Did the soccer player I. Traoré play for Borussia Mönchengladbach in 2019?,No.
735,1017,4,Did the soccer player I. Traoré participate in leauge named German 1. Bundesliga during the year 2019?,No.
736,1018,1,Did the soccer player M. Carcela-González play for Standard de Liège in 2019?,No.
737,1018,2,Did the soccer player M. Carcela-González wear jersey number 10 in 2019?,No.
738,1021,0,Do you know the soccer player Maurício?,No.
739,1021,4,Did the soccer player Maurício participate in leauge named Rest of World during the year 2019?,No.
740,1022,0,Do you know the soccer player A. Poli?,No.
741,1022,1,Did the soccer player A. Poli play for Bologna in 2019?,No.
742,1025,0,Do you know the soccer player Claudemir?,No.
743,1025,1,Did the soccer player Claudemir play for SC Braga in 2019?,No.
744,1025,4,Did the soccer player Claudemir participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
745,1026,0,Do you know the soccer player Douglas?,No.
746,1026,2,Did the soccer player Douglas wear jersey number 1 in 2019?,No.
747,1026,4,Did the soccer player Douglas participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
748,1027,2,Did the soccer player A. Dzagoev wear jersey number 10 in 2019?,No.
749,1027,4,Did the soccer player A. Dzagoev participate in leauge named Rest of World during the year 2019?,No.
750,1028,1,Did the soccer player M. Suárez play for River Plate in 2019?,No.
751,1028,2,Did the soccer player M. Suárez wear jersey number 7 in 2019?,No.
752,1028,3,Was the soccer player M. Suárez born in Argentina?,No.
753,1028,4,Did the soccer player M. Suárez participate in leauge named Argentina Primera División during the year 2019?,No.
754,1032,0,Do you know the soccer player S. Aziz?,No.
755,1034,0,Do you know the soccer player A. Westwood?,No.
756,1034,1,Did the soccer player A. Westwood play for Burnley in 2019?,No.
757,1034,4,Did the soccer player A. Westwood participate in leauge named English Premier League during the year 2019?,No.
758,1035,0,Do you know the soccer player D. Latza?,No.
759,1036,1,Did the soccer player Victor Sánchez play for RCD Espanyol de Barcelona in 2019?,No.
760,1039,1,Did the soccer player T. Rincón play for Torino F.C. in 2019?,No.
761,1039,2,Did the soccer player T. Rincón wear jersey number 88 in 2019?,No.
762,1039,4,Did the soccer player T. Rincón participate in leauge named Italian Serie A during the year 2019?,No.
763,1041,0,Do you know the soccer player Johnathan?,No.
764,1043,2,Did the soccer player Y. Mallı wear jersey number 10 in 2019?,No.
765,1044,2,Did the soccer player Carlos Eduardo wear jersey number 3 in 2019?,No.
766,1045,2,Did the soccer player L. Rodríguez wear jersey number 10 in 2019?,No.
767,1045,3,Was the soccer player L. Rodríguez born in Argentina?,No.
768,1047,0,Do you know the soccer player D. Pröpper?,No.
769,1050,0,Do you know the soccer player Rômulo?,No.
770,1050,1,Did the soccer player Rômulo play for Genoa in 2019?,No.
771,1050,3,Was the soccer player Rômulo born in Italy?,No.
772,1051,4,Did the soccer player Y. El Arabi participate in leauge named Rest of World during the year 2019?,No.
773,1052,1,Did the soccer player Renan Ribeiro play for Sporting CP in 2019?,No.
774,1052,4,Did the soccer player Renan Ribeiro participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
775,1054,2,Did the soccer player O. Özyakup wear jersey number 10 in 2019?,No.
776,1055,0,Do you know the soccer player J. Martin?,No.
777,1056,1,Did the soccer player Juanmi play for Real Betis Balompié in 2019?,No.
778,1057,0,Do you know the soccer player P. Herrmann?,No.
779,1058,2,Did the soccer player R. Funes Mori wear jersey number 7 in 2019?,No.
780,1059,0,Do you know the soccer player Tomás Pina?,No.
781,1060,0,Do you know the soccer player Cláudio Ramos?,No.
782,1060,4,Did the soccer player Cláudio Ramos participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
783,1061,0,Do you know the soccer player Sergio León?,No.
784,1062,0,Do you know the soccer player N. Redmond?,No.
785,1062,1,Did the soccer player N. Redmond play for Southampton in 2019?,No.
786,1064,0,Do you know the soccer player André André?,No.
787,1064,4,Did the soccer player André André participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
788,1065,2,Did the soccer player R. Funes Mori wear jersey number 6 in 2019?,No.
789,1066,4,Did the soccer player Wilson Eduardo participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
790,1067,1,Did the soccer player M. van Ginkel play for Chelsea in 2019?,No.
791,1067,4,Did the soccer player M. van Ginkel participate in leauge named English Premier League during the year 2019?,No.
792,1068,0,Do you know the soccer player P. Hernández?,Yes or No.
793,1068,1,Did the soccer player P. Hernández play for Club Atlético Independiente in 2019?,No.
794,1069,0,Do you know the soccer player Arbilla?,No.
795,1070,1,Did the soccer player Pedro Obiang play for U.S. Sassuolo Calcio in 2019?,No.
796,1072,0,Do you know the soccer player M. Esser?,No.
797,1073,0,Do you know the soccer player Bruno?,No.
798,1073,1,Did the soccer player Bruno play for Getafe CF in 2019?,No.
799,1073,3,Was the soccer player Bruno born in Spain?,No.
