,entity_idx,question_idx,question,model_response
893,276,1,Is the ICAO location indicator of the Humm airport 06IL?,No.
894,276,2,Is the latitude of the Humm airport 41.5995?,No
895,276,3,Is the longitude of the Humm airport -88.8699?,No.
896,276,4,Is the country code of Humm airport US?,No.
897,277,0,Do you know the Ring Rock Ranch airport?,"No, I don't have any specific information about the Ring Rock Ranch airport."
898,277,2,Is the latitude of the Ring Rock Ranch airport 48.2428?,No
899,277,3,Is the longitude of the Ring Rock Ranch airport -103.6864?,No
900,278,0,Do you know the Spring Point airport?,"No, I don't have any specific information about an airport called ""Spring Point""."
901,278,1,Is the ICAO location indicator of the Spring Point airport MYAP?,No.
902,278,2,Is the latitude of the Spring Point airport 22.4418?,No
903,278,3,Is the longitude of the Spring Point airport -73.9709?,No
904,278,4,Is the country code of Spring Point airport BS?,No.
905,279,0,Do you know the Goldfield airport?,"No, I don't have specific knowledge about the Goldfield airport."
906,279,1,Is the ICAO location indicator of the Goldfield airport NV50?,No.
907,280,0,Do you know the Cochran airport?,"No, I don't have any specific information about an airport called ""Cochran airport."" Airport names can refer to different facilities, so some more context would be needed for me to determine which specific airport you are asking about."
908,280,1,Is the ICAO location indicator of the Cochran airport 1KS1?,No.
909,280,2,Is the latitude of the Cochran airport 38.459?,No
910,280,3,Is the longitude of the Cochran airport -95.2265?,No
911,281,0,Do you know the Bloomfield Municipal airport?,"No, I don't have specific knowledge about the Bloomfield Municipal Airport. As an AI assistant without direct access to databases of airport information, I only know what has been provided to me about a particular airport."
912,281,3,Is the longitude of the Bloomfield Municipal airport -97.6737?,No
913,282,0,Do you know the Meiktila Air Base airport?,"No, I don't have specific information about the Meiktila Air Base airport."
914,282,3,Is the longitude of the Meiktila Air Base airport 95.8928?,No
915,283,0,Do you know the Toledo Suburban airport?,"No, I don't have specific knowledge about the Toledo Suburban airport. As an AI assistant without direct experience of particular airports, I don't have intrinsic information about facilities like that unless provided with details."
916,283,1,Is the ICAO location indicator of the Toledo Suburban airport KDUH?,No.
917,284,0,Do you know the Oiapoque airport?,"No, I don't have any specific information about the Oiapoque airport."
918,284,2,Is the latitude of the Oiapoque airport 3.8555?,No
919,285,0,Do you know the Tres Chorrillos airport?,"No, I don't have any specific information about the Tres Chorrillos airport."
920,285,1,Is the ICAO location indicator of the Tres Chorrillos airport SCTH?,No.
921,285,2,Is the latitude of the Tres Chorrillos airport -52.5253?,No
922,285,4,Is the country code of Tres Chorrillos airport CL?,No.
923,286,0,Do you know the Lagoa Santa airport?,"No, I don't have any specific information about the Lagoa Santa airport."
924,287,0,Do you know the Annette Island airport?,"No, I don't have specific information about the Annette Island airport."
925,288,0,Do you know the Paz De Ariporo airport?,"No, I don't have any specific information about the Paz De Ariporo airport."
926,289,0,Do you know the V-Bar airport?,"No, I don't have any specific information about an airport called ""V-Bar""."
927,289,1,Is the ICAO location indicator of the V-Bar airport 4TA2?,No.
928,289,2,Is the latitude of the V-Bar airport 31.7422?,No
929,289,3,Is the longitude of the V-Bar airport -97.3199?,No
930,289,4,Is the country code of V-Bar airport US?,No
931,290,0,Do you know the Neom Bay airport?,"No, I don't have any specific information about the Neom Bay airport."
932,290,1,Is the ICAO location indicator of the Neom Bay airport OENN?,No.
933,290,2,Is the latitude of the Neom Bay airport 27.9238?,No
934,290,3,Is the longitude of the Neom Bay airport 35.2938?,No
935,291,0,Do you know the Bald Mountain airport?,"No, I don't have any specific information about an airport called ""Bald Mountain airport."" Airports are typically referred to by their official name or location, so without more context, I can't confirm knowledge of this particular airport."
936,291,1,Is the ICAO location indicator of the Bald Mountain airport ME14?,No.
937,291,2,Is the latitude of the Bald Mountain airport 44.2306?,No
938,291,3,Is the longitude of the Bald Mountain airport -69.1231?,No
939,292,1,Is the ICAO location indicator of the Tunis Carthage International airport DTTA?,No.
940,292,3,Is the longitude of the Tunis Carthage International airport 10.2272?,No
941,293,0,Do you know the Fazenda Salamanca airport?,"No, I don't have any specific information about an airport called Fazenda Salamanca."
942,293,1,Is the ICAO location indicator of the Fazenda Salamanca airport SIJJ?,No.
943,293,3,Is the longitude of the Fazenda Salamanca airport -55.5333?,No.
944,294,0,Do you know the Napaskiak airport?,"No, I don't have any specific information about the Napaskiak airport."
945,294,2,Is the latitude of the Napaskiak airport 60.7029?,No
946,295,0,Do you know the Lm-Ets airport?,"No, I don't have any specific information about an airport called ""Lm-Ets"". Airport codes typically follow the IATA or ICAO format and I'm not familiar with that code."
947,295,1,Is the ICAO location indicator of the Lm-Ets airport 54FD?,No.
948,295,2,Is the latitude of the Lm-Ets airport 28.3675?,No
949,295,3,Is the longitude of the Lm-Ets airport -81.0761?,No
950,295,4,Is the country code of Lm-Ets airport US?,No
951,296,0,Do you know the Nannup airport?,"No, I don't have any specific information about the Nannup airport."
952,296,3,Is the longitude of the Nannup airport 115.733?,No
953,297,0,Do you know the Usinas Braco Norte airport?,"No, I don't have any specific information about the Usinas Braco Norte airport."
954,297,1,Is the ICAO location indicator of the Usinas Braco Norte airport SIXX?,No.
955,297,3,Is the longitude of the Usinas Braco Norte airport -54.9544?,No
956,298,0,Do you know the El Capitan airport?,"No, there is no airport called ""El Capitan"" that I'm aware of."
957,298,1,Is the ICAO location indicator of the El Capitan airport SVEK?,No.
958,298,2,Is the latitude of the El Capitan airport 10.1136?,No
959,298,3,Is the longitude of the El Capitan airport -72.5766?,No.
960,298,4,Is the country code of El Capitan airport VE?,No.
961,299,0,Do you know the Bills Last Resort Rla airport?,"No, I don't have any specific information about an airport called ""Bills Last Resort Rla""."
962,299,1,Is the ICAO location indicator of the Bills Last Resort Rla airport IL24?,No.
963,299,2,Is the latitude of the Bills Last Resort Rla airport 39.7075?,No.
964,299,3,Is the longitude of the Bills Last Resort Rla airport -89.8831?,No.
965,299,4,Is the country code of Bills Last Resort Rla airport US?,No.
966,300,0,Do you know the Arens Field airport?,"No, I don't have any specific information about an airport called ""Arens Field"". Airports usually have more descriptive names based on their location or the city they serve."
967,300,2,Is the latitude of the Arens Field airport 41.0923?,No
968,300,3,Is the longitude of the Arens Field airport -86.6129?,No
969,300,4,Is the country code of Arens Field airport US?,No
970,301,0,Do you know the Dyersburg Regional airport?,"No, I don't have specific knowledge about the Dyersburg Regional airport."
971,302,0,Do you know the Aiome airport?,"No, I don't have any specific information about an airport called ""Aiome"". Airport names can vary across different languages and locations, so without more context it's difficult for me to identify which specific airport you are referring to."
972,302,1,Is the ICAO location indicator of the Aiome airport AYAO?,No.
973,302,2,Is the latitude of the Aiome airport -5.1457?,No
974,302,3,Is the longitude of the Aiome airport 144.7307?,No
975,302,4,Is the country code of Aiome airport PG?,No.
976,303,0,Do you know the Fazenda Barra Grande airport?,"No, I don't have any specific information about the Fazenda Barra Grande airport."
977,303,1,Is the ICAO location indicator of the Fazenda Barra Grande airport SSWV?,No.
978,304,0,Do you know the Trausdorf airport?,"No, I don't have any specific information about the Trausdorf airport."
979,304,1,Is the ICAO location indicator of the Trausdorf airport LOAT?,No.
980,304,2,Is the latitude of the Trausdorf airport 47.8?,No
981,304,3,Is the longitude of the Trausdorf airport 16.567?,No
982,305,0,Do you know the Eston airport?,"No, I don't have any specific information about an airport called ""Eston airport."" Airports typically have their names based on the city or region they serve, so without more context, I can't provide details about a place called ""Eston airport."""
983,305,1,Is the ICAO location indicator of the Eston airport CJR4?,No.
984,305,3,Is the longitude of the Eston airport -108.763?,No
985,305,4,Is the country code of Eston airport CA?,No.
986,307,0,Do you know the Dinsmore airport?,"No, I don't have any specific information about an airport called ""Dinsmore airport."""
987,307,1,Is the ICAO location indicator of the Dinsmore airport CKX5?,No.
988,307,2,Is the latitude of the Dinsmore airport 51.3306?,No
989,307,3,Is the longitude of the Dinsmore airport -107.438?,No
990,307,4,Is the country code of Dinsmore airport CA?,No.
991,308,0,Do you know the Maple Ridge airport?,"No, I don't have specific knowledge about the Maple Ridge airport. As an AI assistant without direct access to detailed information about every airport, I would need you to provide more context about this particular airport for me to respond accurately."
992,308,1,Is the ICAO location indicator of the Maple Ridge airport 03ME?,No.
993,308,2,Is the latitude of the Maple Ridge airport 44.0842?,No.
994,308,3,Is the longitude of the Maple Ridge airport -70.6273?,No.
995,308,4,Is the country code of Maple Ridge airport US?,No.
996,309,0,Do you know the Thunder Creek airport?,"No, I don't have any specific information about an airport called Thunder Creek airport."
997,309,1,Is the ICAO location indicator of the Thunder Creek airport 95TA?,No.
998,309,2,Is the latitude of the Thunder Creek airport 29.6349?,No
999,309,3,Is the longitude of the Thunder Creek airport -99.4823?,No
1000,310,0,Do you know the Cortland County/Chase Field airport?,"No, I don't have any specific information about the Cortland County/Chase Field airport."
1001,310,1,Is the ICAO location indicator of the Cortland County/Chase Field airport KN03?,No.
1002,310,3,Is the longitude of the Cortland County/Chase Field airport -76.2149?,No
1003,311,0,Do you know the Gottschalk Field airport?,"No, I don't have any specific information about the Gottschalk Field airport."
1004,311,1,Is the ICAO location indicator of the Gottschalk Field airport 91WI?,No.
1005,311,3,Is the longitude of the Gottschalk Field airport -90.0321?,No
1006,312,1,Is the ICAO location indicator of the Kuala Lumpur International airport WMKK?,No.
1007,312,2,Is the latitude of the Kuala Lumpur International airport 2.7456?,No
1008,313,0,Do you know the Dabou airport?,"No, I don't have any specific information about the Dabou airport."
1009,313,1,Is the ICAO location indicator of the Dabou airport DIDB?,No.
1010,313,2,Is the latitude of the Dabou airport 5.3514?,No
1011,314,0,Do you know the Fazenda Ribeirao airport?,"No, I don't have any specific information about the Fazenda Ribeirao airport."
1012,314,1,Is the ICAO location indicator of the Fazenda Ribeirao airport SIFU?,No.
1013,315,0,Do you know the Flying C airport?,"No, I don't have any specific information about an airport called ""Flying C""."
1014,315,1,Is the ICAO location indicator of the Flying C airport KT87?,No.
1015,315,2,Is the latitude of the Flying C airport 33.3422?,No
1016,315,3,Is the longitude of the Flying C airport -97.27?,No
1017,315,4,Is the country code of Flying C airport US?,No
1018,316,0,Do you know the Flugplatz airport?,"No, I don't have any specific information about an airport called ""Flugplatz."" Airports usually have more descriptive names based on their location."
1019,316,1,Is the ICAO location indicator of the Flugplatz airport 30KS?,No.
1020,316,2,Is the latitude of the Flugplatz airport 38.0248?,No
1021,316,3,Is the longitude of the Flugplatz airport -97.7339?,No.
1022,316,4,Is the country code of Flugplatz airport US?,No
1023,317,0,Do you know the Richter Aviation airport?,"No, I don't have any specific information about an airport called ""Richter Aviation""."
1024,317,1,Is the ICAO location indicator of the Richter Aviation airport 12CN?,No.
1025,317,2,Is the latitude of the Richter Aviation airport 39.2684?,No
1026,317,3,Is the longitude of the Richter Aviation airport -122.1168?,No
1027,317,4,Is the country code of Richter Aviation airport US?,No
1028,318,0,Do you know the Fazenda Tuiuiu airport?,"No, I don't have any specific information about the Fazenda Tuiuiu airport."
1029,318,1,Is the ICAO location indicator of the Fazenda Tuiuiu airport SWNW?,No.
1030,318,3,Is the longitude of the Fazenda Tuiuiu airport -55.455?,No.
1031,320,0,Do you know the Babolsar airport?,"No, I don't have specific information about the Babolsar airport."
1032,320,1,Is the ICAO location indicator of the Babolsar airport OINB?,No.
1033,320,2,Is the latitude of the Babolsar airport 36.72?,No
1034,320,3,Is the longitude of the Babolsar airport 52.65?,No
1035,321,0,Do you know the Orr Field airport?,"No, I don't have specific information about the Orr Field airport."
1036,321,1,Is the ICAO location indicator of the Orr Field airport NE25?,No.
1037,321,3,Is the longitude of the Orr Field airport -100.86?,No
1038,322,0,Do you know the Nema airport?,"No, I don't have any specific information about an airport called ""Nema airport."" Airport names can sometimes be ambiguous or refer to smaller regional airports that may not be widely known."
1039,322,1,Is the ICAO location indicator of the Nema airport GQNI?,No.
1040,322,2,Is the latitude of the Nema airport 16.622?,No
1041,322,3,Is the longitude of the Nema airport -7.3166?,No
1042,322,4,Is the country code of Nema airport MR?,No.
1043,323,0,Do you know the Castleforbes airport?,"No, I don't have any specific information about an airport called ""Castleforbes"" in my knowledge base."
1044,323,1,Is the ICAO location indicator of the Castleforbes airport EICS?,No.
1045,323,3,Is the longitude of the Castleforbes airport -7.8353?,No
1046,324,0,Do you know the Lone Oaks Ranch airport?,"No, I don't have any specific information about the Lone Oaks Ranch airport."
1047,324,2,Is the latitude of the Lone Oaks Ranch airport 44.7768?,No
1048,324,3,Is the longitude of the Lone Oaks Ranch airport -122.7601?,No
1049,325,1,Is the ICAO location indicator of the Regina / Aerogate airport CAG2?,No.
1050,326,0,Do you know the Sanborn airport?,"No, I don't have any specific information about an airport called ""Sanborn airport."""
1051,326,1,Is the ICAO location indicator of the Sanborn airport 38CN?,No.
1052,326,2,Is the latitude of the Sanborn airport 39.1093?,No
1053,326,3,Is the longitude of the Sanborn airport -121.8839?,No.
1054,327,0,Do you know the Comstock Field airport?,"No, I don't have any specific information about the Comstock Field airport."
1055,327,1,Is the ICAO location indicator of the Comstock Field airport 80SD?,No.
1056,327,3,Is the longitude of the Comstock Field airport -98.3529?,No
1057,328,0,Do you know the Aerosanta Cruz airport?,"No, I don't have any specific information about the Aerosanta Cruz airport."
1058,328,3,Is the longitude of the Aerosanta Cruz airport -71.3861?,No
1059,328,4,Is the country code of Aerosanta Cruz airport CL?,No.
1060,329,0,Do you know the Yeltsovka airport?,"No, I don't have any specific information about the Yeltsovka airport."
1061,329,1,Is the ICAO location indicator of the Yeltsovka airport UNNE?,No.
1062,329,2,Is the latitude of the Yeltsovka airport 55.0924?,No
1063,329,3,Is the longitude of the Yeltsovka airport 83.0045?,No.
1064,330,0,Do you know the La Moure Rott Municipal airport?,"No, I don't have any specific information about the La Moure Rott Municipal airport."
1065,331,0,Do you know the Satelite Aviacao Agricola airport?,"No, I don't have any specific information about the Satelite Aviacao Agricola airport."
1066,331,1,Is the ICAO location indicator of the Satelite Aviacao Agricola airport SJEK?,No.
1067,331,2,Is the latitude of the Satelite Aviacao Agricola airport -13.5456?,No
1068,332,0,Do you know the Piedra Del Aguila airport?,"No, I don't have any specific information about an airport called ""Piedra Del Aguila"" in my knowledge base."
1069,332,1,Is the ICAO location indicator of the Piedra Del Aguila airport SAVA?,No.
1070,332,2,Is the latitude of the Piedra Del Aguila airport -40.1922?,No.
1071,332,3,Is the longitude of the Piedra Del Aguila airport -70.01?,No.
1072,332,4,Is the country code of Piedra Del Aguila airport AR?,No.
1073,333,0,Do you know the Mananjary airport?,"No, I don't have specific information about the Mananjary airport."
1074,333,1,Is the ICAO location indicator of the Mananjary airport FMSM?,No.
1075,333,3,Is the longitude of the Mananjary airport 48.3583?,No
1076,333,4,Is the country code of Mananjary airport MG?,No.
1077,334,0,Do you know the Wysocki Field airport?,"No, I don't have any specific information about an airport called Wysocki Field."
1078,334,1,Is the ICAO location indicator of the Wysocki Field airport CT15?,No.
1079,334,3,Is the longitude of the Wysocki Field airport -72.4776?,No
1080,335,0,Do you know the Liberty County airport?,"No, I don't have specific information about the Liberty County airport. I don't have personal knowledge of particular airports unless details are provided to me."
1081,335,2,Is the latitude of the Liberty County airport 48.5107?,No
1082,335,3,Is the longitude of the Liberty County airport -110.9909?,No
1083,337,0,Do you know the High Acres airport?,"No, I don't have any specific information about an airport called ""High Acres""."
1084,337,1,Is the ICAO location indicator of the High Acres airport 85NY?,No.
1085,337,2,Is the latitude of the High Acres airport 42.5784?,No
1086,337,3,Is the longitude of the High Acres airport -78.52?,No
1087,338,0,Do you know the Dusenbury Field airport?,"No, I don't have any specific information about the Dusenbury Field airport."
1088,338,1,Is the ICAO location indicator of the Dusenbury Field airport 13NR?,No.
1089,338,2,Is the latitude of the Dusenbury Field airport 36.2975?,No
1090,338,3,Is the longitude of the Dusenbury Field airport -80.1617?,No
1091,339,0,Do you know the Amahai airport?,"No, I don't have any specific information about the Amahai airport."
1092,339,1,Is the ICAO location indicator of the Amahai airport WAPA?,No.
1093,339,2,Is the latitude of the Amahai airport -3.348?,No
1094,339,3,Is the longitude of the Amahai airport 128.926?,No
1095,339,4,Is the country code of Amahai airport ID?,No
1096,340,0,Do you know the Mapulaca airport?,"No, I don't have any specific information about an airport called ""Mapulaca"" in my knowledge base."
1097,340,1,Is the ICAO location indicator of the Mapulaca airport MHLP?,No.
1098,340,2,Is the latitude of the Mapulaca airport 14.0342?,No
1099,340,3,Is the longitude of the Mapulaca airport -88.6283?,No.
1100,340,4,Is the country code of Mapulaca airport HN?,No.
1101,341,0,Do you know the Barreirinha airport?,"No, I don't have any specific information about the Barreirinha airport."
1102,341,1,Is the ICAO location indicator of the Barreirinha airport SWBI?,No.
1103,342,0,Do you know the Fazenda Santa Helena airport?,"No, I don't have any specific information about the Fazenda Santa Helena airport."
1104,342,1,Is the ICAO location indicator of the Fazenda Santa Helena airport SIOU?,No.
1105,342,3,Is the longitude of the Fazenda Santa Helena airport -57.0147?,No
1106,343,0,Do you know the Hamilton Strip airport?,"No, I don't have any specific information about an airport called the ""Hamilton Strip"" airport."
1107,343,1,Is the ICAO location indicator of the Hamilton Strip airport GA49?,No.
1108,343,2,Is the latitude of the Hamilton Strip airport 31.2127?,No
1109,343,3,Is the longitude of the Hamilton Strip airport -83.6361?,No
1110,343,4,Is the country code of Hamilton Strip airport US?,No
1111,344,0,Do you know the Wolfe Field airport?,"No, I don't have specific information about the Wolfe Field airport. As an AI assistant without direct access to databases of airport details, I don't have inherent knowledge about particular airports unless provided with that information."
1112,344,1,Is the ICAO location indicator of the Wolfe Field airport XA32?,No.
1113,344,2,Is the latitude of the Wolfe Field airport 30.9115?,No
1114,345,0,Do you know the Tsholothso airport?,"No, I don't have any specific information about an airport called ""Tsholothso"" in my knowledge base."
1115,345,1,Is the ICAO location indicator of the Tsholothso airport FVTS?,No.
1116,345,3,Is the longitude of the Tsholothso airport 27.767?,No
1117,345,4,Is the country code of Tsholothso airport ZW?,No
1118,346,1,Is the ICAO location indicator of the Las Cruces airport SVLZ?,No.
1119,346,2,Is the latitude of the Las Cruces airport 8.3289?,No
1120,346,3,Is the longitude of the Las Cruces airport -68.752?,No.
1121,346,4,Is the country code of Las Cruces airport VE?,No
1122,347,0,Do you know the Canadian River Corrientes airport?,"No, I don't have any specific information about the Canadian River Corrientes airport."
1123,347,1,Is the ICAO location indicator of the Canadian River Corrientes airport OK10?,No.
1124,347,2,Is the latitude of the Canadian River Corrientes airport 35.5394?,No.
1125,347,3,Is the longitude of the Canadian River Corrientes airport -98.4302?,No.
1126,347,4,Is the country code of Canadian River Corrientes airport US?,No.
1127,348,0,Do you know the Elk Creek airport?,"No, I don't have any specific information about an airport called Elk Creek airport."
1128,348,1,Is the ICAO location indicator of the Elk Creek airport 47NY?,No.
1129,348,2,Is the latitude of the Elk Creek airport 42.045?,No
1130,348,3,Is the longitude of the Elk Creek airport -77.35?,No
1131,349,0,Do you know the G 301 airport?,"No, I do not have any specific information about an airport called ""G 301"". Airport codes typically follow the IATA or ICAO format and I don't recognize that code."
1132,349,1,Is the ICAO location indicator of the G 301 airport RKRG?,No.
1133,349,2,Is the latitude of the G 301 airport 37.5003?,No
1134,349,3,Is the longitude of the G 301 airport 127.619?,No
1135,349,4,Is the country code of G 301 airport KR?,No
1136,350,2,Is the latitude of the Pangkal Pinang (Depati Amir) airport -2.1622?,No
1137,350,4,Is the country code of Pangkal Pinang (Depati Amir) airport ID?,No
1138,351,0,Do you know the Hedditch airport?,"No, I don't have any specific information about an airport called ""Hedditch"" in my knowledge base."
1139,351,1,Is the ICAO location indicator of the Hedditch airport MT72?,No.
1140,351,2,Is the latitude of the Hedditch airport 46.346?,No.
1141,351,3,Is the longitude of the Hedditch airport -114.1762?,No.
1142,351,4,Is the country code of Hedditch airport US?,No
1143,352,0,Do you know the Mykolaiv International airport?,"No, I don't have specific information about the Mykolaiv International Airport."
1144,352,1,Is the ICAO location indicator of the Mykolaiv International airport UKON?,No.
1145,352,3,Is the longitude of the Mykolaiv International airport 31.9198?,No.
1146,353,2,Is the latitude of the Cornwall Regional airport 45.0928?,No
1147,353,4,Is the country code of Cornwall Regional airport CA?,No.
1148,354,1,Is the ICAO location indicator of the Godthaab / Nuuk airport BGGH?,No.
1149,354,3,Is the longitude of the Godthaab / Nuuk airport -51.6781?,No.
1150,355,0,Do you know the Balladonia airport?,"No, I don't have any specific information about the Balladonia airport."
1151,355,3,Is the longitude of the Balladonia airport 123.618?,No
1152,356,0,Do you know the Montreal / Les Cedres airport?,"No, I don't have specific knowledge about the Montreal/Les Cedres airport."
1153,356,1,Is the ICAO location indicator of the Montreal / Les Cedres airport CSS3?,No.
1154,357,0,Do you know the Bird Island airport?,"No, I don't have specific information about an airport called ""Bird Island airport."" Airports are typically referenced by their official name or location."
1155,357,1,Is the ICAO location indicator of the Bird Island airport FSSB?,No.
1156,357,2,Is the latitude of the Bird Island airport -3.7247?,No
1157,357,3,Is the longitude of the Bird Island airport 55.2053?,No
1158,357,4,Is the country code of Bird Island airport SC?,No.
1159,358,0,Do you know the Fazenda Retiro do Marimbondo airport?,"No, I don't have any specific information about the Fazenda Retiro do Marimbondo airport."
1160,358,1,Is the ICAO location indicator of the Fazenda Retiro do Marimbondo airport SSRH?,No.
1161,358,3,Is the longitude of the Fazenda Retiro do Marimbondo airport -55.9828?,No
1162,360,0,Do you know the Cowra airport?,"No, I don't have specific information about the Cowra airport."
1163,361,0,Do you know the Rollers airport?,"No, I don't have any specific information about an airport called ""Rollers airport."""
1164,361,1,Is the ICAO location indicator of the Rollers airport OK48?,No.
1165,361,2,Is the latitude of the Rollers airport 36.1554?,No
1166,361,3,Is the longitude of the Rollers airport -97.8483?,No
1167,361,4,Is the country code of Rollers airport US?,No.
1168,362,0,Do you know the Fazenda Sao Francisco airport?,"No, I don't have any specific information about the Fazenda Sao Francisco airport."
1169,362,1,Is the ICAO location indicator of the Fazenda Sao Francisco airport SJNV?,No.
1170,362,3,Is the longitude of the Fazenda Sao Francisco airport -50.2561?,No
1171,363,0,Do you know the Mouyondzi airport?,"No, I don't have any specific information about the Mouyondzi airport."
1172,363,1,Is the ICAO location indicator of the Mouyondzi airport FCBM?,No.
1173,363,3,Is the longitude of the Mouyondzi airport 13.9661?,No
1174,364,0,Do you know the Sean D Sheldon Memorial Airfield airport?,"No, I don't have any specific information about the Sean D Sheldon Memorial Airfield airport in my knowledge base."
1175,364,1,Is the ICAO location indicator of the Sean D Sheldon Memorial Airfield airport 23MU?,No.
1176,364,2,Is the latitude of the Sean D Sheldon Memorial Airfield airport 38.0186?,No
1177,364,3,Is the longitude of the Sean D Sheldon Memorial Airfield airport -93.6932?,No
1178,365,0,Do you know the Utena airport?,"No, I don't have any specific information about an airport called ""Utena"" airport. Airports typically get their names from the cities or regions they serve, so without more context, I can't determine if you are referring to a real airport location."
1179,365,2,Is the latitude of the Utena airport 55.49?,No.
1180,365,3,Is the longitude of the Utena airport 25.7169?,No.
1181,367,0,Do you know the Baykit airport?,"No, I don't have any specific information about an airport called ""Baykit""."
1182,367,1,Is the ICAO location indicator of the Baykit airport UNIB?,No.
1183,367,2,Is the latitude of the Baykit airport 61.6767?,No
1184,367,3,Is the longitude of the Baykit airport 96.355?,No
1185,368,0,Do you know the Sparta/Fort Mc Coy airport?,"No, I don't have any specific information about the Sparta/Fort McCoy airport."
1186,369,0,Do you know the Sam Riggs Airpark airport?,"No, I don't have any specific information about the Sam Riggs Airpark airport."
1187,369,1,Is the ICAO location indicator of the Sam Riggs Airpark airport KK11?,No.
1188,369,3,Is the longitude of the Sam Riggs Airpark airport -95.6519?,No
1189,370,0,Do you know the Lago Musters airport?,"No, I don't have any specific information about the Lago Musters airport."
1190,370,1,Is the ICAO location indicator of the Lago Musters airport SAVM?,No.
1191,371,0,Do you know the Hinton / Entrance airport?,"No, I don't have any specific information about an airport called ""Hinton/Entrance airport."" Airports usually have more conventional names based on their location or the city they serve."
1192,371,1,Is the ICAO location indicator of the Hinton / Entrance airport CEE4?,No.
1193,371,3,Is the longitude of the Hinton / Entrance airport -117.701?,No.
1194,371,4,Is the country code of Hinton / Entrance airport CA?,No.
1195,372,0,Do you know the Mount Pleasant airport?,"No, I don't have specific information about an airport called ""Mount Pleasant airport."" Airports are typically referenced by their official name or location, so some additional context would be helpful for me to identify which specific airport you are asking about."
1196,372,1,Is the ICAO location indicator of the Mount Pleasant airport EGYP?,No.
1197,372,2,Is the latitude of the Mount Pleasant airport -51.8228?,No
1198,372,3,Is the longitude of the Mount Pleasant airport -58.4472?,No
1199,372,4,Is the country code of Mount Pleasant airport FK?,"No, the country code for Mount Pleasant airport is not FK."
1200,373,0,Do you know the Los Cuernos Ranch airport?,"No, I don't have any specific information about an airport called ""Los Cuernos Ranch airport."""
1201,373,1,Is the ICAO location indicator of the Los Cuernos Ranch airport XA08?,No.
1202,373,2,Is the latitude of the Los Cuernos Ranch airport 28.1576?,No
1203,373,3,Is the longitude of the Los Cuernos Ranch airport -99.0955?,No
1204,373,4,Is the country code of Los Cuernos Ranch airport US?,No
1205,374,0,Do you know the Furstenfeldbruck airport?,"No, I don't have specific knowledge about the Furstenfeldbruck airport."
1206,374,1,Is the ICAO location indicator of the Furstenfeldbruck airport ETSF?,No.
1207,374,3,Is the longitude of the Furstenfeldbruck airport 11.2669?,No
1208,374,4,Is the country code of Furstenfeldbruck airport DE?,No.
1209,375,0,Do you know the Roberts International airport?,"No, I don't have any specific information about the Roberts International Airport. Airport names alone don't provide enough context for me to confirm knowledge about a particular airport."
1210,375,1,Is the ICAO location indicator of the Roberts International airport GLRB?,No.
1211,375,2,Is the latitude of the Roberts International airport 6.2338?,No
1212,375,3,Is the longitude of the Roberts International airport -10.3623?,No
1213,375,4,Is the country code of Roberts International airport LR?,No.
1214,376,0,Do you know the Bednary Airfield airport?,"No, I don't have any specific information about the Bednary Airfield airport in my knowledge base."
1215,376,2,Is the latitude of the Bednary Airfield airport 52.5344?,No
1216,376,3,Is the longitude of the Bednary Airfield airport 17.2188?,No
1217,377,0,Do you know the Ridgeview airport?,"No, I don't have any specific information about an airport called Ridgeview."
1218,377,1,Is the ICAO location indicator of the Ridgeview airport 12ME?,No.
1219,377,2,Is the latitude of the Ridgeview airport 44.3223?,No
1220,377,3,Is the longitude of the Ridgeview airport -69.2073?,No
1221,378,0,Do you know the Circle L Ranch airport?,"No, I don't have any specific information about the Circle L Ranch airport."
1222,378,1,Is the ICAO location indicator of the Circle L Ranch airport NV27?,No.
1223,378,3,Is the longitude of the Circle L Ranch airport -118.0843?,No
1224,379,0,Do you know the Newfound Valley airport?,"No, I don't have any specific information about an airport called ""Newfound Valley airport."" Airports typically have more official names based on their location or the city they serve."
1225,379,1,Is the ICAO location indicator of the Newfound Valley airport K2N2?,No.
1226,379,2,Is the latitude of the Newfound Valley airport 43.592?,No
1227,379,3,Is the longitude of the Newfound Valley airport -71.7515?,No
1228,379,4,Is the country code of Newfound Valley airport US?,No.
1229,380,0,Do you know the Murray Island airport?,"No, I don't have any specific information about an airport called the Murray Island airport."
1230,380,3,Is the longitude of the Murray Island airport 144.055?,No
1231,380,4,Is the country code of Murray Island airport AU?,No.
1232,381,0,Do you know the Igualada/Odena airport?,"No, I don't have any specific information about the Igualada/Odena airport."
1233,381,3,Is the longitude of the Igualada/Odena airport 1.6531?,No.
1234,382,0,Do you know the Juancho airport?,"No, I don't have any specific information about an airport called ""Juancho airport."""
1235,382,1,Is the ICAO location indicator of the Juancho airport SVJH?,No.
1236,382,2,Is the latitude of the Juancho airport 8.1797?,No
1237,382,3,Is the longitude of the Juancho airport -63.596?,No
1238,382,4,Is the country code of Juancho airport VE?,No.
1239,383,0,Do you know the Lusk Municipal airport?,"No, I don't have any specific information about the Lusk Municipal Airport."
1240,384,0,Do you know the Houston County airport?,"No, I don't have specific information about the Houston County airport. As an AI assistant without direct access to databases of airport details, I don't have inherent knowledge about particular small regional airports unless provided with that information."
1241,384,3,Is the longitude of the Houston County airport -95.4038?,No
