,entity_idx,question_idx,question,model_response
383,660,2,Did the soccer player A. Januzaj wear jersey number 11 in 2019?,No
384,662,2,Did the soccer player Fred wear jersey number 17 in 2019?,No.
385,663,1,Did the soccer player F. Schär play for Newcastle United in 2019?,No
386,664,4,Did the soccer player De Tomás participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
387,669,0,Do you know the soccer player N. Stark?,No.
388,669,3,Was the soccer player N. Stark born in Germany?,No.
389,670,2,Did the soccer player R. Zobnin wear jersey number 47 in 2019?,No.
390,670,4,Did the soccer player R. Zobnin participate in leauge named Rest of World during the year 2019?,No
391,672,3,Was the soccer player A. Iwobi born in Nigeria?,No.
392,678,2,Did the soccer player L. Sigali wear jersey number 30 in 2019?,No
393,679,2,Did the soccer player L. Alario wear jersey number 13 in 2019?,No
394,681,2,Did the soccer player A. Saint-Maximin wear jersey number 10 in 2019?,No
395,683,2,Did the soccer player L. Dubois wear jersey number 14 in 2019?,No
396,684,2,Did the soccer player M. Samatta wear jersey number 10 in 2019?,No
397,687,2,Did the soccer player Munir wear jersey number 11 in 2019?,No
398,689,2,Did the soccer player J. Maddison wear jersey number 10 in 2019?,No.
399,690,2,Did the soccer player Wu Lei wear jersey number 7 in 2019?,No
400,691,1,Did the soccer player Raúl play for SC Braga in 2019?,No
401,691,2,Did the soccer player Raúl wear jersey number 34 in 2019?,No.
402,691,3,Was the soccer player Raúl born in Brazil?,No.
403,691,4,Did the soccer player Raúl participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
404,695,0,Do you know the soccer player R. Aguilar?,No.
405,695,1,Did the soccer player R. Aguilar play for AS Monaco in 2019?,No.
406,695,3,Was the soccer player R. Aguilar born in France?,No.
407,697,2,Did the soccer player Dyego Sousa wear jersey number 40 in 2019?,No
408,697,3,Was the soccer player Dyego Sousa born in Portugal?,No.
409,698,2,Did the soccer player C. Pavón wear jersey number 10 in 2019?,No
410,699,2,Did the soccer player Merino wear jersey number 8 in 2019?,No.
411,704,0,Do you know the soccer player Soares?,No.
412,705,2,Did the soccer player R. Bentancur wear jersey number 30 in 2019?,No.
413,709,2,Did the soccer player L. Pellegrini wear jersey number 7 in 2019?,No
414,710,2,Did the soccer player F. Grillitsch wear jersey number 11 in 2019?,No
415,711,1,Did the soccer player André Silva play for AC Milan in 2019?,No.
416,712,2,Did the soccer player M. Rashica wear jersey number 7 in 2019?,No.
417,716,0,Do you know the soccer player Maikel Catarino?,No.
418,716,1,Did the soccer player Maikel Catarino play for Clube Atlético Mineiro in 2019?,No
419,716,2,Did the soccer player Maikel Catarino wear jersey number 2 in 2019?,No.
420,716,4,Did the soccer player Maikel Catarino participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
421,717,0,Do you know the soccer player Antônio Chiamuloira?,No.
422,717,1,Did the soccer player Antônio Chiamuloira play for Internacional in 2019?,No.
423,717,2,Did the soccer player Antônio Chiamuloira wear jersey number 3 in 2019?,No.
424,717,3,Was the soccer player Antônio Chiamuloira born in Brazil?,No.
425,717,4,Did the soccer player Antônio Chiamuloira participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
426,718,0,Do you know the soccer player Melvin Parrela?,No.
427,718,1,Did the soccer player Melvin Parrela play for Centro Sportivo Alagoano in 2019?,No.
428,718,3,Was the soccer player Melvin Parrela born in Brazil?,No.
429,718,4,Did the soccer player Melvin Parrela participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
430,719,0,Do you know the soccer player Gabri Prestão?,No.
431,719,1,Did the soccer player Gabri Prestão play for Internacional in 2019?,No.
432,719,2,Did the soccer player Gabri Prestão wear jersey number 1 in 2019?,No.
433,719,4,Did the soccer player Gabri Prestão participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
434,720,0,Do you know the soccer player Luimo Boas Santos?,No.
435,720,1,Did the soccer player Luimo Boas Santos play for Santos in 2019?,No.
436,720,2,Did the soccer player Luimo Boas Santos wear jersey number 9 in 2019?,No information is available to answer this question.
437,720,3,Was the soccer player Luimo Boas Santos born in Brazil?,No.
438,720,4,Did the soccer player Luimo Boas Santos participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
439,723,2,Did the soccer player Richarlison wear jersey number 7 in 2019?,No.
440,727,1,Did the soccer player Raphinha play for Sporting CP in 2019?,No.
441,727,2,Did the soccer player Raphinha wear jersey number 11 in 2019?,No
442,727,4,Did the soccer player Raphinha participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
443,728,2,Did the soccer player Lucas Paquetá wear jersey number 39 in 2019?,No.
444,729,2,Did the soccer player A. Hakimi wear jersey number 5 in 2019?,No.
445,731,2,Did the soccer player F. Chiesa wear jersey number 25 in 2019?,No
446,733,4,Did the soccer player T. Souček participate in leauge named Czech Republic Gambrinus Liga during the year 2019?,No.
447,734,2,Did the soccer player I. Konaté wear jersey number 6 in 2019?,No.
448,736,2,Did the soccer player Vinícius Jr. wear jersey number 28 in 2019?,No
449,738,2,Did the soccer player Dani Olmo wear jersey number 7 in 2019?,No.
450,738,4,Did the soccer player Dani Olmo participate in leauge named Rest of World during the year 2019?,No
451,739,4,Did the soccer player V. Tsygankov participate in leauge named Rest of World during the year 2019?,No.
452,741,1,Did the soccer player G. Ochoa play for Club América in 2019?,No.
453,742,2,Did the soccer player C. Tévez wear jersey number 10 in 2019?,No.
454,743,0,Do you know the soccer player J. Sosa?,No.
455,744,2,Did the soccer player Raffael wear jersey number 11 in 2019?,No.
456,744,4,Did the soccer player Raffael participate in leauge named German 1. Bundesliga during the year 2019?,No.
457,746,1,Did the soccer player J. Pinola play for River Plate in 2019?,No.
458,746,2,Did the soccer player J. Pinola wear jersey number 22 in 2019?,No.
459,747,2,Did the soccer player M. Zárate wear jersey number 19 in 2019?,No
460,748,2,Did the soccer player Hilton wear jersey number 4 in 2019?,No.
461,750,2,Did the soccer player A. Granqvist wear jersey number 4 in 2019?,No
462,752,2,Did the soccer player T. Vermaelen wear jersey number 4 in 2019?,No
463,753,0,Do you know the soccer player D. Abraham?,No.
464,753,3,Was the soccer player D. Abraham born in Argentina?,No.
465,754,2,Did the soccer player S. Nasri wear jersey number 14 in 2019?,No
466,755,2,Did the soccer player I. Khune wear jersey number 32 in 2019?,No
467,755,4,Did the soccer player I. Khune participate in leauge named Rest of World during the year 2019?,No
468,756,2,Did the soccer player A. Masiello wear jersey number 5 in 2019?,No.
469,757,2,Did the soccer player R. Bertrand wear jersey number 21 in 2019?,No
470,759,2,Did the soccer player Gervinho wear jersey number 27 in 2019?,No.
471,761,1,Did the soccer player S. Defour play for Burnley in 2019?,No.
472,761,2,Did the soccer player S. Defour wear jersey number 16 in 2019?,No
473,761,4,Did the soccer player S. Defour participate in leauge named English Premier League during the year 2019?,No.
474,762,1,Did the soccer player K. Mirallas play for Everton in 2019?,No.
475,762,2,Did the soccer player K. Mirallas wear jersey number 28 in 2019?,No.
476,762,4,Did the soccer player K. Mirallas participate in leauge named English Premier League during the year 2019?,No.
477,763,2,Did the soccer player Manu García wear jersey number 19 in 2019?,No.
478,764,1,Did the soccer player Coke play for Levante Unión Deportiva in 2019?,No
479,764,2,Did the soccer player Coke wear jersey number 23 in 2019?,No
480,764,4,Did the soccer player Coke participate in leauge named Spain Primera Division during the year 2019?,No.
481,765,2,Did the soccer player V. Moses wear jersey number 11 in 2019?,No.
482,765,3,Was the soccer player V. Moses born in Nigeria?,No.
483,766,2,Did the soccer player C. Ansaldi wear jersey number 15 in 2019?,No
484,767,2,Did the soccer player S. Mignolet wear jersey number 88 in 2019?,No.
485,767,4,Did the soccer player S. Mignolet participate in leauge named Belgian Jupiler Pro League during the year 2019?,No.
486,768,0,Do you know the soccer player J. Tomkins?,No.
487,769,2,Did the soccer player F. Caicedo wear jersey number 20 in 2019?,No.
488,770,0,Do you know the soccer player V. Birsa?,No.
489,770,1,Did the soccer player V. Birsa play for Cagliari in 2019?,No
490,770,2,Did the soccer player V. Birsa wear jersey number 14 in 2019?,No
491,770,4,Did the soccer player V. Birsa participate in leauge named Italian Serie A during the year 2019?,No.
492,771,2,Did the soccer player D. Mbokani wear jersey number 70 in 2019?,No
493,772,1,Did the soccer player C. Zapata play for Genoa in 2019?,No.
494,772,2,Did the soccer player C. Zapata wear jersey number 2 in 2019?,No
495,773,1,Did the soccer player J. Hernández play for West Ham United in 2019?,No.
496,773,2,Did the soccer player J. Hernández wear jersey number 9 in 2019?,No
497,774,1,Did the soccer player P. Diop play for SD Eibar in 2019?,No.
498,774,2,Did the soccer player P. Diop wear jersey number 8 in 2019?,No
499,775,2,Did the soccer player M. Sulejmani wear jersey number 10 in 2019?,No
500,775,4,Did the soccer player M. Sulejmani participate in leauge named Swiss Super League during the year 2019?,No
501,776,0,Do you know the soccer player D. Da Silva?,No.
502,776,1,Did the soccer player D. Da Silva play for Stade Rennais FC in 2019?,No
503,776,3,Was the soccer player D. Da Silva born in France?,No.
504,777,4,Did the soccer player Marcelo participate in leauge named French Ligue 1 during the year 2019?,No
505,778,0,Do you know the soccer player Guilherme?,No.
506,778,2,Did the soccer player Guilherme wear jersey number 1 in 2019?,No.
507,778,3,Was the soccer player Guilherme born in Russia?,No.
508,779,2,Did the soccer player S. Jovetić wear jersey number 10 in 2019?,No
509,780,1,Did the soccer player M. Cáceres play for Lazio in 2019?,No
510,781,3,Was the soccer player J. Holebas born in Greece?,No.
511,782,3,Was the soccer player N. Amrabat born in Morocco?,No.
512,784,4,Did the soccer player L. Fejsa participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
513,785,2,Did the soccer player D. Schwaab wear jersey number 6 in 2019?,No.
514,786,2,Did the soccer player O. Karnezis wear jersey number 27 in 2019?,No
515,787,0,Do you know the soccer player N. Petersen?,No.
516,788,4,Did the soccer player P. Piatti participate in leauge named Spain Primera Division during the year 2019?,No
517,789,0,Do you know the soccer player S. Wagner?,No.
518,789,1,Did the soccer player S. Wagner play for Tianjin Jinmen Tiger FC in 2019?,No
519,789,2,Did the soccer player S. Wagner wear jersey number 9 in 2019?,No.
520,789,4,Did the soccer player S. Wagner participate in leauge named Chinese Super League during the year 2019?,No
521,790,0,Do you know the soccer player Bruno?,No.
522,790,1,Did the soccer player Bruno play for Villarreal CF in 2019?,No
523,790,3,Was the soccer player Bruno born in Spain?,No.
524,793,2,Did the soccer player D. Welbeck wear jersey number 10 in 2019?,No.
525,794,1,Did the soccer player R. Zieler play for Hannover 96 in 2019?,No.
526,795,0,Do you know the soccer player A. Barnes?,No.
527,795,3,Was the soccer player A. Barnes born in England?,No.
528,796,2,Did the soccer player Rafael Tolói wear jersey number 2 in 2019?,No.
529,797,2,Did the soccer player C. Grenier wear jersey number 8 in 2019?,No
530,798,0,Do you know the soccer player Camacho?,No.
531,800,1,Did the soccer player Alan Carvalho play for Tianjin Quanjian FC in 2019?,No
532,800,2,Did the soccer player Alan Carvalho wear jersey number 7 in 2019?,No
533,801,3,Was the soccer player R. Boudebouz born in Algeria?,No.
534,802,3,Was the soccer player A. Mehmedi born in Switzerland?,No.
535,803,2,Did the soccer player V. Wanyama wear jersey number 12 in 2019?,No.
536,804,2,Did the soccer player Daniel Carriço wear jersey number 6 in 2019?,No
537,805,0,Do you know the soccer player S. Rudy?,No.
538,805,1,Did the soccer player S. Rudy play for TSG Hoffenheim in 2019?,No.
539,805,2,Did the soccer player S. Rudy wear jersey number 16 in 2019?,No.
540,806,0,Do you know the soccer player Souza?,No.
541,806,1,Did the soccer player Souza play for Al Ahli in 2019?,No.
542,807,0,Do you know the soccer player B. Hübner?,No.
543,807,2,Did the soccer player B. Hübner wear jersey number 21 in 2019?,No.
544,808,2,Did the soccer player Iborra wear jersey number 10 in 2019?,No
545,808,4,Did the soccer player Iborra participate in leauge named Spain Primera Division during the year 2019?,No.
546,810,0,Do you know the soccer player Rafael?,No.
547,811,0,Do you know the soccer player B. Mee?,No.
548,811,2,Did the soccer player B. Mee wear jersey number 6 in 2019?,No.
549,813,2,Did the soccer player M. Hitz wear jersey number 35 in 2019?,No
550,816,0,Do you know the soccer player B. André?,No.
551,818,2,Did the soccer player P. Groß wear jersey number 13 in 2019?,No.
552,819,2,Did the soccer player J. Guðmundsson wear jersey number 7 in 2019?,No.
553,820,2,Did the soccer player D. Ginczek wear jersey number 33 in 2019?,No
554,822,0,Do you know the soccer player S. Cook?,No.
555,823,1,Did the soccer player Jaume Costa play for Valencia CF in 2019?,No.
556,824,0,Do you know the soccer player R. Soriano?,No.
557,824,3,Was the soccer player R. Soriano born in Italy?,No.
558,824,4,Did the soccer player R. Soriano participate in leauge named Italian Serie A during the year 2019?,No
559,826,4,Did the soccer player D. Didavi participate in leauge named German 2. Bundesliga during the year 2019?,No
560,827,3,Was the soccer player A. Delort born in Algeria?,No.
561,829,2,Did the soccer player A. Townsend wear jersey number 10 in 2019?,No
562,831,2,Did the soccer player A. Finnbogason wear jersey number 27 in 2019?,No
563,832,2,Did the soccer player Joel Robles wear jersey number 1 in 2019?,No
564,834,2,Did the soccer player G. Krychowiak wear jersey number 7 in 2019?,No
565,834,4,Did the soccer player G. Krychowiak participate in leauge named Rest of World during the year 2019?,No
566,835,0,Do you know the soccer player F. Lejeune?,No.
567,835,2,Did the soccer player F. Lejeune wear jersey number 20 in 2019?,No.
568,839,1,Did the soccer player V. Aboubakar play for FC Porto in 2019?,No.
569,839,4,Did the soccer player V. Aboubakar participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
570,840,2,Did the soccer player M. Gregoritsch wear jersey number 11 in 2019?,No
571,841,1,Did the soccer player Nolito play for Sevilla FC in 2019?,No.
572,841,2,Did the soccer player Nolito wear jersey number 8 in 2019?,No
573,841,4,Did the soccer player Nolito participate in leauge named Spain Primera Division during the year 2019?,No.
574,842,0,Do you know the soccer player M. Sels?,No.
575,842,4,Did the soccer player M. Sels participate in leauge named French Ligue 1 during the year 2019?,No
576,844,0,Do you know the soccer player S. Rode?,No.
577,844,1,Did the soccer player S. Rode play for Eintracht Frankfurt in 2019?,No.
578,844,2,Did the soccer player S. Rode wear jersey number 17 in 2019?,No.
579,845,2,Did the soccer player M. Uth wear jersey number 7 in 2019?,No
580,846,0,Do you know the soccer player A. Soumaoro?,No.
581,847,2,Did the soccer player Pedro Mendes wear jersey number 5 in 2019?,No
582,849,0,Do you know the soccer player M. Doherty?,No.
583,849,2,Did the soccer player M. Doherty wear jersey number 2 in 2019?,No.
584,850,2,Did the soccer player David López wear jersey number 15 in 2019?,No
585,851,1,Did the soccer player G. Ramírez play for U.C. Sampdoria in 2019?,No
586,852,2,Did the soccer player J. Veretout wear jersey number 38 in 2019?,No.
587,854,2,Did the soccer player R. Freuler wear jersey number 11 in 2019?,No.
588,855,1,Did the soccer player Naldo play for RCD Espanyol de Barcelona in 2019?,No
589,855,2,Did the soccer player Naldo wear jersey number 5 in 2019?,No
590,855,4,Did the soccer player Naldo participate in leauge named Spain Primera Division during the year 2019?,No
591,856,0,Do you know the soccer player J. Gouweleeuw?,No.
592,856,2,Did the soccer player J. Gouweleeuw wear jersey number 6 in 2019?,No
593,861,1,Did the soccer player G. Defrel play for Roma in 2019?,No.
594,864,2,Did the soccer player A. Carrillo wear jersey number 19 in 2019?,No
595,866,2,Did the soccer player V. Fischer wear jersey number 7 in 2019?,No
596,867,4,Did the soccer player K. Fortounis participate in leauge named Rest of World during the year 2019?,No
597,869,2,Did the soccer player Denis Suárez wear jersey number 6 in 2019?,No
598,873,2,Did the soccer player J. Boëtius wear jersey number 5 in 2019?,No.
599,874,2,Did the soccer player Djaniny wear jersey number 21 in 2019?,No
600,875,3,Was the soccer player Z. Feddal born in Morocco?,No.
601,878,2,Did the soccer player G. Pizarro wear jersey number 19 in 2019?,No.
602,878,3,Was the soccer player G. Pizarro born in Argentina?,No.
603,879,2,Did the soccer player B. Traoré wear jersey number 10 in 2019?,No.
604,880,2,Did the soccer player B. Cristante wear jersey number 4 in 2019?,No
605,883,1,Did the soccer player H. Sakai play for Olympique de Marseille in 2019?,No
606,887,2,Did the soccer player G. Laborde wear jersey number 10 in 2019?,No.
607,888,2,Did the soccer player J. Hofmann wear jersey number 23 in 2019?,No
608,889,2,Did the soccer player D. Berardi wear jersey number 25 in 2019?,No
609,890,2,Did the soccer player Bruma wear jersey number 7 in 2019?,No
610,891,0,Do you know the soccer player I. Amadou?,No.
611,891,2,Did the soccer player I. Amadou wear jersey number 24 in 2019?,No
612,892,2,Did the soccer player V. Grifo wear jersey number 32 in 2019?,No
613,893,2,Did the soccer player M. Meyer wear jersey number 7 in 2019?,No.
614,895,4,Did the soccer player José Sá participate in leauge named Rest of World during the year 2019?,No
615,896,2,Did the soccer player L. Dendoncker wear jersey number 32 in 2019?,No.
616,901,2,Did the soccer player G. Kanga wear jersey number 9 in 2019?,No
617,902,0,Do you know the soccer player F. Tait?,No.
618,902,1,Did the soccer player F. Tait play for Stade Rennais FC in 2019?,No.
619,902,3,Was the soccer player F. Tait born in France?,No.
620,904,2,Did the soccer player E. Pulgar wear jersey number 7 in 2019?,No.
621,905,0,Do you know the soccer player A. Selikhov?,No.
622,905,2,Did the soccer player A. Selikhov wear jersey number 57 in 2019?,No
623,905,4,Did the soccer player A. Selikhov participate in leauge named Rest of World during the year 2019?,No.
624,907,2,Did the soccer player A. Miranchuk wear jersey number 59 in 2019?,No
625,907,4,Did the soccer player A. Miranchuk participate in leauge named Rest of World during the year 2019?,No.
626,908,2,Did the soccer player G. Cano wear jersey number 14 in 2019?,No.
627,908,4,Did the soccer player G. Cano participate in leauge named Colombian Liga Postobón during the year 2019?,No.
628,910,0,Do you know the soccer player J. Musso?,No.
629,910,2,Did the soccer player J. Musso wear jersey number 1 in 2019?,No.
630,910,3,Was the soccer player J. Musso born in Argentina?,No.
631,911,0,Do you know the soccer player A. Donatti?,No.
632,911,1,Did the soccer player A. Donatti play for Racing Club in 2019?,No.
633,911,2,Did the soccer player A. Donatti wear jersey number 2 in 2019?,No.
634,911,4,Did the soccer player A. Donatti participate in leauge named Argentina Primera División during the year 2019?,No.
635,912,0,Do you know the soccer player R. Saravia?,No.
636,912,1,Did the soccer player R. Saravia play for FC Porto in 2019?,No
637,912,3,Was the soccer player R. Saravia born in Argentina?,No.
638,912,4,Did the soccer player R. Saravia participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
639,913,2,Did the soccer player Rúben Vezo wear jersey number 14 in 2019?,No
640,914,2,Did the soccer player N. Maksimović wear jersey number 19 in 2019?,No.
641,917,0,Do you know the soccer player I. Fernández?,No.
642,918,0,Do you know the soccer player N. Domínguez?,No.
643,920,2,Did the soccer player Marcelo Goiano wear jersey number 87 in 2019?,No
644,920,4,Did the soccer player Marcelo Goiano participate in leauge named Turkish Süper Lig during the year 2019?,No
645,922,2,Did the soccer player Bastos wear jersey number 15 in 2019?,No.
646,925,1,Did the soccer player R. Battaglia play for Sporting CP in 2019?,No.
647,925,2,Did the soccer player R. Battaglia wear jersey number 16 in 2019?,No
648,925,4,Did the soccer player R. Battaglia participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
649,926,1,Did the soccer player B. Santamaria play for Angers SCO in 2019?,No.
650,926,3,Was the soccer player B. Santamaria born in France?,No.
651,926,4,Did the soccer player B. Santamaria participate in leauge named French Ligue 1 during the year 2019?,No.
652,932,0,Do you know the soccer player G. Arias?,No.
653,932,3,Was the soccer player G. Arias born in Chile?,No.
654,934,4,Did the soccer player O. Al Soma participate in leauge named Saudi Abdul L. Jameel League during the year 2019?,No
655,935,0,Do you know the soccer player J. Andersen?,No.
656,937,2,Did the soccer player J. Bamba wear jersey number 14 in 2019?,No.
657,939,3,Was the soccer player E. Skhiri born in Tunisia?,No.
658,940,0,Do you know the soccer player N. Amiri?,No.
659,940,2,Did the soccer player N. Amiri wear jersey number 11 in 2019?,No.
660,941,0,Do you know the soccer player M. Campaña?,No.
661,941,3,Was the soccer player M. Campaña born in Uruguay?,No.
662,941,4,Did the soccer player M. Campaña participate in leauge named Argentina Primera División during the year 2019?,No
663,942,2,Did the soccer player B. Verbič wear jersey number 7 in 2019?,No.
664,942,4,Did the soccer player B. Verbič participate in leauge named Rest of World during the year 2019?,No
665,944,2,Did the soccer player Daniel Podence wear jersey number 10 in 2019?,No
666,944,4,Did the soccer player Daniel Podence participate in leauge named Rest of World during the year 2019?,No
667,946,2,Did the soccer player O. Zinchenko wear jersey number 11 in 2019?,No
668,947,2,Did the soccer player S. Deli wear jersey number 17 in 2019?,No
669,948,2,Did the soccer player D. Zakaria wear jersey number 8 in 2019?,No.
670,949,2,Did the soccer player G. Dzhikiya wear jersey number 14 in 2019?,No
671,949,4,Did the soccer player G. Dzhikiya participate in leauge named Rest of World during the year 2019?,No
672,950,0,Do you know the soccer player Ronaldo Esler?,No.
673,950,1,Did the soccer player Ronaldo Esler play for Clube Atlético Mineiro in 2019?,No
674,950,2,Did the soccer player Ronaldo Esler wear jersey number 5 in 2019?,No.
675,950,3,Was the soccer player Ronaldo Esler born in Brazil?,No.
676,950,4,Did the soccer player Ronaldo Esler participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
677,951,0,Do you know the soccer player Claudio Coíntra?,No.
678,951,1,Did the soccer player Claudio Coíntra play for Internacional in 2019?,No.
679,951,2,Did the soccer player Claudio Coíntra wear jersey number 8 in 2019?,No.
680,951,3,Was the soccer player Claudio Coíntra born in Brazil?,No.
681,951,4,Did the soccer player Claudio Coíntra participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
682,952,0,Do you know the soccer player Everticinho?,No.
683,952,1,Did the soccer player Everticinho play for Grêmio in 2019?,No.
684,952,2,Did the soccer player Everticinho wear jersey number 2 in 2019?,No.
685,952,3,Was the soccer player Everticinho born in Brazil?,No.
686,952,4,Did the soccer player Everticinho participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
687,953,0,Do you know the soccer player Sidney Pessinho?,No.
688,953,1,Did the soccer player Sidney Pessinho play for Internacional in 2019?,No.
689,953,2,Did the soccer player Sidney Pessinho wear jersey number 6 in 2019?,No.
690,953,3,Was the soccer player Sidney Pessinho born in Brazil?,No.
691,953,4,Did the soccer player Sidney Pessinho participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No.
692,954,0,Do you know the soccer player I. Diop?,No.
693,955,2,Did the soccer player Y. Yazıcı wear jersey number 12 in 2019?,No
694,958,2,Did the soccer player Bruno Viana wear jersey number 36 in 2019?,No
695,959,2,Did the soccer player D. Rice wear jersey number 41 in 2019?,No.
696,959,3,Was the soccer player D. Rice born in England?,No.
697,962,0,Do you know the soccer player I. Sarr?,No.
698,965,2,Did the soccer player Aarón Martín wear jersey number 3 in 2019?,No
699,968,2,Did the soccer player E. Bardhi wear jersey number 10 in 2019?,No
700,969,2,Did the soccer player N. Maksimović wear jersey number 20 in 2019?,No
701,970,0,Do you know the soccer player Calero?,No.
702,970,1,Did the soccer player Calero play for RCD Espanyol de Barcelona in 2019?,No
703,970,3,Was the soccer player Calero born in Spain?,No.
704,971,0,Do you know the soccer player Ferro?,No.
705,971,2,Did the soccer player Ferro wear jersey number 97 in 2019?,No.
706,971,3,Was the soccer player Ferro born in Portugal?,No.
707,972,2,Did the soccer player Júnior Moraes wear jersey number 10 in 2019?,No
708,972,3,Was the soccer player Júnior Moraes born in Ukraine?,No.
709,972,4,Did the soccer player Júnior Moraes participate in leauge named Rest of World during the year 2019?,No
710,973,0,Do you know the soccer player D. Baier?,No.
711,973,2,Did the soccer player D. Baier wear jersey number 10 in 2019?,No.
712,974,2,Did the soccer player Jô wear jersey number 7 in 2019?,No
713,975,2,Did the soccer player A. Pyatov wear jersey number 30 in 2019?,No.
714,975,4,Did the soccer player A. Pyatov participate in leauge named Rest of World during the year 2019?,No.
715,976,2,Did the soccer player Iván Ramis wear jersey number 4 in 2019?,No
716,976,4,Did the soccer player Iván Ramis participate in leauge named Spain Primera Division during the year 2019?,No
717,979,2,Did the soccer player J. Hart wear jersey number 20 in 2019?,No
718,979,4,Did the soccer player J. Hart participate in leauge named English Premier League during the year 2019?,No.
719,980,2,Did the soccer player G. Clichy wear jersey number 3 in 2019?,No.
720,982,0,Do you know the soccer player R. Civelli?,No.
721,982,2,Did the soccer player R. Civelli wear jersey number 2 in 2019?,No
722,984,2,Did the soccer player J. Farfán wear jersey number 8 in 2019?,No
723,984,4,Did the soccer player J. Farfán participate in leauge named Rest of World during the year 2019?,No
724,985,2,Did the soccer player Gelson Fernandes wear jersey number 5 in 2019?,No
725,985,4,Did the soccer player Gelson Fernandes participate in leauge named German 1. Bundesliga during the year 2019?,No
726,986,2,Did the soccer player Javi García wear jersey number 3 in 2019?,No
727,986,4,Did the soccer player Javi García participate in leauge named Spain Primera Division during the year 2019?,No
728,987,2,Did the soccer player V. Ibišević wear jersey number 19 in 2019?,No
729,988,2,Did the soccer player G. Pellè wear jersey number 9 in 2019?,No
730,989,1,Did the soccer player B. Wright-Phillips play for New York Red Bulls in 2019?,No.
731,990,2,Did the soccer player G. Cahill wear jersey number 24 in 2019?,No
732,990,3,Was the soccer player G. Cahill born in England?,No.
733,990,4,Did the soccer player G. Cahill participate in leauge named English Premier League during the year 2019?,No.
734,991,2,Did the soccer player T. Walcott wear jersey number 11 in 2019?,No.
735,992,1,Did the soccer player Danilo play for Bologna in 2019?,No
736,994,2,Did the soccer player E. Elia wear jersey number 11 in 2019?,No.
737,996,0,Do you know the soccer player G. Murray?,No.
738,997,2,Did the soccer player Z. Junuzović wear jersey number 16 in 2019?,No
739,997,4,Did the soccer player Z. Junuzović participate in leauge named Austrian Football Bundesliga during the year 2019?,No
740,999,1,Did the soccer player V. Odjidja-Ofoe play for KAA Gent in 2019?,No.
741,1000,2,Did the soccer player P. Wernbloom wear jersey number 19 in 2019?,No
742,1000,4,Did the soccer player P. Wernbloom participate in leauge named Rest of World during the year 2019?,No.
743,1001,0,Do you know the soccer player R. Gurtner?,No.
744,1001,2,Did the soccer player R. Gurtner wear jersey number 1 in 2019?,No.
745,1001,3,Was the soccer player R. Gurtner born in France?,No.
746,1002,2,Did the soccer player M. Schneiderlin wear jersey number 18 in 2019?,No.
747,1003,2,Did the soccer player Miguel Veloso wear jersey number 67 in 2019?,No
748,1003,4,Did the soccer player Miguel Veloso participate in leauge named Italian Serie A during the year 2019?,No
749,1004,4,Did the soccer player M. Layún participate in leauge named Mexican Liga MX during the year 2019?,No.
750,1005,1,Did the soccer player J. Lens play for Beşiktaş JK in 2019?,No
751,1005,2,Did the soccer player J. Lens wear jersey number 17 in 2019?,No
752,1006,3,Was the soccer player Varela born in Cape Verde Islands?,No.
753,1006,4,Did the soccer player Varela participate in leauge named Rest of World during the year 2019?,No
754,1007,1,Did the soccer player L. Rémy play for LOSC Lille in 2019?,No
755,1007,2,Did the soccer player L. Rémy wear jersey number 9 in 2019?,No
756,1008,4,Did the soccer player M. Suchý participate in leauge named German 1. Bundesliga during the year 2019?,No.
757,1009,0,Do you know the soccer player S. De Maio?,No.
758,1009,1,Did the soccer player S. De Maio play for Udinese Calcio in 2019?,No
759,1009,2,Did the soccer player S. De Maio wear jersey number 2 in 2019?,No.
760,1010,1,Did the soccer player P. Aguilar play for Cruz Azul in 2019?,No
761,1010,2,Did the soccer player P. Aguilar wear jersey number 23 in 2019?,No
762,1010,3,Was the soccer player P. Aguilar born in Paraguay?,No.
763,1011,0,Do you know the soccer player G. Sio?,No.
764,1011,1,Did the soccer player G. Sio play for Gençlerbirliği SK in 2019?,No
765,1011,2,Did the soccer player G. Sio wear jersey number 13 in 2019?,No.
766,1011,4,Did the soccer player G. Sio participate in leauge named Turkish Süper Lig during the year 2019?,No
767,1013,2,Did the soccer player N. Subotić wear jersey number 3 in 2019?,No.
768,1013,3,Was the soccer player N. Subotić born in Serbia?,No.
